"","source","month_arabic","day_arabic","year","island","order","family","genus","specificEp","scientificName"
"2756","Cal-IBIS",9,21,1992,"Santa Cruz","Hymenoptera",NA,NA,NA,"Cynipoidea"
"2757","Cal-IBIS",9,21,1992,"Santa Cruz","Hymenoptera",NA,NA,NA,"Cynipoidea"
"2758","Cal-IBIS",9,15,1992,"Santa Cruz","Hymenoptera",NA,NA,NA,"Cynipoidea"
"2759","Cal-IBIS",9,21,1992,"Santa Cruz","Hymenoptera",NA,NA,NA,"Cynipoidea"
"2760","Cal-IBIS",9,21,1992,"Santa Cruz","Hymenoptera",NA,NA,NA,"Cynipoidea"
"2761","Cal-IBIS",9,23,1992,"Santa Cruz","Hymenoptera",NA,NA,NA,"Cynipoidea"
"2762","Cal-IBIS",9,22,1992,"Santa Cruz","Hymenoptera",NA,NA,NA,"Cynipoidea"
"2763","Cal-IBIS",9,21,1992,"Santa Cruz","Hymenoptera",NA,NA,NA,"Cynipoidea"
"2764","Cal-IBIS",6,29,1992,"Santa Cruz","Hymenoptera",NA,NA,NA,"Cynipoidea"
"2765","Cal-IBIS",9,21,1992,"Santa Cruz","Hymenoptera",NA,NA,NA,"Cynipoidea"
"2766","Cal-IBIS",9,21,1992,"Santa Cruz","Hymenoptera",NA,NA,NA,"Cynipoidea"
"2767","Cal-IBIS",5,14,1992,"Santa Cruz","Hymenoptera",NA,NA,NA,"Cynipoidea"
"2768","Cal-IBIS",1,20,1993,"Santa Cruz","Hymenoptera",NA,NA,NA,"Cynipoidea"
"2769","Cal-IBIS",8,13,1992,"Santa Cruz","Hymenoptera",NA,NA,NA,"Cynipoidea"
"2770","Cal-IBIS",9,21,1992,"Santa Cruz","Hymenoptera",NA,NA,NA,"Cynipoidea"
"2771","Cal-IBIS",8,11,1992,"Santa Cruz","Hymenoptera",NA,NA,NA,"Cynipoidea"
"2772","Cal-IBIS",8,11,1992,"Santa Cruz","Hymenoptera",NA,NA,NA,"Cynipoidea"
"2773","Cal-IBIS",9,21,1992,"Santa Cruz","Hymenoptera",NA,NA,NA,"Cynipoidea"
"2774","Cal-IBIS",8,11,1992,"Santa Cruz","Hymenoptera",NA,NA,NA,"Cynipoidea"
"2775","Cal-IBIS",1,20,1993,"Santa Cruz","Hymenoptera",NA,NA,NA,"Cynipoidea"
"2776","Cal-IBIS",5,13,1992,"Santa Cruz","Hymenoptera",NA,NA,NA,"Cynipoidea"
"2777","Cal-IBIS",9,21,1992,"Santa Cruz","Hymenoptera",NA,NA,NA,"Cynipoidea"
"2778","Cal-IBIS",5,12,1992,"Santa Cruz","Hymenoptera",NA,NA,NA,"Cynipoidea"
"2779","Cal-IBIS",9,22,1992,"Santa Cruz","Hymenoptera",NA,NA,NA,"Cynipoidea"
"2780","Cal-IBIS",5,12,1992,"Santa Cruz","Hymenoptera",NA,NA,NA,"Cynipoidea"
"2781","Cal-IBIS",9,22,1992,"Santa Cruz","Hymenoptera",NA,NA,NA,"Cynipoidea"
"2782","Cal-IBIS",5,12,1992,"Santa Cruz","Hymenoptera",NA,NA,NA,"Cynipoidea"
"2783","Cal-IBIS",7,29,1992,"Santa Cruz","Hymenoptera",NA,NA,NA,"Cynipoidea"
"2784","Cal-IBIS",9,23,1992,"Santa Cruz","Hymenoptera",NA,NA,NA,"Cynipoidea"
"2785","Cal-IBIS",9,22,1992,"Santa Cruz","Hymenoptera",NA,NA,NA,"Cynipoidea"
"2786","Cal-IBIS",5,13,1992,"Santa Cruz","Hymenoptera",NA,NA,NA,"Cynipoidea"
"2787","Cal-IBIS",5,12,1992,"Santa Cruz","Hymenoptera",NA,NA,NA,"Cynipoidea"
"2788","Cal-IBIS",9,21,1992,"Santa Cruz","Hymenoptera",NA,NA,NA,"Cynipoidea"
"2789","Cal-IBIS",9,22,1992,"Santa Cruz","Hymenoptera",NA,NA,NA,"Cynipoidea"
"2790","Cal-IBIS",9,21,1992,"Santa Cruz","Hymenoptera",NA,NA,NA,"Cynipoidea"
"2791","Cal-IBIS",8,11,1992,"Santa Cruz","Hymenoptera",NA,NA,NA,"Cynipoidea"
"2792","Cal-IBIS",9,21,1992,"Santa Cruz","Hymenoptera",NA,NA,NA,"Cynipoidea"
"2793","Cal-IBIS",9,21,1992,"Santa Cruz","Hymenoptera",NA,NA,NA,"Cynipoidea"
"2794","Cal-IBIS",8,11,1992,"Santa Cruz","Hymenoptera",NA,NA,NA,"Cynipoidea"
"2795","Cal-IBIS",5,13,1992,"Santa Cruz","Hymenoptera",NA,NA,NA,"Cynipoidea"
"2796","Cal-IBIS",9,21,1992,"Santa Cruz","Hymenoptera",NA,NA,NA,"Cynipoidea"
"2797","Cal-IBIS",8,11,1992,"Santa Cruz","Hymenoptera",NA,NA,NA,"Cynipoidea"
"2798","Cal-IBIS",5,14,1992,"Santa Cruz","Hymenoptera",NA,NA,NA,"Cynipoidea"
"2799","Cal-IBIS",9,21,1992,"Santa Cruz","Hymenoptera",NA,NA,NA,"Cynipoidea"
"2800","Cal-IBIS",7,29,1992,"Santa Cruz","Hymenoptera",NA,NA,NA,"Cynipoidea"
"2801","Cal-IBIS",3,23,1989,NA,"Hymenoptera",NA,NA,NA,"Cynipoidea"
"2802","Cal-IBIS",8,22,1978,"Anacapa","Hymenoptera",NA,NA,NA,"Hymenoptera"
"2803","Cal-IBIS",3,26,2011,"San Clemente","Hymenoptera",NA,NA,NA,"Hymenoptera"
"2804","Cal-IBIS",8,23,2010,"San Clemente","Hymenoptera",NA,NA,NA,"Hymenoptera"
"2805","Cal-IBIS",5,10,2010,"Santa Catalina","Hymenoptera",NA,NA,NA,"Hymenoptera"
"2806","Cal-IBIS",7,31,2010,"Santa Catalina","Hymenoptera",NA,NA,NA,"Hymenoptera"
"2807","Cal-IBIS",6,29,1992,"Santa Cruz","Hymenoptera",NA,NA,NA,"Hymenoptera"
"2808","Cal-IBIS",6,29,1992,"Santa Cruz","Hymenoptera",NA,NA,NA,"Hymenoptera"
"2809","Cal-IBIS",9,22,1992,"Santa Cruz","Hymenoptera",NA,NA,NA,"Hymenoptera"
"2810","Cal-IBIS",9,22,1992,"Santa Cruz","Hymenoptera",NA,NA,NA,"Hymenoptera"
"2811","Cal-IBIS",6,29,1992,"Santa Cruz","Hymenoptera",NA,NA,NA,"Hymenoptera"
"2812","Cal-IBIS",6,30,1992,"Santa Cruz","Hymenoptera",NA,NA,NA,"Hymenoptera"
"2813","Cal-IBIS",6,29,1992,"Santa Cruz","Hymenoptera",NA,NA,NA,"Hymenoptera"
"2814","Cal-IBIS",9,22,1992,"Santa Cruz","Hymenoptera",NA,NA,NA,"Hymenoptera"
"2815","Cal-IBIS",9,22,1992,"Santa Cruz","Hymenoptera",NA,NA,NA,"Hymenoptera"
"2816","Cal-IBIS",6,29,1992,"Santa Cruz","Hymenoptera",NA,NA,NA,"Hymenoptera"
"2817","Cal-IBIS",6,29,1992,"Santa Cruz","Hymenoptera",NA,NA,NA,"Hymenoptera"
"2818","Cal-IBIS",9,22,1992,"Santa Cruz","Hymenoptera",NA,NA,NA,"Hymenoptera"
"2819","Cal-IBIS",9,22,1992,"Santa Cruz","Hymenoptera",NA,NA,NA,"Hymenoptera"
"2820","Cal-IBIS",9,22,1992,"Santa Cruz","Hymenoptera",NA,NA,NA,"Hymenoptera"
"2821","Cal-IBIS",6,29,1992,"Santa Cruz","Hymenoptera",NA,NA,NA,"Hymenoptera"
"2822","Cal-IBIS",9,22,1992,"Santa Cruz","Hymenoptera",NA,NA,NA,"Hymenoptera"
"2823","Cal-IBIS",6,29,1992,"Santa Cruz","Hymenoptera",NA,NA,NA,"Hymenoptera"
"2824","Cal-IBIS",6,29,1992,"Santa Cruz","Hymenoptera",NA,NA,NA,"Hymenoptera"
"2825","Cal-IBIS",9,17,1992,"Santa Cruz","Hymenoptera",NA,NA,NA,"Hymenoptera"
"2826","Cal-IBIS",9,17,1992,"Santa Cruz","Hymenoptera",NA,NA,NA,"Hymenoptera"
"2827","Cal-IBIS",9,22,1992,"Santa Cruz","Hymenoptera",NA,NA,NA,"Hymenoptera"
"2828","Cal-IBIS",9,22,1992,"Santa Cruz","Hymenoptera",NA,NA,NA,"Hymenoptera"
"2829","Cal-IBIS",6,29,1992,"Santa Cruz","Hymenoptera",NA,NA,NA,"Hymenoptera"
"2830","Cal-IBIS",6,29,1992,"Santa Cruz","Hymenoptera",NA,NA,NA,"Hymenoptera"
"2831","Cal-IBIS",9,5,1992,"Santa Cruz","Hymenoptera",NA,NA,NA,"Hymenoptera"
"2832","Cal-IBIS",6,29,1992,"Santa Cruz","Hymenoptera",NA,NA,NA,"Hymenoptera"
"2833","Cal-IBIS",9,22,1992,"Santa Cruz","Hymenoptera",NA,NA,NA,"Hymenoptera"
"2834","Cal-IBIS",6,29,1992,"Santa Cruz","Hymenoptera",NA,NA,NA,"Hymenoptera"
"2835","Cal-IBIS",6,29,1992,"Santa Cruz","Hymenoptera",NA,NA,NA,"Hymenoptera"
"2836","Cal-IBIS",6,29,1992,"Santa Cruz","Hymenoptera",NA,NA,NA,"Hymenoptera"
"2837","Cal-IBIS",5,10,2010,"Santa Catalina","Hymenoptera",NA,NA,NA,"Ichneumonoidea"
"2838","Cal-IBIS",7,11,2012,"Santa Cruz","Hymenoptera","Andrenidae","Andrena",NA,"Andrena"
"2839","Cal-IBIS",4,28,2012,"Santa Rosa","Hymenoptera","Andrenidae","Andrena",NA,"Andrena"
"2840","Cal-IBIS",4,4,2012,"Santa Cruz","Hymenoptera","Andrenidae","Andrena",NA,"Andrena"
"2841","Cal-IBIS",4,4,2012,"Santa Cruz","Hymenoptera","Andrenidae","Andrena",NA,"Andrena"
"2842","Cal-IBIS",4,5,2012,"Santa Cruz","Hymenoptera","Andrenidae","Andrena",NA,"Andrena"
"2843","Cal-IBIS",4,5,2012,"Santa Cruz","Hymenoptera","Andrenidae","Andrena",NA,"Andrena"
"2844","Cal-IBIS",4,5,2012,"Santa Cruz","Hymenoptera","Andrenidae","Andrena",NA,"Andrena"
"2845","Cal-IBIS",4,5,2012,"Santa Cruz","Hymenoptera","Andrenidae","Andrena",NA,"Andrena"
"2846","Cal-IBIS",4,3,2012,"Santa Cruz","Hymenoptera","Andrenidae","Andrena",NA,"Andrena"
"2847","Cal-IBIS",4,3,2012,"Santa Cruz","Hymenoptera","Andrenidae","Andrena",NA,"Andrena"
"2848","Cal-IBIS",5,19,2012,"Santa Cruz","Hymenoptera","Andrenidae","Andrena",NA,"Andrena"
"2849","Cal-IBIS",6,2,1978,"Anacapa","Hymenoptera","Andrenidae","Andrena",NA,"Andrena"
"2850","Cal-IBIS",1,19,2019,"Santa Cruz","Hymenoptera","Andrenidae","Andrena",NA,"Andrena"
"2851","Cal-IBIS",6,30,1982,"Santa Cruz","Hymenoptera","Andrenidae","Andrena",NA,"Andrena"
"2852","Cal-IBIS",3,27,1991,"Santa Cruz","Hymenoptera","Andrenidae","Andrena",NA,"Andrena"
"2853","Cal-IBIS",4,16,2005,NA,"Hymenoptera","Andrenidae","Andrena",NA,"Andrena"
"2854","Cal-IBIS",3,14,2019,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","angustitarsata","Andrena angustitarsata"
"2855","Cal-IBIS",4,29,1969,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","angustitarsata","Andrena angustitarsata"
"2856","Cal-IBIS",3,8,1971,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","angustitarsata","Andrena angustitarsata"
"2857","Cal-IBIS",4,29,1969,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","angustitarsata","Andrena angustitarsata"
"2858","Cal-IBIS",3,8,1971,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","angustitarsata","Andrena angustitarsata"
"2859","Cal-IBIS",4,27,1969,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","angustitarsata","Andrena angustitarsata"
"2860","Cal-IBIS",4,27,1969,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","angustitarsata","Andrena angustitarsata"
"2861","Cal-IBIS",4,27,1969,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","angustitarsata","Andrena angustitarsata"
"2862","Cal-IBIS",4,27,1969,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","angustitarsata","Andrena angustitarsata"
"2863","Cal-IBIS",3,11,1971,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","anisochlora","Andrena anisochlora"
"2864","Cal-IBIS",3,11,1971,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","anisochlora","Andrena anisochlora"
"2865","Cal-IBIS",3,11,1971,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","anisochlora","Andrena anisochlora"
"2866","Cal-IBIS",3,11,1971,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","anisochlora","Andrena anisochlora"
"2867","Cal-IBIS",3,11,1971,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","anisochlora","Andrena anisochlora"
"2868","Cal-IBIS",3,11,1971,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","anisochlora","Andrena anisochlora"
"2869","Cal-IBIS",4,11,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","auricoma","Andrena auricoma"
"2870","Cal-IBIS",4,7,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","auricoma","Andrena auricoma"
"2871","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2872","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2873","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2874","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2875","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2876","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2877","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2878","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2879","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2880","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2881","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2882","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2883","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2884","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2885","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2886","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2887","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2888","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2889","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2890","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2891","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2892","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2893","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2894","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2895","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2896","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2897","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2898","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2899","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2900","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2901","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2902","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2903","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2904","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2905","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2906","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2907","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2908","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2909","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2910","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2911","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2912","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2913","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2914","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2915","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2916","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2917","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2918","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2919","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2920","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2921","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2922","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2923","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2924","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2925","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2926","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2927","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2928","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2929","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2930","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2931","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2932","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2933","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2934","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2935","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2936","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2937","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2938","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2939","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2940","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2941","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2942","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2943","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2944","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2945","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2946","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2947","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2948","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2949","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2950","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2951","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2952","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2953","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2954","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2955","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2956","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2957","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2958","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2959","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2960","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2961","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2962","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2963","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2964","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2965","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2966","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2967","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2968","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2969","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2970","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2971","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2972","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2973","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2974","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2975","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2976","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2977","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2978","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2979","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2980","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2981","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2982","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2983","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
"2984","Cal-IBIS",4,10,2008,"Santa Cruz","Hymenoptera","Andrenidae","Andrena","baeriae","Andrena baeriae"
