obs_num,observed_o,observed_1,user_id,quality_gr,place_gues,latitude,longitude,ArcMap_IslandName,month,day,year,infraorder,suborder,superfamily,bee,family,subfamily,tribe,subtribe,genus,subgenus,species,scientific,island
495,Wed Oct 23 2019 15:52:49 GMT-0700 (PDT),10/23/19 0:00,464542,needs_id,"San Nicolas Naval Facility, CA, US",33.24064981,-119.4735724,San Nicolas,10,23,2019,,,Chalcidoidea,, ,,,,,,,Chalcidoidea,San Nicolas
496,Tue Apr 23 2019 12:00:23 GMT-0700 (PDT),4/23/19 0:00,195291,needs_id,"San Nicolas Naval Facility, , CA, US",33.25548591,-119.5443665,San Nicolas,4,23,2019,,,,Anthophila,Apidae,,,,Eucera,Synhalonia,,Synhalonia,San Nicolas
497,Tue Dec 10 2019 10:24:31 GMT-0800 (PST),12/10/19 0:00,464542,research,"Ventura County, US-CA, US",33.24470893,-119.4478691,San Nicolas,12,10,2019,,,,,Mutillidae,,,,Sphaeropthalma,,unicolor,Sphaeropthalma unicolor,San Nicolas
498,2019/11/05 2:47 PM PST,11/5/19 0:00,195291,needs_id,"Ventura County, CA, USA",33.263,-119.522,San Nicolas,11,5,2019,,,,Anthophila,Halictidae,,,,Agapostemon,,texanus,Agapostemon texanus,San Nicolas
499,2019/06/13 12:16 PM PDT,6/13/19 0:00,195291,research,"Ventura County, CA, USA",33.2207,-119.4524,San Nicolas,6,13,2019,,,,Anthophila,Apidae,,,,Anthophora,,urbana,Anthophora urbana,San Nicolas
500,2019/11/06 12:16 PM PST,11/6/19 0:00,195291,needs_id,"Ventura County, CA, USA",33.229,-119.519,San Nicolas,11,6,2019,,,,Anthophila,Colletidae,,,,Colletes,,,Colletes,San Nicolas
501,2019/11/06 12:16 PM PST,11/6/19 0:00,195291,research,"Ventura County, CA, USA",33.229,-119.519,San Nicolas,11,6,2019,,,,Anthophila,Halictidae,,,,Agapostemon,,texanus,Agapostemon texanus,San Nicolas
502,2019/11/06 4:17 PM PST,11/6/19 0:00,195291,research,"Ventura County, CA, USA",33.2596,-119.5724,San Nicolas,11,6,2019,,,,,Formicidae,,,,Aphaenogaster,,patruelis,Aphaenogaster patruelis,San Nicolas
503,2019/11/06 4:17 PM PST,11/6/19 0:00,195291,needs_id,"Ventura County, CA, USA",33.229,-119.519,San Nicolas,11,6,2019,,,,Anthophila,Halictidae,,,,Agapostemon,,texanus,Agapostemon texanus,San Nicolas
504,2019/06/12 1:50 PM PDT,6/12/19 0:00,195291,research,"Ventura County, CA, USA",33.2608,-119.5536,San Nicolas,6,12,2019,,,,Anthophila,Halictidae,,,,Agapostemon,,texanus,Agapostemon texanus,San Nicolas
505,2019/06/12 1:50 PM PDT,6/12/19 0:00,195291,needs_id,"Ventura County, CA, USA",33.2608,-119.5536,San Nicolas,6,12,2019,,,,Anthophila,Colletidae,,,,Colletes,,,Colletes,San Nicolas
506,Mon Apr 22 2019 12:00:16 GMT-0700 (PDT),4/22/19 0:00,195291,needs_id,"San Nicolas Naval Facility, , CA, US",33.25613632,-119.5395826,San Nicolas,4,22,2019,,,,,Sphecidae,,,,Podalonia,,,Podalonia,San Nicolas
507,Wed Apr 24 2019 12:00:15 GMT-0700 (PDT),4/24/19 0:00,195291,needs_id,"San Nicolas Naval Facility, , CA, US",33.23606673,-119.5108305,San Nicolas,4,24,2019,,,,,Pompilidae,,,,,,,Pompilidae,San Nicolas
508,Mon Nov 11 2019 12:00:56 GMT-0800 (PST),11/11/19 0:00,195291,needs_id,"San Nicolas Naval Facility, , CA, US",33.23498471,-119.5106206,San Nicolas,11,11,2019,,,,,Pompilidae,,,,,,,Pompilidae,San Nicolas
509,2019/06/12 11:46 AM PDT,6/12/19 0:00,195291,research,"Ventura County, CA, USA",33.2596,-119.5724,San Nicolas,6,12,2019,,,,,Mutillidae,,,,Sphaeropthalma,,unicolor,Sphaeropthalma unicolor,San Nicolas
510,2020/07/22 11:14 AM PDT,7/22/20 0:00,2447949,needs_id,"Ventura County, CA, USA",33.27422612,-119.5751748,San Nicolas,7,22,2020,,,,,Crabronidae,,Bembicini,,,,,Bembicini,San Nicolas
511,2020/07/22 11:27 AM PDT,7/22/20 0:00,2447949,research,"Ventura County, CA, USA",33.2740826,-119.5748315,San Nicolas,7,22,2020,,,,Anthophila,Apidae,,,,Xeromelecta,,californica,Xeromelecta californica,San Nicolas
512,2020/07/22 11:31 AM PDT,7/22/20 0:00,2447949,research,"Ventura County, CA, USA",33.2745245,-119.5755788,San Nicolas,7,22,2020,,,,Anthophila,Halictidae,,,,Agapostemon,,texanus,Agapostemon texanus,San Nicolas
513,2020/07/22 12:12 PM PDT,7/22/20 0:00,2447949,research,"Ventura County, CA, USA",33.25671514,-119.5489964,San Nicolas,7,22,2020,,,,Anthophila,Halictidae,,,,Agapostemon,,texanus,Agapostemon texanus,San Nicolas
514,2020/07/22 12:21 PM PDT,7/22/20 0:00,2447949,research,"Ventura County, CA, USA",33.25714578,-119.5491681,San Nicolas,7,22,2020,,,,Anthophila,Colletidae,,,,Colletes,,,Colletes,San Nicolas
515,2020/07/22 12:25 PM PDT,7/22/20 0:00,2447949,research,"Ventura County, CA, USA",33.2562845,-119.5491681,San Nicolas,7,22,2020,,,,Anthophila,Colletidae,,,,Colletes,,,Colletes,San Nicolas
516,2020/09/23 9:15 AM PDT,9/23/20 0:00,2447949,needs_id,"Ventura County, CA, USA",33.21977251,-119.4957924,San Nicolas,9,23,2020,,,,,Crabronidae,,Bembicini,,,,,Bembicini,San Nicolas
517,2020/10/29 9:36 AM PDT,10/29/20 0:00,2447949,research,"Ventura County, CA, USA",33.25761392,-119.5471272,San Nicolas,10,29,2020,,,,Anthophila,Halictidae,,,,Agapostemon,,texanus,Agapostemon texanus,San Nicolas
518,2018/01/29 11:51 AM PST,1/29/18 0:00,173183,research,"Ventura, California, United States",33.28373333,-119.5334389,San Nicolas,1,29,2018,,,,Anthophila,Halictidae,,,,Agapostemon,,texanus,Agapostemon texanus,San Nicolas
519,2018/01/29 12:06 PM PST,1/29/18 0:00,173183,needs_id,"Ventura, California, United States",33.28358333,-119.5320667,San Nicolas,1,29,2018,,,,Anthophila,Halictidae,,,,Lasioglossum,Dialictus,,Dialictus,San Nicolas
520,2018/01/29 12:26 PM PST,1/29/18 0:00,173183,research,"Ventura, California, United States",33.27584444,-119.5152444,San Nicolas,1,29,2018,,,,Anthophila,Halictidae,,,,Agapostemon,,texanus,Agapostemon texanus,San Nicolas
521,2018/01/29 12:28 PM PST,1/29/18 0:00,173183,needs_id,"Ventura, California, United States",33.27591667,-119.5153889,San Nicolas,1,29,2018,,,,Anthophila,Halictidae,,,,Lasioglossum,Dialictus,,Dialictus,San Nicolas
522,2018/01/29 1:02 PM PST,1/29/18 0:00,173183,needs_id,"Ventura, California, United States",33.25701389,-119.4858694,San Nicolas,1,29,2018,,,,Anthophila,Halictidae,,,,Lasioglossum,Dialictus,,Dialictus,San Nicolas
523,2018/02/08 6:23 PM PST,2/8/18 0:00,4131089,needs_id,"California, US",33.20285601,-119.4722202,San Nicolas,2,8,2018,,,,Anthophila,Halictidae,,,,,,,Halictidae,San Nicolas
524,9/25/11,9/25/11 0:00,382,needs_id,"Avalon, CA",33.32888601,-118.3386111,Santa Catalina,9,25,2011,,,,Anthophila,Halictidae,,,,Agapostemon,,,Agapostemon,Santa Catalina
525,4/29/12 12:14,4/29/12 0:00,95810,research,Haypress Reservoir,33.353033,-118.359662,Santa Catalina,4,29,2012,,,,Anthophila,Halictidae,,,,Augochlorella,,pomoniella,Augochlorella pomoniella,Santa Catalina
526,4/10/12 15:20,4/10/12 0:00,95810,needs_id,"Avalon, Ca",33.342819,-118.328228,Santa Catalina,4,10,2012,,,,Anthophila,Apidae,,,,Eucera,Synhalonia,,Synhalonia,Santa Catalina
527,4/9/12 12:52,4/9/12 0:00,95810,needs_id,"Avalon, Ca",33.342819,-118.328228,Santa Catalina,4,9,2012,,,,,Vespidae,,,,,,,Vespidae,Santa Catalina
528,4/1/12 14:24,4/1/12 0:00,95810,research,"Avalon, Ca",33.342819,-118.328228,Santa Catalina,4,1,2012,,,,Anthophila,Apidae,,,,Bombus,,melanopygus,Bombus melanopygus,Santa Catalina
529,11/18/13 10:12,11/18/13 0:00,95810,needs_id,Little Harbor Campground,33.386534,-118.473733,Santa Catalina,11,18,2013,,,,,Pompilidae,,,,,,,Pompilidae,Santa Catalina
530,8/3/12 14:57,8/3/12 0:00,95810,research,"Avalon, Ca",33.342819,-118.328228,Santa Catalina,8,3,2012,,,,Anthophila,Apidae,,,,Bombus,,vosnesenskii,Bombus vosnesenskii,Santa Catalina
531,6/5/15,6/5/15 0:00,100507,needs_id,catalina island,33.387886,-118.41631,Santa Catalina,6,5,2015,,,,,Mutillidae,,,,Dasymutilla,,,Dasymutilla,Santa Catalina
532,4/17/10 19:40,4/17/10 0:00,105431,needs_id,Middle ranch CA,33.35636,-118.438742,Santa Catalina,4,17,2010,,,,,Mutillidae,,,,,,,Mutillidae,Santa Catalina
533,4/8/10 16:51,4/8/10 0:00,105431,research,Catalina Island,33.469546,-118.545743,Santa Catalina,4,8,2010,,,,Anthophila,Apidae,,,,Tetraloniella,,davidsoni,Tetraloniella davidsoni,Santa Catalina
534,Fri Jul 31 2015 16:43:08 GMT-0700 (PDT),7/31/15 0:00,3494,needs_id,"Los Angeles County, US-CA, US",33.43615333,-118.502,Santa Catalina,7,31,2015,,,,,Pompilidae,,,,,,,Pompilidae,Santa Catalina
535,Sat Aug 01 2015 08:57:00 GMT-0700 (PDT),8/1/15 0:00,3494,research,"Silver Peak Trl, Avalon, CA, US",33.44643,-118.5400467,Santa Catalina,8,1,2015,,,,Anthophila,Halictidae,,,,Lasioglossum,Dialictus,,Dialictus,Santa Catalina
536,Sat Aug 01 2015 09:13:14 GMT-0700 (PDT),8/1/15 0:00,3494,research,"Los Angeles County, US-CA, US",33.446505,-118.5420833,Santa Catalina,8,1,2015,,,,Anthophila,Halictidae,,,,Augochlorella,,pomoniella,Augochlorella pomoniella,Santa Catalina
537,Sat Aug 01 2015 15:19:56 GMT-0700 (PDT),8/1/15 0:00,3494,research,"W End Rd, Avalon, CA, US",33.46289667,-118.52417,Santa Catalina,8,1,2015,,,,,Vespidae,,,,Vespula,,pensylvanica,Vespula pensylvanica,Santa Catalina
538,Sun Aug 02 2015 12:06:22 GMT-0700 (PDT),8/2/15 0:00,3494,research,"Los Angeles County, US-CA, US",33.37864167,-118.3955917,Santa Catalina,8,2,2015,,,,,Cynipidae,,,,Andricus,,crystallinus,Andricus crystallinus,Santa Catalina
539,4/28/13,4/28/13 0:00,19,research,Santa Catalina Island,33.383361,-118.417576,Santa Catalina,4,28,2013,,,,Anthophila,Halictidae,,,,Agapostemon,,texanus,Agapostemon texanus,Santa Catalina
540,4/28/13,4/28/13 0:00,19,research,Santa Catalina Island,33.383361,-118.417576,Santa Catalina,4,28,2013,,,,Anthophila,Apidae,,,,Bombus,,vosnesenskii,Bombus vosnesenskii,Santa Catalina
541,4/28/13,4/28/13 0:00,19,needs_id,Santa Catalina Island,33.383361,-118.417576,Santa Catalina,4,28,2013,,,,Anthophila,Halictidae,,,,Lasioglossum,Dialictus,,Dialictus,Santa Catalina
542,2016/07/31 6:04 PM PDT,7/31/16 0:00,35725,research,"Los Angeles, California, United States",33.47265333,-118.5503483,Santa Catalina,7,31,2016,,,,,Vespidae,,,,Vespula,,pensylvanica,Vespula pensylvanica,Santa Catalina
543,2016/07/31 2:35 PM PDT,7/31/16 0:00,35725,needs_id,"Los Angeles, California, United States",33.47279333,-118.5511183,Santa Catalina,7,31,2016,,,,,Sphecidae,,,,,,,Sphecidae,Santa Catalina
544,2016/07/31 11:30 AM PDT,7/31/16 0:00,35725,needs_id,"Los Angeles, California, United States",33.472615,-118.5495817,Santa Catalina,7,31,2016,,,,,Crabronidae,,,,Bembix,,,Bembix,Santa Catalina
545,2016/07/31 10:52 AM PDT,7/31/16 0:00,35725,research,"Los Angeles County, CA, USA",33.47333333,-118.5477778,Santa Catalina,7,31,2016,,,,,Vespidae,,,,Vespula,,pensylvanica,Vespula pensylvanica,Santa Catalina
546,2016/07/30 3:44 PM PDT,7/30/16 0:00,35725,needs_id,"Los Angeles County, CA, USA",33.408595,-118.4774667,Santa Catalina,7,30,2016,,,,,Mutillidae,,,,Dasymutilla,,californica,Dasymutilla californica,Santa Catalina
547,2016/07/30 3:31 PM PDT,7/30/16 0:00,35725,needs_id,"Los Angeles, California, United States",33.41197,-118.477955,Santa Catalina,7,30,2016,,,,Anthophila,Apidae,,,,Diadasia,,,Diadasia,Santa Catalina
548,2016/07/30 10:38 AM PDT,7/30/16 0:00,35725,research,"Los Angeles, California, United States",33.4347,-118.5015633,Santa Catalina,7,30,2016,,,,,Vespidae,,,,Vespula,,pensylvanica,Vespula pensylvanica,Santa Catalina
549,2016/07/30 10:42 AM PDT,7/30/16 0:00,35725,needs_id,"Los Angeles, California, United States",33.434655,-118.5015433,Santa Catalina,7,30,2016,,,,,Pompilidae,,,,,,,Pompilidae,Santa Catalina
550,2016/07/31 11:31 AM PDT,7/31/16 0:00,35725,needs_id,"Los Angeles, California, United States",33.47260167,-118.549605,Santa Catalina,7,31,2016,,,,,Crabronidae,,,,Bembix,,,Bembix,Santa Catalina
551,2016/07/30 9:24 AM PDT,7/30/16 0:00,35725,needs_id,"Los Angeles, California, United States",33.43625667,-118.5020283,Santa Catalina,7,30,2016,,Apocrita,,, ,,,,,,,Apocrita,Santa Catalina
552,2016/07/30 9:23 AM PDT,7/30/16 0:00,35725,research,"Los Angeles, California, United States",33.43626333,-118.50198,Santa Catalina,7,30,2016,,,,,Sphecidae,,,,Sceliphron,,caementarium,Sceliphron caementarium,Santa Catalina
553,2016/07/30 9:10 AM PDT,7/30/16 0:00,35725,needs_id,"Los Angeles County, CA, USA",33.43566,-118.50237,Santa Catalina,7,30,2016,,,,Anthophila,Halictidae,,,,Agapostemon,,,Agapostemon,Santa Catalina
554,Mon Aug 08 2016 15:18:04 GMT-0700 (PDT),8/8/16 0:00,74669,needs_id,Camp Cherry Valley,33.45084254,-118.5055656,Santa Catalina,8,8,2016,,,,,Vespidae,,,,Vespula,,pensylvanica,Vespula pensylvanica,Santa Catalina
555,2015/07/01 3:25 AM PDT,7/1/15 0:00,275891,needs_id,"Avalon, CA 90704, USA",33.3428193,-118.3282279,Santa Catalina,7,1,2015,,,,,Crabronidae,,,,Bembix,,,Bembix,Santa Catalina
556,2016/10/27 10:28 AM PDT,10/27/16 0:00,282220,research,"Howland Landing, Avalon, CA, United States",33.4589713,-118.5197043,Santa Catalina,10,27,2016,,,,,Vespidae,,,,Vespula,,pensylvanica,Vespula pensylvanica,Santa Catalina
557,2015-07-07 8:41:37 PM PDT,7/7/15 0:00,392423,needs_id,"1400 Avalon Canyon Road Avalon, CA 90704",33.32364831,-118.3420289,Santa Catalina,7,7,2015,,,,Anthophila,Apidae,Apinae,,,,,,Apinae,Santa Catalina
558,2017-01-19 8:46:14 PM PST,1/19/17 0:00,392423,needs_id,"1400 Avalon Canyon Road Avalon, CA 90704",33.32354858,-118.3422502,Santa Catalina,1,19,2017,,,,Anthophila,Apidae,Apinae,,,,,,Apinae,Santa Catalina
559,2017-02-13 6:16:23 PM PST,2/13/17 0:00,392423,research,"Dry Creek Beach Trail Avalon, CA 90704",33.36764404,-118.4807528,Santa Catalina,2,13,2017,,,,Anthophila,Apidae,,,,Bombus,,vosnesenskii,Bombus vosnesenskii,Santa Catalina
560,Mon Feb 20 2017 13:38:24 GMT-0800 (PST),2/20/17 0:00,280979,research,"W End Rd, Avalon, CA, US",33.46356639,-118.5249121,Santa Catalina,2,20,2017,,,,Anthophila,Apidae,,,,Bombus,,vosnesenskii,Bombus vosnesenskii,Santa Catalina
561,7/7/14,7/7/14 0:00,275891,needs_id,"Avalon, CA 90704, USA",33.34583075,-118.3347511,Santa Catalina,7,7,2014,,,,Anthophila,Halictidae,,,,Lasioglossum,Dialictus,,Dialictus,Santa Catalina
562,7/7/14,7/7/14 0:00,275891,needs_id,"Avalon, CA 90704, USA",33.34583075,-118.3347511,Santa Catalina,7,7,2014,,,,,Formicidae,,,,Solenopsis,,,Solenopsis,Santa Catalina
563,7/7/14,7/7/14 0:00,275891,needs_id,"Avalon, CA 90704, USA",33.34583075,-118.3347511,Santa Catalina,7,7,2014,,,,, ,,,,,,,Hymenoptera,Santa Catalina
564,7/7/14,7/7/14 0:00,275891,needs_id,"Avalon, CA 90704, USA",33.34583075,-118.3347511,Santa Catalina,7,7,2014,,,,,Mutillidae,,,,Sphaeropthalma,,,Sphaeropthalma,Santa Catalina
565,6/27/12,6/27/12 0:00,275891,needs_id,"Avalon, CA 90704, USA",33.3428193,-118.3282279,Santa Catalina,6,27,2012,,,,,Ichneumonidae,,,,,,,Ichneumonidae,Santa Catalina
566,6/27/12,6/27/12 0:00,275891,needs_id,"Avalon, CA 90704, USA",33.3428193,-118.3282279,Santa Catalina,6,27,2012,,,,,Eulophidae,,,,,,,Eulophidae,Santa Catalina
567,6/27/12,6/27/12 0:00,275891,needs_id,"Avalon, CA 90704, USA",33.3428193,-118.3282279,Santa Catalina,6,27,2012,,,,,Ichneumonidae,,,,,,,Ichneumonidae,Santa Catalina
568,6/27/12,6/27/12 0:00,275891,needs_id,"Avalon, CA 90704, USA",33.3428193,-118.3282279,Santa Catalina,6,27,2012,,,,,Formicidae,,,,,,,Formicidae,Santa Catalina
569,6/27/12,6/27/12 0:00,275891,research,"Avalon, CA 90704, USA",33.3428193,-118.3282279,Santa Catalina,6,27,2012,,,,,Ichneumonidae,,,,Netelia,,,Netelia,Santa Catalina
570,6/27/12,6/27/12 0:00,275891,needs_id,"Avalon, CA 90704, USA",33.3428193,-118.3282279,Santa Catalina,6,27,2012,,,,,Eulophidae,,,,,,,Eulophidae,Santa Catalina
571,6/27/12,6/27/12 0:00,275891,needs_id,"Avalon, CA 90704, USA",33.3428193,-118.3282279,Santa Catalina,6,27,2012,,,,,Ichneumonidae,,,,,,,Ichneumonidae,Santa Catalina
572,6/27/12,6/27/12 0:00,275891,needs_id,"Avalon, CA 90704, USA",33.3428193,-118.3282279,Santa Catalina,6,27,2012,,,,,Bethylidae,Epyrinae,,,,,,Epyrinae,Santa Catalina
573,6/27/12,6/27/12 0:00,275891,research,"Avalon, CA 90704, USA",33.3428193,-118.3282279,Santa Catalina,6,27,2012,,,,,Ichneumonidae,,,,Pimpla,,sanguinipes,Pimpla sanguinipes erythropus,Santa Catalina
574,6/27/12,6/27/12 0:00,275891,needs_id,"Avalon, CA 90704, USA",33.3428193,-118.3282279,Santa Catalina,6,27,2012,,,,,Ichneumonidae,Phygadeuontinae,,,,,,Phygadeuontinae,Santa Catalina
575,6/27/12,6/27/12 0:00,275891,needs_id,"Avalon, CA 90704, USA",33.3428193,-118.3282279,Santa Catalina,6,27,2012,,,,,Eulophidae,,,,,,,Eulophidae,Santa Catalina
576,2017/03/05 11:21 AM PST,3/5/17 0:00,86100,needs_id,"Los Angeles, California, United States",33.36192,-118.3630233,Santa Catalina,3,5,2017,,,,,Ichneumonidae,,,,,,,Ichneumonidae,Santa Catalina
577,2017/03/05 12:33 PM PST,3/5/17 0:00,86100,needs_id,"Los Angeles, California, United States",33.35688167,-118.3721117,Santa Catalina,3,5,2017,,,,,Formicidae,,,,Pogonomyrmex,,,Pogonomyrmex,Santa Catalina
578,2017/03/05 4:04 PM PST,3/5/17 0:00,86100,needs_id,"Los Angeles, California, United States",33.37891667,-118.409205,Santa Catalina,3,5,2017,Aculeata,,,, ,,,,,,,Aculeata,Santa Catalina
579,7/3/10,7/3/10 0:00,275891,needs_id,"Avalon, CA 90704, USA",33.3428193,-118.3282279,Santa Catalina,7,3,2010,,,,Anthophila,Halictidae,Halictinae,,,,,,Halictinae,Santa Catalina
580,7/3/10,7/3/10 0:00,275891,research,"Avalon, CA 90704, USA",33.3428193,-118.3282279,Santa Catalina,7,3,2010,,,,,Vespidae,,,,Vespula,,pensylvanica,Vespula pensylvanica,Santa Catalina
581,7/1/11,7/1/11 0:00,275891,needs_id,"Avalon, CA 90704, USA",33.3428193,-118.3282279,Santa Catalina,7,1,2011,,,,Anthophila,Apidae,,,,Diadasia,,,Diadasia,Santa Catalina
582,8/1/11,8/1/11 0:00,275891,research,"Two Harbors, CA 90704, USA",33.44,-118.49833,Santa Catalina,8,1,2011,,,,,Mutillidae,,,,Dasymutilla,,aureola,Dasymutilla aureola,Santa Catalina
583,8/1/11,8/1/11 0:00,275891,research,"Two Harbors, CA 90704, USA",33.44,-118.49833,Santa Catalina,8,1,2011,,,,,Vespidae,,,,Polistes,,aurifer,Polistes aurifer,Santa Catalina
584,Tue Mar 14 2017 15:03:27 GMT-0700 (PDT),3/14/17 0:00,280979,needs_id,"W End Rd, Avalon, CA, US",33.46664699,-118.5308913,Santa Catalina,3,14,2017,,,,Anthophila,Apidae,,,,Eucera,Synhalonia,,Synhalonia,Santa Catalina
585,Tue Mar 14 2017 09:09:28 GMT-0700 (PDT),3/14/17 0:00,280979,needs_id,"Santa Catalina Island, Avalon, CA, US",33.46874966,-118.537735,Santa Catalina,3,14,2017,,,,,Sphecidae,,,,Ammophila,,,Ammophila,Santa Catalina
586,Mon Mar 20 2017 08:21:05 GMT-0700 (PDT),3/20/17 0:00,280979,needs_id,"2â€“98 Cove Rd, Avalon, CA, US",33.46954479,-118.5320064,Santa Catalina,3,20,2017,,,,,Ichneumonidae,,,,,,,Ichneumonidae,Santa Catalina
587,Wed Mar 15 2017 09:39:07 GMT-0700 (PDT),3/15/17 0:00,280979,research,"Santa Catalina Island, Avalon, CA, US",33.46669381,-118.5343788,Santa Catalina,3,15,2017,,,,Anthophila,Apidae,,,,Bombus,,vosnesenskii,Bombus vosnesenskii,Santa Catalina
588,Sat Mar 25 2017 11:29:21 GMT-0700 (PDT),3/25/17 0:00,280979,research,"Santa Catalina Island, Avalon, CA, US",33.46124496,-118.5656948,Santa Catalina,3,25,2017,,,,,Formicidae,,,,Linepithema,,humile,Linepithema humile,Santa Catalina
589,2017-04-17 1:47:28 PM PDT,4/17/17 0:00,392423,research,"Avalon, CA 90704",33.39836947,-118.411025,Santa Catalina,4,17,2017,,,,,Vespidae,,,,Vespula,,pensylvanica,Vespula pensylvanica,Santa Catalina
590,Mon Apr 17 2017 14:40:15 GMT-0700 (PDT),4/17/17 0:00,280979,research,"1 Banning Harbor Rd, Avalon, CA, US",33.44652125,-118.5043691,Santa Catalina,4,17,2017,,,,Anthophila,Apidae,,,,Bombus,,melanopygus,Bombus melanopygus,Santa Catalina
591,Mon May 08 2017 12:22:13 GMT-0700 (PDT),5/8/17 0:00,280979,needs_id,"W End Rd, Avalon, CA, US",33.46469047,-118.5249302,Santa Catalina,5,8,2017,,,,,Crabronidae,,,,Bembix,,,Bembix,Santa Catalina
