record,source,month_arabic,day_arabic,year,island,order,family,genus,acceptedGenus,specificEp,acceptedEpithet,scientificName,acceptedScientificName
occurrence,Cal-IBIS,6,17,1967,Santa Cruz,Hymenoptera,Formicidae,Pheidole,Pheidole,hyatti,hyatti,Pheidole hyatti,Pheidole hyatti
occurrence,Cal-IBIS,6,17,1967,Santa Cruz,Hymenoptera,Formicidae,Pheidole,Pheidole,hyatti,hyatti,Pheidole hyatti,Pheidole hyatti
occurrence,Cal-IBIS,8,7,2015,Anacapa,Hymenoptera,Formicidae,Pheidole,Pheidole,hyatti,hyatti,Pheidole hyatti,Pheidole hyatti
occurrence,Cal-IBIS,NA,NA,NA,Santa Catalina,Hymenoptera,Formicidae,Pheidole,Pheidole,hyatti,hyatti,Pheidole hyatti,Pheidole hyatti
occurrence,Cal-IBIS,NA,NA,NA,Santa Catalina,Hymenoptera,Formicidae,Pheidole,Pheidole,hyatti,hyatti,Pheidole hyatti,Pheidole hyatti
occurrence,Cal-IBIS,10,28,1984,Santa Cruz,Hymenoptera,Formicidae,Pheidole,Pheidole,hyatti,hyatti,Pheidole hyatti,Pheidole hyatti
occurrence,Cal-IBIS,4,12,2014,Santa Rosa,Hymenoptera,Formicidae,Pheidole,Pheidole,hyatti,hyatti,Pheidole hyatti,Pheidole hyatti
occurrence,Cal-IBIS,4,12,2014,Santa Rosa,Hymenoptera,Formicidae,Pheidole,Pheidole,hyatti,hyatti,Pheidole hyatti,Pheidole hyatti
occurrence,Cal-IBIS,4,12,2014,Santa Rosa,Hymenoptera,Formicidae,Pheidole,Pheidole,hyatti,hyatti,Pheidole hyatti,Pheidole hyatti
occurrence,Cal-IBIS,6,2,1978,Anacapa,Hymenoptera,Formicidae,Pheidole,Pheidole,hyatti,hyatti,Pheidole hyatti,Pheidole hyatti
occurrence,Cal-IBIS,6,25,2015,San Clemente,Hymenoptera,Formicidae,Pheidole,Pheidole,hyatti,hyatti,Pheidole hyatti,Pheidole hyatti
occurrence,Cal-IBIS,6,25,2015,San Clemente,Hymenoptera,Formicidae,Pheidole,Pheidole,hyatti,hyatti,Pheidole hyatti,Pheidole hyatti
occurrence,Cal-IBIS,6,25,1993,Santa Cruz,Hymenoptera,Formicidae,Pheidole,Pheidole,hyatti,hyatti,Pheidole hyatti,Pheidole hyatti
occurrence,Cal-IBIS,6,25,1993,Santa Cruz,Hymenoptera,Formicidae,Pheidole,Pheidole,hyatti,hyatti,Pheidole hyatti,Pheidole hyatti
occurrence,Cal-IBIS,4,13,2014,Santa Rosa,Hymenoptera,Formicidae,Pheidole,Pheidole,hyatti,hyatti,Pheidole hyatti,Pheidole hyatti
occurrence,Cal-IBIS,4,13,2014,Santa Rosa,Hymenoptera,Formicidae,Pheidole,Pheidole,hyatti,hyatti,Pheidole hyatti,Pheidole hyatti
occurrence,Cal-IBIS,5,4,1999,Santa Catalina,Hymenoptera,Formicidae,Pheidole,Pheidole,hyatti,hyatti,Pheidole hyatti,Pheidole hyatti
occurrence,Cal-IBIS,5,12,1999,Santa Catalina,Hymenoptera,Formicidae,Pheidole,Pheidole,hyatti,hyatti,Pheidole hyatti,Pheidole hyatti
occurrence,Cal-IBIS,5,2,1999,Santa Catalina,Hymenoptera,Formicidae,Pheidole,Pheidole,hyatti,hyatti,Pheidole hyatti,Pheidole hyatti
occurrence,Cal-IBIS,1,31,2010,Santa Catalina,Hymenoptera,Formicidae,Pheidole,Pheidole,hyatti,hyatti,Pheidole hyatti,Pheidole hyatti
occurrence,Cal-IBIS,1,31,2010,Santa Catalina,Hymenoptera,Formicidae,Pheidole,Pheidole,hyatti,hyatti,Pheidole hyatti,Pheidole hyatti
occurrence,Cal-IBIS,1,31,2010,Santa Catalina,Hymenoptera,Formicidae,Pheidole,Pheidole,hyatti,hyatti,Pheidole hyatti,Pheidole hyatti
occurrence,Cal-IBIS,1,31,2010,Santa Catalina,Hymenoptera,Formicidae,Pheidole,Pheidole,hyatti,hyatti,Pheidole hyatti,Pheidole hyatti
occurrence,Cal-IBIS,1,31,2010,Santa Catalina,Hymenoptera,Formicidae,Pheidole,Pheidole,hyatti,hyatti,Pheidole hyatti,Pheidole hyatti
occurrence,Cal-IBIS,1,31,2010,Santa Catalina,Hymenoptera,Formicidae,Pheidole,Pheidole,hyatti,hyatti,Pheidole hyatti,Pheidole hyatti
occurrence,Cal-IBIS,1,31,2010,Santa Catalina,Hymenoptera,Formicidae,Pheidole,Pheidole,hyatti,hyatti,Pheidole hyatti,Pheidole hyatti
occurrence,Cal-IBIS,1,31,2010,Santa Catalina,Hymenoptera,Formicidae,Pheidole,Pheidole,hyatti,hyatti,Pheidole hyatti,Pheidole hyatti
occurrence,Cal-IBIS,1,31,2010,Santa Catalina,Hymenoptera,Formicidae,Pheidole,Pheidole,hyatti,hyatti,Pheidole hyatti,Pheidole hyatti
occurrence,Cal-IBIS,1,31,2010,Santa Catalina,Hymenoptera,Formicidae,Pheidole,Pheidole,hyatti,hyatti,Pheidole hyatti,Pheidole hyatti
occurrence,Cal-IBIS,1,31,2010,Santa Catalina,Hymenoptera,Formicidae,Pheidole,Pheidole,hyatti,hyatti,Pheidole hyatti,Pheidole hyatti
occurrence,Cal-IBIS,1,31,2010,Santa Catalina,Hymenoptera,Formicidae,Pheidole,Pheidole,hyatti,hyatti,Pheidole hyatti,Pheidole hyatti
occurrence,Cal-IBIS,1,31,2010,Santa Catalina,Hymenoptera,Formicidae,Pheidole,Pheidole,hyatti,hyatti,Pheidole hyatti,Pheidole hyatti
occurrence,Cal-IBIS,7,14,1999,Santa Cruz,Hymenoptera,Formicidae,Pheidole,Pheidole,hyatti,hyatti,Pheidole hyatti,Pheidole hyatti
occurrence,Cal-IBIS,11,30,1999,Santa Cruz,Hymenoptera,Formicidae,Pheidole,Pheidole,hyatti,hyatti,Pheidole hyatti,Pheidole hyatti
occurrence,Cal-IBIS,8,24,1984,Santa Cruz,Hymenoptera,Formicidae,Pheidole,Pheidole,hyatti,hyatti,Pheidole hyatti,Pheidole hyatti
occurrence,Cal-IBIS,11,30,1999,Santa Cruz,Hymenoptera,Formicidae,Pheidole,Pheidole,hyatti,hyatti,Pheidole hyatti,Pheidole hyatti
occurrence,Cal-IBIS,9,7,1991,Santa Cruz,Hymenoptera,Formicidae,Pheidole,Pheidole,hyatti,hyatti,Pheidole hyatti,Pheidole hyatti
occurrence,Cal-IBIS,9,7,1991,Santa Cruz,Hymenoptera,Formicidae,Pheidole,Pheidole,hyatti,hyatti,Pheidole hyatti,Pheidole hyatti
occurrence,Cal-IBIS,9,7,1991,Santa Cruz,Hymenoptera,Formicidae,Pheidole,Pheidole,hyatti,hyatti,Pheidole hyatti,Pheidole hyatti
occurrence,Cal-IBIS,9,12,2008,Santa Cruz,Hymenoptera,Formicidae,Pheidole,Pheidole,hyatti,hyatti,Pheidole hyatti,Pheidole hyatti
occurrence,Cal-IBIS,9,12,2008,Santa Cruz,Hymenoptera,Formicidae,Pheidole,Pheidole,hyatti,hyatti,Pheidole hyatti,Pheidole hyatti
occurrence,Cal-IBIS,9,12,2008,Santa Cruz,Hymenoptera,Formicidae,Pheidole,Pheidole,hyatti,hyatti,Pheidole hyatti,Pheidole hyatti
occurrence,Cal-IBIS,5,12,2009,Santa Cruz,Hymenoptera,Formicidae,Pheidole,Pheidole,hyatti,hyatti,Pheidole hyatti,Pheidole hyatti
occurrence,Cal-IBIS,5,12,2009,Santa Cruz,Hymenoptera,Formicidae,Pheidole,Pheidole,hyatti,hyatti,Pheidole hyatti,Pheidole hyatti
occurrence,Cal-IBIS,5,12,2009,Santa Cruz,Hymenoptera,Formicidae,Pheidole,Pheidole,hyatti,hyatti,Pheidole hyatti,Pheidole hyatti
occurrence,Cal-IBIS,5,12,2009,Santa Cruz,Hymenoptera,Formicidae,Pheidole,Pheidole,hyatti,hyatti,Pheidole hyatti,Pheidole hyatti
occurrence,Cal-IBIS,5,12,2009,Santa Cruz,Hymenoptera,Formicidae,Pheidole,Pheidole,hyatti,hyatti,Pheidole hyatti,Pheidole hyatti
occurrence,Cal-IBIS,8,NA,1920,Santa Cruz,Hymenoptera,Formicidae,Pheidole,Pheidole,hyatti,hyatti,Pheidole hyatti,Pheidole hyatti
occurrence,Cal-IBIS,4,12,2014,Santa Rosa,Hymenoptera,Formicidae,Pheidole,Pheidole,hyatti,hyatti,Pheidole hyatti,Pheidole hyatti
occurrence,Cal-IBIS,4,12,2014,Santa Rosa,Hymenoptera,Formicidae,Pheidole,Pheidole,hyatti,hyatti,Pheidole hyatti,Pheidole hyatti
occurrence,Cal-IBIS,4,12,2014,Santa Rosa,Hymenoptera,Formicidae,Pheidole,Pheidole,hyatti,hyatti,Pheidole hyatti,Pheidole hyatti
occurrence,Cal-IBIS,4,13,2014,Santa Rosa,Hymenoptera,Formicidae,Pheidole,Pheidole,hyatti,hyatti,Pheidole hyatti,Pheidole hyatti
occurrence,Cal-IBIS,4,13,2014,Santa Rosa,Hymenoptera,Formicidae,Pheidole,Pheidole,hyatti,hyatti,Pheidole hyatti,Pheidole hyatti
occurrence,Cal-IBIS,4,13,2014,Santa Rosa,Hymenoptera,Formicidae,Pheidole,Pheidole,hyatti,hyatti,Pheidole hyatti,Pheidole hyatti
occurrence,Cal-IBIS,4,13,2014,Santa Rosa,Hymenoptera,Formicidae,Pheidole,Pheidole,hyatti,hyatti,Pheidole hyatti,Pheidole hyatti
occurrence,Cal-IBIS,4,13,2014,Santa Rosa,Hymenoptera,Formicidae,Pheidole,Pheidole,hyatti,hyatti,Pheidole hyatti,Pheidole hyatti
occurrence,Cal-IBIS,4,13,2014,Santa Rosa,Hymenoptera,Formicidae,Pheidole,Pheidole,hyatti,hyatti,Pheidole hyatti,Pheidole hyatti
occurrence,Cal-IBIS,10,26,1984,Santa Cruz,Hymenoptera,Formicidae,Pheidole,Pheidole,hyatti,hyatti,Pheidole hyatti,Pheidole hyatti
occurrence,Cal-IBIS,10,26,1984,Santa Cruz,Hymenoptera,Formicidae,Pheidole,Pheidole,hyatti,hyatti,Pheidole hyatti,Pheidole hyatti
occurrence,Cal-IBIS,7,4,2003,Santa Cruz,Hymenoptera,Formicidae,Pheidole,Pheidole,hyatti,hyatti,Pheidole hyatti,Pheidole hyatti
occurrence,Cal-IBIS,6,17,1967,Santa Cruz,Hymenoptera,Formicidae,Pheidole,Pheidole,hyatti,hyatti,Pheidole hyatti,Pheidole hyatti
occurrence,Cal-IBIS,7,21,1984,Santa Catalina,Hymenoptera,Formicidae,Pheidole,Pheidole,porcula,porcula,Pheidole porcula,Pheidole porcula
occurrence,Cal-IBIS,7,8,1999,Santa Cruz,Hymenoptera,Formicidae,Pogonomyrmex,Pogonomyrmex,,,Pogonomyrmex,Pogonomyrmex
occurrence,Cal-IBIS,6,14,1994,Santa Rosa,Hymenoptera,Formicidae,Pogonomyrmex,Pogonomyrmex,,,Pogonomyrmex,Pogonomyrmex
occurrence,Cal-IBIS,6,1,1977,Santa Cruz,Hymenoptera,Formicidae,Pogonomyrmex,Pogonomyrmex,subdentatus,subdentatus,Pogonomyrmex subdentatus,Pogonomyrmex subdentatus
occurrence,Cal-IBIS,6,1,1977,Santa Cruz,Hymenoptera,Formicidae,Pogonomyrmex,Pogonomyrmex,subdentatus,subdentatus,Pogonomyrmex subdentatus,Pogonomyrmex subdentatus
occurrence,Cal-IBIS,6,1,1977,Santa Cruz,Hymenoptera,Formicidae,Pogonomyrmex,Pogonomyrmex,subdentatus,subdentatus,Pogonomyrmex subdentatus,Pogonomyrmex subdentatus
occurrence,Cal-IBIS,6,1,1977,Santa Cruz,Hymenoptera,Formicidae,Pogonomyrmex,Pogonomyrmex,subdentatus,subdentatus,Pogonomyrmex subdentatus,Pogonomyrmex subdentatus
occurrence,Cal-IBIS,4,12,2014,Santa Rosa,Hymenoptera,Formicidae,Pogonomyrmex,Pogonomyrmex,subdentatus,subdentatus,Pogonomyrmex subdentatus,Pogonomyrmex subdentatus
occurrence,Cal-IBIS,4,12,2014,Santa Rosa,Hymenoptera,Formicidae,Pogonomyrmex,Pogonomyrmex,subdentatus,subdentatus,Pogonomyrmex subdentatus,Pogonomyrmex subdentatus
occurrence,Cal-IBIS,4,14,2014,Santa Rosa,Hymenoptera,Formicidae,Pogonomyrmex,Pogonomyrmex,subdentatus,subdentatus,Pogonomyrmex subdentatus,Pogonomyrmex subdentatus
occurrence,Cal-IBIS,4,12,2014,Santa Rosa,Hymenoptera,Formicidae,Pogonomyrmex,Pogonomyrmex,subdentatus,subdentatus,Pogonomyrmex subdentatus,Pogonomyrmex subdentatus
occurrence,Cal-IBIS,4,12,2014,Santa Rosa,Hymenoptera,Formicidae,Pogonomyrmex,Pogonomyrmex,subdentatus,subdentatus,Pogonomyrmex subdentatus,Pogonomyrmex subdentatus
occurrence,Cal-IBIS,4,12,2014,Santa Rosa,Hymenoptera,Formicidae,Pogonomyrmex,Pogonomyrmex,subdentatus,subdentatus,Pogonomyrmex subdentatus,Pogonomyrmex subdentatus
occurrence,Cal-IBIS,4,12,2014,Santa Rosa,Hymenoptera,Formicidae,Pogonomyrmex,Pogonomyrmex,subdentatus,subdentatus,Pogonomyrmex subdentatus,Pogonomyrmex subdentatus
occurrence,Cal-IBIS,4,14,2014,Santa Rosa,Hymenoptera,Formicidae,Pogonomyrmex,Pogonomyrmex,subdentatus,subdentatus,Pogonomyrmex subdentatus,Pogonomyrmex subdentatus
occurrence,Cal-IBIS,4,14,2014,Santa Rosa,Hymenoptera,Formicidae,Pogonomyrmex,Pogonomyrmex,subdentatus,subdentatus,Pogonomyrmex subdentatus,Pogonomyrmex subdentatus
occurrence,Cal-IBIS,4,14,2014,Santa Rosa,Hymenoptera,Formicidae,Pogonomyrmex,Pogonomyrmex,subdentatus,subdentatus,Pogonomyrmex subdentatus,Pogonomyrmex subdentatus
occurrence,Cal-IBIS,4,12,2014,Santa Rosa,Hymenoptera,Formicidae,Pogonomyrmex,Pogonomyrmex,subdentatus,subdentatus,Pogonomyrmex subdentatus,Pogonomyrmex subdentatus
occurrence,Cal-IBIS,4,12,2014,Santa Rosa,Hymenoptera,Formicidae,Pogonomyrmex,Pogonomyrmex,subdentatus,subdentatus,Pogonomyrmex subdentatus,Pogonomyrmex subdentatus
occurrence,Cal-IBIS,4,13,2014,Santa Rosa,Hymenoptera,Formicidae,Pogonomyrmex,Pogonomyrmex,subdentatus,subdentatus,Pogonomyrmex subdentatus,Pogonomyrmex subdentatus
occurrence,Cal-IBIS,4,13,2014,Santa Rosa,Hymenoptera,Formicidae,Pogonomyrmex,Pogonomyrmex,subdentatus,subdentatus,Pogonomyrmex subdentatus,Pogonomyrmex subdentatus
occurrence,Cal-IBIS,5,26,1975,Santa Cruz,Hymenoptera,Formicidae,Polyergus,Polyergus,,,Polyergus,Polyergus
occurrence,Cal-IBIS,5,29,1974,Santa Cruz,Hymenoptera,Formicidae,Polyergus,Polyergus,,,Polyergus,Polyergus
occurrence,Cal-IBIS,5,29,1974,Santa Cruz,Hymenoptera,Formicidae,Polyergus,Polyergus,,,Polyergus,Polyergus
occurrence,Cal-IBIS,5,5,1974,Santa Cruz,Hymenoptera,Formicidae,Polyergus,Polyergus,,,Polyergus,Polyergus
occurrence,Cal-IBIS,5,5,1974,Santa Cruz,Hymenoptera,Formicidae,Polyergus,Polyergus,,,Polyergus,Polyergus
occurrence,Cal-IBIS,5,5,1974,Santa Cruz,Hymenoptera,Formicidae,Polyergus,Polyergus,,,Polyergus,Polyergus
occurrence,Cal-IBIS,2,NA,2002,Santa Catalina,Hymenoptera,Formicidae,Prenolepis,Prenolepis,imparis,imparis,Prenolepis imparis,Prenolepis imparis
occurrence,Cal-IBIS,4,15,2002,Santa Catalina,Hymenoptera,Formicidae,Prenolepis,Prenolepis,imparis,imparis,Prenolepis imparis,Prenolepis imparis
occurrence,Cal-IBIS,4,15,2002,Santa Catalina,Hymenoptera,Formicidae,Prenolepis,Prenolepis,imparis,imparis,Prenolepis imparis,Prenolepis imparis
occurrence,Cal-IBIS,4,26,1969,Santa Cruz,Hymenoptera,Formicidae,Prenolepis,Prenolepis,imparis,imparis,Prenolepis imparis,Prenolepis imparis
occurrence,Cal-IBIS,6,3,1978,Anacapa,Hymenoptera,Formicidae,Prenolepis,Prenolepis,imparis,imparis,Prenolepis imparis,Prenolepis imparis
occurrence,Cal-IBIS,10,26,1984,Santa Cruz,Hymenoptera,Formicidae,Prenolepis,Prenolepis,imparis,imparis,Prenolepis imparis,Prenolepis imparis
occurrence,Cal-IBIS,8,27,1984,Santa Cruz,Hymenoptera,Formicidae,Prenolepis,Prenolepis,imparis,imparis,Prenolepis imparis,Prenolepis imparis
occurrence,Cal-IBIS,7,10,2010,San Clemente,Hymenoptera,Formicidae,Prenolepis,Prenolepis,imparis,imparis,Prenolepis imparis,Prenolepis imparis
occurrence,Cal-IBIS,5,NA,1999,Santa Catalina,Hymenoptera,Formicidae,Prenolepis,Prenolepis,imparis,imparis,Prenolepis imparis,Prenolepis imparis
occurrence,Cal-IBIS,5,NA,1999,Santa Catalina,Hymenoptera,Formicidae,Prenolepis,Prenolepis,imparis,imparis,Prenolepis imparis,Prenolepis imparis
occurrence,Cal-IBIS,1,29,2010,Santa Catalina,Hymenoptera,Formicidae,Prenolepis,Prenolepis,imparis,imparis,Prenolepis imparis,Prenolepis imparis
occurrence,Cal-IBIS,1,29,2010,Santa Catalina,Hymenoptera,Formicidae,Prenolepis,Prenolepis,imparis,imparis,Prenolepis imparis,Prenolepis imparis
occurrence,Cal-IBIS,1,29,2010,Santa Catalina,Hymenoptera,Formicidae,Prenolepis,Prenolepis,imparis,imparis,Prenolepis imparis,Prenolepis imparis
occurrence,Cal-IBIS,1,29,2010,Santa Catalina,Hymenoptera,Formicidae,Prenolepis,Prenolepis,imparis,imparis,Prenolepis imparis,Prenolepis imparis
occurrence,Cal-IBIS,1,29,2010,Santa Catalina,Hymenoptera,Formicidae,Prenolepis,Prenolepis,imparis,imparis,Prenolepis imparis,Prenolepis imparis
occurrence,Cal-IBIS,1,29,2010,Santa Catalina,Hymenoptera,Formicidae,Prenolepis,Prenolepis,imparis,imparis,Prenolepis imparis,Prenolepis imparis
occurrence,Cal-IBIS,1,29,2010,Santa Catalina,Hymenoptera,Formicidae,Prenolepis,Prenolepis,imparis,imparis,Prenolepis imparis,Prenolepis imparis
occurrence,Cal-IBIS,12,3,1998,Santa Cruz,Hymenoptera,Formicidae,Prenolepis,Prenolepis,imparis,imparis,Prenolepis imparis,Prenolepis imparis
occurrence,Cal-IBIS,12,4,1998,Santa Cruz,Hymenoptera,Formicidae,Prenolepis,Prenolepis,imparis,imparis,Prenolepis imparis,Prenolepis imparis
occurrence,Cal-IBIS,12,3,1998,Santa Cruz,Hymenoptera,Formicidae,Prenolepis,Prenolepis,imparis,imparis,Prenolepis imparis,Prenolepis imparis
occurrence,Cal-IBIS,12,3,1998,Santa Cruz,Hymenoptera,Formicidae,Prenolepis,Prenolepis,imparis,imparis,Prenolepis imparis,Prenolepis imparis
occurrence,Cal-IBIS,12,4,1998,Santa Cruz,Hymenoptera,Formicidae,Prenolepis,Prenolepis,imparis,imparis,Prenolepis imparis,Prenolepis imparis
occurrence,Cal-IBIS,12,4,1998,Santa Cruz,Hymenoptera,Formicidae,Prenolepis,Prenolepis,imparis,imparis,Prenolepis imparis,Prenolepis imparis
occurrence,Cal-IBIS,12,3,1998,Santa Cruz,Hymenoptera,Formicidae,Prenolepis,Prenolepis,imparis,imparis,Prenolepis imparis,Prenolepis imparis
occurrence,Cal-IBIS,12,3,1998,Santa Cruz,Hymenoptera,Formicidae,Prenolepis,Prenolepis,imparis,imparis,Prenolepis imparis,Prenolepis imparis
occurrence,Cal-IBIS,12,3,1998,Santa Cruz,Hymenoptera,Formicidae,Prenolepis,Prenolepis,imparis,imparis,Prenolepis imparis,Prenolepis imparis
occurrence,Cal-IBIS,12,3,1998,Santa Cruz,Hymenoptera,Formicidae,Prenolepis,Prenolepis,imparis,imparis,Prenolepis imparis,Prenolepis imparis
occurrence,Cal-IBIS,12,3,1998,Santa Cruz,Hymenoptera,Formicidae,Prenolepis,Prenolepis,imparis,imparis,Prenolepis imparis,Prenolepis imparis
occurrence,Cal-IBIS,12,3,1998,Santa Cruz,Hymenoptera,Formicidae,Prenolepis,Prenolepis,imparis,imparis,Prenolepis imparis,Prenolepis imparis
occurrence,Cal-IBIS,12,4,1998,Santa Cruz,Hymenoptera,Formicidae,Prenolepis,Prenolepis,imparis,imparis,Prenolepis imparis,Prenolepis imparis
occurrence,Cal-IBIS,4,13,2014,Santa Rosa,Hymenoptera,Formicidae,Prenolepis,Prenolepis,imparis,imparis,Prenolepis imparis,Prenolepis imparis
occurrence,Cal-IBIS,4,13,2014,Santa Rosa,Hymenoptera,Formicidae,Prenolepis,Prenolepis,imparis,imparis,Prenolepis imparis,Prenolepis imparis
occurrence,Cal-IBIS,4,12,2014,Santa Rosa,Hymenoptera,Formicidae,Prenolepis,Prenolepis,imparis,imparis,Prenolepis imparis,Prenolepis imparis
occurrence,Cal-IBIS,4,13,2014,Santa Rosa,Hymenoptera,Formicidae,Prenolepis,Prenolepis,imparis,imparis,Prenolepis imparis,Prenolepis imparis
occurrence,Cal-IBIS,4,13,2014,Santa Rosa,Hymenoptera,Formicidae,Prenolepis,Prenolepis,imparis,imparis,Prenolepis imparis,Prenolepis imparis
occurrence,Cal-IBIS,7,8,1999,Santa Cruz,Hymenoptera,Formicidae,Pseudomyrmex,Pseudomyrmex,,,Pseudomyrmex,Pseudomyrmex
occurrence,Cal-IBIS,8,2,2005,Santa Cruz,Hymenoptera,Formicidae,Pseudomyrmex,Pseudomyrmex,,,Pseudomyrmex,Pseudomyrmex
occurrence,Cal-IBIS,6,26,1993,Santa Cruz,Hymenoptera,Formicidae,Pseudomyrmex,Pseudomyrmex,apache,apache,Pseudomyrmex apache,Pseudomyrmex apache
occurrence,Cal-IBIS,6,26,1993,Santa Cruz,Hymenoptera,Formicidae,Pseudomyrmex,Pseudomyrmex,apache,apache,Pseudomyrmex apache,Pseudomyrmex apache
occurrence,Cal-IBIS,10,10,1976,Santa Cruz,Hymenoptera,Formicidae,Pseudomyrmex,Pseudomyrmex,apache,apache,Pseudomyrmex apache,Pseudomyrmex apache
occurrence,Cal-IBIS,10,10,1976,Santa Cruz,Hymenoptera,Formicidae,Pseudomyrmex,Pseudomyrmex,apache,apache,Pseudomyrmex apache,Pseudomyrmex apache
occurrence,Cal-IBIS,6,27,1993,Santa Cruz,Hymenoptera,Formicidae,Pseudomyrmex,Pseudomyrmex,apache,apache,Pseudomyrmex apache,Pseudomyrmex apache
occurrence,Cal-IBIS,6,27,1993,Santa Cruz,Hymenoptera,Formicidae,Pseudomyrmex,Pseudomyrmex,apache,apache,Pseudomyrmex apache,Pseudomyrmex apache
occurrence,Cal-IBIS,6,27,1993,Santa Cruz,Hymenoptera,Formicidae,Pseudomyrmex,Pseudomyrmex,apache,apache,Pseudomyrmex apache,Pseudomyrmex apache
occurrence,Cal-IBIS,5,4,2000,Santa Cruz,Hymenoptera,Formicidae,Pseudomyrmex,Pseudomyrmex,apache,apache,Pseudomyrmex apache,Pseudomyrmex apache
occurrence,Cal-IBIS,5,8,1999,Santa Catalina,Hymenoptera,Formicidae,Solenopsis,Solenopsis,,,Solenopsis,Solenopsis
occurrence,Cal-IBIS,5,28,2017,Santa Cruz,Hymenoptera,Formicidae,Solenopsis,Solenopsis,,,Solenopsis,Solenopsis
occurrence,Cal-IBIS,5,28,2017,Santa Cruz,Hymenoptera,Formicidae,Solenopsis,Solenopsis,,,Solenopsis,Solenopsis
occurrence,Cal-IBIS,5,28,2017,Santa Cruz,Hymenoptera,Formicidae,Solenopsis,Solenopsis,,,Solenopsis,Solenopsis
occurrence,Cal-IBIS,6,26,1993,Santa Cruz,Hymenoptera,Formicidae,Solenopsis,Solenopsis,molesta,molesta,Solenopsis molesta,Solenopsis molesta
occurrence,Cal-IBIS,7,NA,2004,Santa Catalina,Hymenoptera,Formicidae,Solenopsis,Solenopsis,molesta,molesta,Solenopsis molesta,Solenopsis molesta
occurrence,Cal-IBIS,7,NA,2004,Santa Catalina,Hymenoptera,Formicidae,Solenopsis,Solenopsis,molesta,molesta,Solenopsis molesta,Solenopsis molesta
occurrence,Cal-IBIS,7,4,2003,Santa Cruz,Hymenoptera,Formicidae,Solenopsis,Solenopsis,molesta,molesta,Solenopsis molesta,Solenopsis molesta
occurrence,Cal-IBIS,7,4,2003,Santa Cruz,Hymenoptera,Formicidae,Solenopsis,Solenopsis,molesta,molesta,Solenopsis molesta,Solenopsis molesta
occurrence,Cal-IBIS,7,NA,2004,Santa Catalina,Hymenoptera,Formicidae,Solenopsis,Solenopsis,molesta,molesta,Solenopsis molesta,Solenopsis molesta
occurrence,Cal-IBIS,7,NA,2004,Santa Catalina,Hymenoptera,Formicidae,Solenopsis,Solenopsis,molesta,molesta,Solenopsis molesta,Solenopsis molesta
occurrence,Cal-IBIS,4,15,2002,Santa Catalina,Hymenoptera,Formicidae,Solenopsis,Solenopsis,molesta,molesta,Solenopsis molesta,Solenopsis molesta
occurrence,Cal-IBIS,4,15,2002,Santa Catalina,Hymenoptera,Formicidae,Solenopsis,Solenopsis,molesta,molesta,Solenopsis molesta,Solenopsis molesta
occurrence,Cal-IBIS,6,21,1967,Santa Cruz,Hymenoptera,Formicidae,Solenopsis,Solenopsis,molesta,molesta,Solenopsis molesta,Solenopsis molesta
occurrence,Cal-IBIS,6,21,1967,Santa Cruz,Hymenoptera,Formicidae,Solenopsis,Solenopsis,molesta,molesta,Solenopsis molesta,Solenopsis molesta
occurrence,Cal-IBIS,6,16,1967,Santa Cruz,Hymenoptera,Formicidae,Solenopsis,Solenopsis,molesta,molesta,Solenopsis molesta,Solenopsis molesta
occurrence,Cal-IBIS,6,16,1967,Santa Cruz,Hymenoptera,Formicidae,Solenopsis,Solenopsis,molesta,molesta,Solenopsis molesta,Solenopsis molesta
occurrence,Cal-IBIS,10,27,1984,Santa Cruz,Hymenoptera,Formicidae,Solenopsis,Solenopsis,molesta,molesta,Solenopsis molesta,Solenopsis molesta
occurrence,Cal-IBIS,10,27,1984,Santa Cruz,Hymenoptera,Formicidae,Solenopsis,Solenopsis,molesta,molesta,Solenopsis molesta,Solenopsis molesta
occurrence,Cal-IBIS,10,27,1984,Santa Cruz,Hymenoptera,Formicidae,Solenopsis,Solenopsis,molesta,molesta,Solenopsis molesta,Solenopsis molesta
occurrence,Cal-IBIS,10,27,1984,Santa Cruz,Hymenoptera,Formicidae,Solenopsis,Solenopsis,molesta,molesta,Solenopsis molesta,Solenopsis molesta
