source,month,year,island,acceptedOrder,acceptedFamily,acceptedGenus,acceptedName,latitude,longitude
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.24167,-119.5083
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.24167,-119.4667
Cal-IBIS,11,1972,San Clemente,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta gabbii,32.89034,-118.4866
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.24944,-119.4994
Cal-IBIS,NA,NA,Santa Catalina,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta gabbii,33.38961,-118.4352
Cal-IBIS,NA,NA,Santa Catalina,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta gabbii,33.38333,-118.4167
Cal-IBIS,NA,NA,San Clemente,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta gabbii,32.90004,-118.5009
Cal-IBIS,NA,NA,San Clemente,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta gabbii,32.90004,-118.5009
Cal-IBIS,NA,NA,San Clemente,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta gabbii,32.90004,-118.5009
Cal-IBIS,NA,NA,San Clemente,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta gabbii,32.90004,-118.5009
Cal-IBIS,NA,NA,San Clemente,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta gabbii,32.9,-118.5
Cal-IBIS,NA,NA,San Clemente,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta gabbii,32.9,-118.5
Cal-IBIS,NA,NA,San Clemente,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta gabbii,32.9,-118.5
Cal-IBIS,NA,NA,San Clemente,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta gabbii,32.9,-118.5
Cal-IBIS,11,1981,San Nicolas,NA,NA,NA,NA,33.25,-119.5
Cal-IBIS,NA,NA,San Clemente,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta gabbii,32.9,-118.5
Cal-IBIS,NA,NA,San Clemente,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta gabbii,32.90208,-118.4906
Cal-IBIS,NA,NA,San Clemente,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta gabbii,32.90208,-118.4906
Cal-IBIS,NA,NA,San Clemente,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta gabbii,32.90004,-118.5009
Cal-IBIS,NA,NA,San Clemente,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta gabbii,32.90004,-118.5009
Cal-IBIS,NA,NA,San Clemente,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta gabbii,32.90004,-118.5009
Cal-IBIS,NA,NA,San Clemente,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta gabbii,32.9,-118.5
Cal-IBIS,NA,NA,San Clemente,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta gabbii,32.9,-118.5
Cal-IBIS,NA,NA,San Clemente,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta gabbii,32.9,-118.5
Cal-IBIS,NA,NA,San Clemente,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta gabbii,32.9,-118.5
Cal-IBIS,NA,NA,Santa Barbara,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta gabbii,33.46667,-118.9667
Cal-IBIS,NA,NA,Santa Barbara,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta gabbii,33.47558,-119.0362
Cal-IBIS,NA,NA,Santa Barbara,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta gabbii,33.47558,-119.0362
Cal-IBIS,NA,NA,Santa Barbara,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta gabbii,33.47558,-119.0362
Cal-IBIS,3,1940,Santa Barbara,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta gabbii,33.47756,-119.0351
Cal-IBIS,NA,NA,Santa Barbara,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta gabbii,33.47756,-119.0351
Cal-IBIS,NA,NA,Santa Barbara,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta gabbii,33.47558,-119.0362
Cal-IBIS,NA,NA,Santa Catalina,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta gabbii,33.38336,-118.4176
Cal-IBIS,NA,NA,Santa Catalina,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta gabbii,33.38336,-118.4176
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.2,-119.5
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.3,-119.6
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.2,-119.5
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.2,-119.4
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.2,-119.5
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.2,-119.4
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.2,-119.5
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.2,-119.4
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.2,-119.4
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.2,-119.4
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.3,-119.5
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.3,-119.5
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.3,-119.6
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.2,-119.6
Cal-IBIS,NA,NA,Santa Catalina,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta gabbii,33.38333,-118.4167
Cal-IBIS,NA,NA,Santa Catalina,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta gabbii,33.38333,-118.4167
Cal-IBIS,4,1904,San Nicolas,NA,NA,NA,NA,33.23105,-119.4019
Cal-IBIS,4,1978,Santa Barbara,NA,NA,NA,NA,33.4786,-119.027
Cal-IBIS,5,1939,Santa Barbara,NA,NA,NA,NA,33.4806,-119.033
Cal-IBIS,NA,NA,Santa Catalina,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta gabbii,33.38233,-118.422
Cal-IBIS,NA,NA,Santa Catalina,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta gabbii,33.38233,-118.422
Cal-IBIS,NA,NA,Santa Catalina,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta gabbii,33.38233,-118.422
Cal-IBIS,NA,NA,Santa Catalina,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta gabbii,33.38233,-118.422
Cal-IBIS,NA,NA,Santa Catalina,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta gabbii,33.38333,-118.4167
Cal-IBIS,NA,NA,Santa Catalina,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta gabbii,33.38333,-118.4167
Cal-IBIS,NA,NA,Santa Catalina,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta gabbii,33.3859,-118.431
Cal-IBIS,9,1989,San Nicolas,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta opuntia,33.2575,-119.495
Cal-IBIS,NA,NA,San Nicolas,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta opuntia,33.24944,-119.4994
Cal-IBIS,NA,NA,San Nicolas,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta opuntia,33.25046,-119.499
Cal-IBIS,NA,NA,Santa Catalina,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta rufocincta,33.38333,-118.4167
Cal-IBIS,NA,NA,Santa Catalina,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta rufocincta,33.38333,-118.4167
Cal-IBIS,5,1961,Santa Catalina,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta rufocincta,33.33413,-118.3337
Cal-IBIS,NA,NA,Santa Catalina,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta rufocincta,33.34281,-118.3279
Cal-IBIS,NA,NA,Santa Catalina,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta rufocincta,32.81667,-118.45
Cal-IBIS,3,1941,Santa Catalina,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta rufocincta,33.32871,-118.3393
Cal-IBIS,1,1800,Santa Catalina,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta rufocincta,33.39982,-118.4445
Cal-IBIS,NA,NA,San Clemente,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta rufocincta,32.90004,-118.5009
Cal-IBIS,NA,NA,San Clemente,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta rufocincta,32.90004,-118.5009
Cal-IBIS,NA,NA,Santa Barbara,NA,NA,NA,NA,33.47556,-119.0353
Cal-IBIS,NA,NA,Santa Barbara,NA,NA,NA,NA,33.47556,-119.0353
Cal-IBIS,NA,NA,Santa Barbara,NA,NA,NA,NA,33.47556,-119.0353
Cal-IBIS,NA,NA,Santa Barbara,NA,NA,NA,NA,33.47556,-119.0353
Cal-IBIS,NA,NA,Santa Barbara,NA,NA,NA,NA,33.47556,-119.0353
Cal-IBIS,NA,NA,Santa Barbara,NA,NA,NA,NA,33.47556,-119.0353
Cal-IBIS,NA,NA,Santa Barbara,NA,NA,NA,NA,33.47556,-119.0353
Cal-IBIS,NA,NA,Santa Barbara,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta rufocincta,33.47558,-119.0362
Cal-IBIS,NA,NA,Santa Barbara,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta rufocincta,33.47756,-119.0351
Cal-IBIS,NA,NA,Santa Catalina,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta rufocincta,33.38333,-118.4167
Cal-IBIS,NA,NA,Santa Catalina,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta rufocincta,33.38333,-118.4167
Cal-IBIS,NA,NA,Santa Catalina,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta rufocincta,33.38233,-118.422
Cal-IBIS,NA,NA,Santa Catalina,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta rufocincta,33.38233,-118.422
Cal-IBIS,2,1941,Santa Catalina,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta rufocincta,33.38233,-118.422
Cal-IBIS,NA,NA,Santa Catalina,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta rufocincta,33.38233,-118.422
Cal-IBIS,5,1961,Santa Catalina,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta rufocincta,33.38233,-118.422
Cal-IBIS,NA,NA,Santa Catalina,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta rufocincta,33.38233,-118.422
Cal-IBIS,NA,NA,Santa Catalina,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta rufocincta,33.38233,-118.422
Cal-IBIS,NA,NA,Santa Catalina,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta rufocincta,33.38233,-118.422
Cal-IBIS,NA,NA,Santa Catalina,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta rufocincta,33.38333,-118.4167
Cal-IBIS,NA,NA,Santa Catalina,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta rufocincta,33.38333,-118.4167
Cal-IBIS,NA,NA,Santa Catalina,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta rufocincta,33.38333,-118.4167
Cal-IBIS,NA,NA,Santa Catalina,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta rufocincta,33.38333,-118.4167
Cal-IBIS,NA,NA,Santa Catalina,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta rufocincta,33.38333,-118.4167
Cal-IBIS,NA,NA,Santa Catalina,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta rufocincta,33.38333,-118.4167
Cal-IBIS,NA,NA,Santa Catalina,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta rufocincta,33.38333,-118.4167
Cal-IBIS,NA,NA,Santa Catalina,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta rufocincta,33.38333,-118.4167
Cal-IBIS,NA,NA,Santa Catalina,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta rufocincta,33.38333,-118.4167
Cal-IBIS,NA,NA,Santa Catalina,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta rufocincta,33.38333,-118.4167
Cal-IBIS,NA,NA,Santa Catalina,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta rufocincta,33.33581,-118.3329
Cal-IBIS,5,1961,Santa Catalina,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta rufocincta,33.33581,-118.3329
Cal-IBIS,5,1961,Santa Catalina,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta rufocincta,33.33581,-118.3329
Cal-IBIS,NA,NA,Santa Barbara,NA,NA,NA,NA,33.47556,-119.0353
Cal-IBIS,NA,NA,Santa Barbara,NA,NA,NA,NA,33.47556,-119.0353
Cal-IBIS,NA,NA,Santa Barbara,NA,NA,NA,NA,33.47556,-119.0353
Cal-IBIS,NA,NA,Santa Catalina,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta rufocincta,33.33581,-118.3329
Cal-IBIS,4,1936,Santa Catalina,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta rufocincta,33.38333,-118.4167
Cal-IBIS,NA,NA,Santa Catalina,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta rufocincta,33.45029,-118.5034
Cal-IBIS,4,1988,San Clemente,Stylommatophora,Vertiginidae,Vertigo,NA,33.0014,-118.5483
Cal-IBIS,4,1988,San Clemente,Stylommatophora,Vertiginidae,Vertigo,NA,33.0014,-118.5483
Cal-IBIS,4,1988,San Clemente,Stylommatophora,Vertiginidae,Vertigo,NA,33.0014,-118.5483
Cal-IBIS,4,1988,San Clemente,Stylommatophora,Vertiginidae,Vertigo,NA,33.0014,-118.5483
Cal-IBIS,4,1988,San Clemente,Stylommatophora,Vertiginidae,Vertigo,NA,33.0014,-118.5483
Cal-IBIS,4,1988,San Clemente,Stylommatophora,Vertiginidae,Vertigo,NA,33.0014,-118.5483
Cal-IBIS,4,1988,San Clemente,Stylommatophora,Vertiginidae,Vertigo,NA,33.0014,-118.5483
Cal-IBIS,4,1988,San Clemente,Stylommatophora,Vertiginidae,Vertigo,NA,33.0014,-118.5483
Cal-IBIS,4,1988,San Clemente,Stylommatophora,Vertiginidae,Vertigo,NA,33.0014,-118.5483
Cal-IBIS,4,1988,San Clemente,Stylommatophora,Vertiginidae,Vertigo,NA,33.0014,-118.5483
Cal-IBIS,8,1958,San Nicolas,Stylommatophora,Vertiginidae,Vertigo,NA,33.2467,-119.4547
Cal-IBIS,NA,NA,Santa Catalina,Ellobiida,Ellobiidae,Pedipes,NA,33.38333,-118.4167
Cal-IBIS,NA,NA,San Clemente,Ellobiida,Ellobiidae,Pedipes,NA,32.9,-118.5
Cal-IBIS,NA,NA,Santa Catalina,Ellobiida,Ellobiidae,Pedipes,Pedipes unisulcatus,33.45139,-118.4861
Cal-IBIS,NA,NA,San Clemente,Ellobiida,Ellobiidae,Pedipes,Pedipes unisulcatus,33,-118.6
Cal-IBIS,6,2017,Santa Catalina,HygrophilaÂ (Superorder),Physidae,Physa,NA,33.3522,-118.3616
Cal-IBIS,6,2017,Santa Catalina,HygrophilaÂ (Superorder),Physidae,Physa,NA,33.35524,-118.4437
Cal-IBIS,7,1938,San Nicolas,HygrophilaÂ (Superorder),Physidae,Physella,Physella acuta,33.24938,-119.5102
Cal-IBIS,NA,NA,Santa Rosa,HygrophilaÂ (Superorder),Physidae,Physella,Physella acuta,33.95,-120.1
Cal-IBIS,NA,NA,Santa Catalina,HygrophilaÂ (Superorder),Physidae,Physella,Physella acuta,33.34281,-118.3279
Cal-IBIS,NA,NA,Santa Catalina,Stylommatophora,Xanthonychidae,Xerarionta,Xerarionta stearnsiana,33.38618,-118.4266
Cal-IBIS,NA,NA,Santa Barbara,NA,NA,NA,NA,33.5,-119
Cal-IBIS,NA,NA,Santa Barbara,NA,NA,NA,NA,33.5,-119
Cal-IBIS,1,1968,Santa Barbara,NA,NA,NA,NA,33.5,-119
Cal-IBIS,1,1968,Santa Barbara,NA,NA,NA,NA,33.5,-119
Cal-IBIS,NA,NA,Santa Barbara,NA,NA,NA,NA,33.5,-119
Cal-IBIS,1,1968,Santa Barbara,NA,NA,NA,NA,33.5,-119
Cal-IBIS,NA,NA,Santa Barbara,NA,NA,NA,NA,33.5,-119
Cal-IBIS,1,1968,Santa Barbara,NA,NA,NA,NA,33.5,-119
Cal-IBIS,NA,NA,Santa Barbara,NA,NA,NA,NA,33.5,-119
Cal-IBIS,NA,NA,Santa Barbara,NA,NA,NA,NA,33.5,-119
Cal-IBIS,NA,NA,Santa Barbara,NA,NA,NA,NA,33.5,-119
Cal-IBIS,NA,NA,Santa Barbara,NA,NA,NA,NA,33.5,-119
Cal-IBIS,NA,NA,Santa Barbara,NA,NA,NA,NA,33.5,-119
Cal-IBIS,NA,NA,Santa Barbara,NA,NA,NA,NA,33.5,-119
Cal-IBIS,NA,NA,Santa Catalina,Stylommatophora,Xanthonychidae,Xerarionta,Xerarionta stearnsiana,33.38233,-118.422
Cal-IBIS,NA,NA,Santa Barbara,NA,NA,NA,NA,33.47558,-119.0362
Cal-IBIS,NA,NA,Santa Catalina,Stylommatophora,Xanthonychidae,Xerarionta,Xerarionta stearnsiana,33.38333,-118.4167
Cal-IBIS,1,1875,Santa Barbara,NA,NA,NA,NA,33.47558,-119.0362
Cal-IBIS,NA,NA,Santa Barbara,NA,NA,NA,NA,33.47558,-119.0362
Cal-IBIS,NA,NA,San Clemente,Stylommatophora,Vertiginidae,Vertigo,Vertigo clementina,33,-118.55
Cal-IBIS,NA,NA,San Clemente,Stylommatophora,Vertiginidae,Vertigo,Vertigo clementina,32.88,-118.49
Cal-IBIS,NA,NA,San Clemente,Stylommatophora,Vertiginidae,Vertigo,Vertigo clementina,32.88,-118.49
Cal-IBIS,NA,NA,San Clemente,Stylommatophora,Vertiginidae,Vertigo,Vertigo clementina,32.84,-118.38
Cal-IBIS,NA,NA,San Clemente,Stylommatophora,Vertiginidae,Vertigo,Vertigo clementina,32.84,-118.38
Cal-IBIS,NA,NA,San Clemente,Stylommatophora,Vertiginidae,Vertigo,Vertigo clementina,33,-118.55
Cal-IBIS,NA,NA,Santa Barbara,NA,NA,NA,NA,33.47558,-119.0362
Cal-IBIS,NA,NA,Santa Barbara,NA,NA,NA,NA,33.47556,-119.0353
Cal-IBIS,NA,NA,San Clemente,Stylommatophora,Vertiginidae,Vertigo,Vertigo clementina,32.9953,-118.552
Cal-IBIS,NA,NA,San Clemente,Stylommatophora,Vertiginidae,Vertigo,Vertigo clementina,32.84,-118.38
Cal-IBIS,NA,NA,San Clemente,Stylommatophora,Vertiginidae,Vertigo,Vertigo clementina,32.88,-118.49
Cal-IBIS,NA,NA,San Clemente,Stylommatophora,Vertiginidae,Vertigo,Vertigo clementina,32.9953,-118.552
Cal-IBIS,NA,NA,San Clemente,Stylommatophora,Vertiginidae,Vertigo,Vertigo clementina,32.88,-118.49
Cal-IBIS,NA,NA,San Clemente,Stylommatophora,Vertiginidae,Vertigo,Vertigo clementina,32.84,-118.38
Cal-IBIS,NA,NA,San Clemente,Stylommatophora,Vertiginidae,Vertigo,Vertigo clementina,33,-118.55
Cal-IBIS,NA,NA,San Nicolas,Stylommatophora,Vertiginidae,Vertigo,Vertigo clementina,33.24,-119.45
Cal-IBIS,NA,NA,San Nicolas,Stylommatophora,Vertiginidae,Vertigo,Vertigo clementina,33.24,-119.45
Cal-IBIS,NA,NA,San Nicolas,Stylommatophora,Vertiginidae,Vertigo,Vertigo clementina,33.24,-119.45
Cal-IBIS,NA,NA,San Nicolas,Stylommatophora,Vertiginidae,Vertigo,Vertigo clementina,33.24,-119.45
Cal-IBIS,4,1988,San Clemente,Stylommatophora,Vertiginidae,Vertigo,Vertigo clementina,33.0014,-118.5483
Cal-IBIS,4,1988,San Clemente,Stylommatophora,Vertiginidae,Vertigo,Vertigo clementina,33.0014,-118.5483
Cal-IBIS,4,1988,San Clemente,Stylommatophora,Vertiginidae,Vertigo,Vertigo clementina,33.0014,-118.5483
Cal-IBIS,4,1988,San Clemente,Stylommatophora,Vertiginidae,Vertigo,Vertigo clementina,33.0014,-118.5483
Cal-IBIS,4,1988,San Clemente,Stylommatophora,Vertiginidae,Vertigo,Vertigo clementina,33.0014,-118.5483
Cal-IBIS,4,1988,San Clemente,Stylommatophora,Vertiginidae,Vertigo,Vertigo clementina,33.0014,-118.5483
Cal-IBIS,4,1988,San Clemente,Stylommatophora,Vertiginidae,Vertigo,Vertigo clementina,33.0014,-118.5483
Cal-IBIS,4,1988,San Clemente,Stylommatophora,Vertiginidae,Vertigo,Vertigo clementina,33.0014,-118.5483
Cal-IBIS,NA,NA,Santa Catalina,Stylommatophora,Vertiginidae,Vertigo,Vertigo clementina,33.38333,-118.4167
Cal-IBIS,10,1977,Santa Catalina,NA,NA,NA,NA,33.4449,-118.4847
Cal-IBIS,1,1957,Santa Catalina,NA,NA,NA,NA,33.38333,-118.4167
Cal-IBIS,1,1957,Santa Catalina,NA,NA,NA,NA,33.38333,-118.4167
Cal-IBIS,2,1941,San Clemente,Stylommatophora,Vertiginidae,Vertigo,Vertigo clementina,33.35469,-118.4385
Cal-IBIS,10,1977,Santa Catalina,NA,NA,NA,NA,33.44483,-118.4845
Cal-IBIS,1,1863,Santa Catalina,NA,NA,NA,NA,33.38,-118.42
Cal-IBIS,1,1863,Santa Catalina,NA,NA,NA,NA,33.38,-118.42
Cal-IBIS,1,1863,Santa Catalina,NA,NA,NA,NA,33.38,-118.42
Cal-IBIS,1,1863,Santa Catalina,NA,NA,NA,NA,33.38,-118.42
Cal-IBIS,1,1863,Santa Catalina,NA,NA,NA,NA,33.38,-118.42
Cal-IBIS,1,1863,Santa Catalina,NA,NA,NA,NA,33.38,-118.42
Cal-IBIS,8,1958,San Nicolas,Stylommatophora,Vertiginidae,Vertigo,Vertigo clementina,33.24558,-119.5038
Cal-IBIS,8,1958,San Nicolas,Stylommatophora,Vertiginidae,Vertigo,Vertigo clementina,33.25046,-119.499
Cal-IBIS,10,1977,Santa Catalina,NA,NA,NA,NA,33.44483,-118.4845
Cal-IBIS,8,1958,San Nicolas,Stylommatophora,Vertiginidae,Vertigo,Vertigo clementina,33.2467,-119.4547
Cal-IBIS,NA,NA,San Nicolas,Stylommatophora,Succineidae,Succinea,NA,33.24944,-119.4994
Cal-IBIS,NA,NA,San Clemente,Stylommatophora,Succineidae,Succinea,Succinea oregonensis,32.90004,-118.5009
Cal-IBIS,NA,NA,Santa Catalina,Stylommatophora,Valloniidae,Vallonia,NA,33.38961,-118.4352
Cal-IBIS,NA,NA,Santa Barbara,Stylommatophora,Valloniidae,Vallonia,NA,33.47556,-119.0353
Cal-IBIS,NA,NA,Santa Barbara,Stylommatophora,Valloniidae,Vallonia,NA,33.47556,-119.0353
Cal-IBIS,NA,NA,Santa Barbara,Stylommatophora,Valloniidae,Vallonia,NA,33.47558,-119.0362
Cal-IBIS,NA,NA,San Clemente,Stylommatophora,Vertiginidae,Vertigo,NA,32.83,-118.42
Cal-IBIS,NA,NA,San Clemente,Stylommatophora,Vertiginidae,Vertigo,NA,32.95,-118.52
Cal-IBIS,NA,NA,San Clemente,Stylommatophora,Vertiginidae,Vertigo,NA,32.88,-118.43
Cal-IBIS,NA,NA,San Clemente,Stylommatophora,Vertiginidae,Vertigo,NA,32.95,-118.52
Cal-IBIS,NA,NA,San Clemente,Stylommatophora,Vertiginidae,Vertigo,NA,32.83,-118.42
Cal-IBIS,NA,NA,San Clemente,Stylommatophora,Vertiginidae,Vertigo,NA,32.83,-118.42
Cal-IBIS,NA,NA,San Clemente,Stylommatophora,Vertiginidae,Vertigo,NA,32.88,-118.44
Cal-IBIS,NA,NA,San Clemente,Stylommatophora,Vertiginidae,Vertigo,NA,32.95,-118.52
Cal-IBIS,NA,NA,San Clemente,Stylommatophora,Vertiginidae,Vertigo,NA,32.88,-118.44
Cal-IBIS,NA,NA,San Clemente,Stylommatophora,Vertiginidae,Vertigo,NA,32.88,-118.44
Cal-IBIS,NA,NA,San Clemente,Stylommatophora,Vertiginidae,Vertigo,NA,32.88,-118.43
Cal-IBIS,NA,NA,San Clemente,Stylommatophora,Vertiginidae,Vertigo,NA,32.88,-118.43
Cal-IBIS,NA,NA,San Clemente,Stylommatophora,Vertiginidae,Vertigo,NA,32.95,-118.52
Cal-IBIS,NA,NA,San Clemente,Stylommatophora,Vertiginidae,Vertigo,NA,32.88,-118.44
Cal-IBIS,NA,NA,San Clemente,Stylommatophora,Vertiginidae,Vertigo,NA,32.88,-118.43
Cal-IBIS,NA,NA,San Clemente,Stylommatophora,Vertiginidae,Vertigo,NA,32.83,-118.42
Cal-IBIS,NA,NA,Santa Catalina,Stylommatophora,Vertiginidae,Vertigo,NA,33.43,-118.51
Cal-IBIS,NA,NA,Santa Catalina,Stylommatophora,Vertiginidae,Vertigo,NA,33.35,-118.44
Cal-IBIS,NA,NA,Santa Catalina,Stylommatophora,Vertiginidae,Vertigo,NA,33.43,-118.51
Cal-IBIS,NA,NA,Santa Catalina,Stylommatophora,Vertiginidae,Vertigo,NA,33.34,-118.39
Cal-IBIS,NA,NA,Santa Catalina,NA,NA,NA,NA,33.38333,-118.4167
Cal-IBIS,NA,NA,Santa Catalina,NA,NA,NA,NA,33.34333,-118.5167
Cal-IBIS,NA,NA,Santa Catalina,Stylommatophora,Vertiginidae,Vertigo,NA,33.43,-118.51
Cal-IBIS,NA,NA,Santa Catalina,NA,NA,NA,NA,33.38333,-118.4167
Cal-IBIS,8,2013,Santa Catalina,NA,NA,NA,NA,33.333,-118.317
Cal-IBIS,NA,NA,Santa Catalina,Stylommatophora,Vertiginidae,Vertigo,NA,33.43,-118.51
Cal-IBIS,NA,NA,Santa Catalina,Stylommatophora,Vertiginidae,Vertigo,NA,33.34,-118.39
Cal-IBIS,NA,NA,Santa Catalina,Stylommatophora,Vertiginidae,Vertigo,NA,33.35,-118.44
Cal-IBIS,NA,NA,Santa Catalina,Stylommatophora,Vertiginidae,Vertigo,NA,33.34,-118.39
Cal-IBIS,NA,NA,Santa Catalina,Stylommatophora,Vertiginidae,Vertigo,NA,33.45,-118.48
Cal-IBIS,NA,NA,Santa Catalina,Stylommatophora,Vertiginidae,Vertigo,NA,33.43,-118.51
Cal-IBIS,NA,NA,Santa Catalina,Stylommatophora,Vertiginidae,Vertigo,NA,33.43,-118.51
Cal-IBIS,NA,NA,Santa Catalina,Stylommatophora,Vertiginidae,Vertigo,NA,33.43,-118.51
Cal-IBIS,NA,NA,Santa Catalina,Stylommatophora,Vertiginidae,Vertigo,NA,33.43,-118.51
Cal-IBIS,NA,NA,Santa Catalina,Stylommatophora,Vertiginidae,Vertigo,NA,33.43,-118.51
Cal-IBIS,NA,NA,Santa Catalina,Stylommatophora,Vertiginidae,Vertigo,NA,33.45,-118.48
Cal-IBIS,NA,NA,Santa Catalina,Stylommatophora,Vertiginidae,Vertigo,NA,33.45,-118.48
Cal-IBIS,NA,NA,Santa Catalina,Stylommatophora,Vertiginidae,Vertigo,NA,33.35,-118.44
Cal-IBIS,NA,NA,Santa Catalina,Stylommatophora,Vertiginidae,Vertigo,NA,33.43,-118.51
Cal-IBIS,NA,NA,Santa Catalina,Stylommatophora,Vertiginidae,Vertigo,NA,33.35,-118.44
Cal-IBIS,NA,NA,Santa Catalina,Stylommatophora,Vertiginidae,Vertigo,NA,33.45,-118.48
