source,id,observed_on_string,observed_on,time_observed_at_split,year,month,day,time_observed_at_split2,time_observed_at_split3,time_zone,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,island,latitude,longitude,positional_accuracy,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,place_town_name,place_county_name,place_state_name,place_country_name,place_admin1_name,place_admin2_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_phylum_name,taxon_class_name,acceptedOrder,acceptedFamily,acceptedGenus,acceptedName
iNaturalist,1472535,7/19/2014 14:35,7/19/2014 0:00,7/20/2014,2014,7,20,1:35:35,400,Pacific Time (US & Canada),95810,kiloueka,2015-05-10 10:50:08 +0300,2017-09-14 06:27:51 +0300,research,CC-BY-NC,http://www.inaturalist.org/observations/1472535,https://inaturalist-open-data.s3.amazonaws.com/photos/1825557/medium.JPG?1431244218,,,,3,0,FALSE,,"Avalon, Ca",Santa Catalina,33.342819,-118.328228,3273,3273,,,FALSE,,,,Los Angeles,California,United States,California,Los Angeles,Garden Snail,Cornu aspersum,Garden Snail,Mollusca,480298,Mollusca,Gastropoda,Stylommatophora,Helicidae,,
iNaturalist,3820246,2016/08/06 2:11 PM PDT,8/6/2016 0:00,8/7/2016,2016,8,7,0:11:00,300,Pacific Time (US & Canada),12809,cedric_lee,2016-08-07 10:54:48 +0300,2017-04-05 02:05:46 +0300,research,CC-BY-NC,http://www.inaturalist.org/observations/3820246,https://static.inaturalist.org/photos/4466904/medium.jpeg?1470552562,,,,2,0,FALSE,,"Los Angeles, California, United States",Santa Catalina,33.34029333,-118.32207,,,,,FALSE,,,,Los Angeles,California,United States,California,Los Angeles,Garden Snail,Cornu aspersum,Garden Snail,Mollusca,480298,Mollusca,Gastropoda,Stylommatophora,Helicidae,,
iNaturalist,3820255,2016/08/06 2:16 PM PDT,8/6/2016 0:00,8/7/2016,2016,8,7,0:16:00,300,Pacific Time (US & Canada),12809,cedric_lee,2016-08-07 10:54:52 +0300,2017-04-05 02:05:46 +0300,research,CC-BY-NC,http://www.inaturalist.org/observations/3820255,https://static.inaturalist.org/photos/4466917/medium.jpeg?1470552641,,,,2,0,FALSE,,"Los Angeles, California, United States",Santa Catalina,33.3393,-118.322605,,,,,FALSE,,,,Los Angeles,California,United States,California,Los Angeles,Garden Snail,Cornu aspersum,Garden Snail,Mollusca,480298,Mollusca,Gastropoda,Stylommatophora,Helicidae,,
iNaturalist,5485230,2017-03-27 8:56:45 PM PDT,3/27/2017 0:00,3/28/2017,2017,3,28,6:56:45,300,Pacific Time (US & Canada),392423,bjdion,2017-03-28 06:57:21 +0300,2018-09-08 23:54:46 +0300,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/5485230,https://inaturalist-open-data.s3.amazonaws.com/photos/6756868/medium.jpeg?1490673449,,,,2,0,FALSE,2,"Avalon, CA 90704",Santa Catalina,33.34067917,-118.3381424,,,,,FALSE,gps,gps,,Los Angeles,California,United States,California,Los Angeles,Garden Snail,Cornu aspersum,Garden Snail,Mollusca,480298,Mollusca,Gastropoda,Stylommatophora,Helicidae,,
iNaturalist,6815166,2017-06-22 7:59:31 AM PDT,6/22/2017 0:00,6/22/2017,2017,6,22,17:59:31,300,Pacific Time (US & Canada),518434,lisa189,2017-06-27 03:31:43 +0300,2019-01-13 22:39:52 +0300,research,,https://www.inaturalist.org/observations/6815166,https://static.inaturalist.org/photos/8673448/medium.jpeg?1498523508,,,,2,0,FALSE,2,"Avalon, CA 90704",Santa Catalina,33.4448336,-118.4820852,21,21,,,FALSE,,,,Los Angeles,California,United States,California,Los Angeles,Garden Snail,Cornu aspersum,Garden Snail,Mollusca,480298,Mollusca,Gastropoda,Stylommatophora,Helicidae,,
iNaturalist,9843052,2018-02-09 10:28:07 AM PST,2/9/2018 0:00,2/9/2018,2018,2,9,21:28:07,300,Pacific Time (US & Canada),392423,bjdion,2018-02-13 06:48:19 +0300,2019-12-31 10:12:33 +0300,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/9843052,https://inaturalist-open-data.s3.amazonaws.com/photos/13481164/medium.jpeg?1518493704,,,,3,0,FALSE,2,"410 Avalon Cyn Rd, Avalon, CA 90704, USA",Santa Catalina,33.33956373,-118.3283771,9,9,,,FALSE,,,,Los Angeles,California,United States,California,Los Angeles,Garden Snail,Cornu aspersum,Garden Snail,Mollusca,480298,Mollusca,Gastropoda,Stylommatophora,Helicidae,,
iNaturalist,10064316,2018-03-02 8:31:54 PM PST,3/2/2018 0:00,3/3/2018,2018,3,3,7:31:54,300,Pacific Time (US & Canada),392423,bjdion,2018-03-03 08:02:03 +0300,2018-09-08 23:54:48 +0300,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/10064316,https://inaturalist-open-data.s3.amazonaws.com/photos/13855221/medium.jpeg?1520053334,,,Scores coming out into the rain ,1,0,FALSE,2,"207-211 Whittley Ave, Avalon, CA 90704, USA",Santa Catalina,33.3442879,-118.3287957,7,7,,,FALSE,,,,Los Angeles,California,United States,California,Los Angeles,Garden Snail,Cornu aspersum,Garden Snail,Mollusca,480298,Mollusca,Gastropoda,Stylommatophora,Helicidae,,
iNaturalist,10183822,2018-03-11 8:02:09 AM PDT,3/11/2018 0:00,3/11/2018,2018,3,11,18:02:09,300,Pacific Time (US & Canada),392423,bjdion,2018-03-11 18:14:46 +0300,2020-01-01 02:27:56 +0300,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/10183822,https://inaturalist-open-data.s3.amazonaws.com/photos/14063123/medium.jpeg?1520781299,,,,3,0,FALSE,2,"100 Avalon Cyn Rd, Avalon, CA 90704, USA",Santa Catalina,33.33176369,-118.3358767,9,9,,,FALSE,,,,Los Angeles,California,United States,California,Los Angeles,Garden Snail,Cornu aspersum,Garden Snail,Mollusca,480298,Mollusca,Gastropoda,Stylommatophora,Helicidae,,
iNaturalist,12022721,2018/04/29 1:19 PM PDT,4/29/2018 0:00,4/29/2018,2018,4,29,23:19:00,300,Pacific Time (US & Canada),6971,silversea_starsong,2018-05-02 04:25:13 +0300,2019-05-06 08:02:05 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/12022721,https://inaturalist-open-data.s3.amazonaws.com/photos/17231234/medium.jpeg?1525224298,,,,4,0,FALSE,,"Los Angeles County, CA, USA",Santa Catalina,33.35584333,-118.437085,,,,,FALSE,,,,Los Angeles,California,United States,California,Los Angeles,Petit - gris,Cornu aspersum,Garden Snail,Mollusca,480298,Mollusca,Gastropoda,Stylommatophora,Helicidae,,
iNaturalist,12530960,2018-05-16 1:18:46 PM MST,5/16/2018 0:00,5/16/2018,2018,5,16,22:18:46,300,Mountain Time (US & Canada),392423,bjdion,2018-05-17 03:56:41 +0300,2019-12-31 06:22:34 +0300,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/12530960,https://inaturalist-open-data.s3.amazonaws.com/photos/18097624/medium.jpeg?1526518618,,,In dense fennel (F. vulgare) stand,4,0,FALSE,2,"Los Angeles County, US-CA, US",Santa Catalina,33.35084764,-118.4326793,12,12,,,FALSE,,,,Los Angeles,California,United States,California,Los Angeles,Garden Snail,Cornu aspersum,Garden Snail,Mollusca,480298,Mollusca,Gastropoda,Stylommatophora,Helicidae,,
iNaturalist,12652358,2018-05-19 9:47:07 AM PDT,5/19/2018 0:00,5/19/2018,2018,5,19,19:47:07,300,Pacific Time (US & Canada),835319,webe6794,2018-05-20 23:36:47 +0300,2019-12-31 08:38:27 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/12652358,https://inaturalist-open-data.s3.amazonaws.com/photos/18305667/medium.jpeg?1526848725,,,,4,0,FALSE,2,"208 Metropole Ave, Avalon, CA 90704, USA",Santa Catalina,33.34309006,-118.3273849,,,,,FALSE,gps,gps,,Los Angeles,California,United States,California,Los Angeles,Garden Snail,Cornu aspersum,Garden Snail,Mollusca,480298,Mollusca,Gastropoda,Stylommatophora,Helicidae,,
iNaturalist,19602740,2019-01-12 4:29:06 PM PST,1/12/2019 0:00,1/13/2019,2019,1,13,3:29:06,300,Pacific Time (US & Canada),392423,bjdion,2019-01-13 04:28:56 +0300,2019-01-16 06:32:04 +0300,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/19602740,https://inaturalist-open-data.s3.amazonaws.com/photos/30179508/medium.jpeg?1547342942,,,,2,0,FALSE,2,"100 Avalon Cyn Rd, Avalon, CA 90704, USA",Santa Catalina,33.33060913,-118.3353968,12,12,,,FALSE,,,,Los Angeles,California,United States,California,Los Angeles,Garden Snail,Cornu aspersum,Garden Snail,Mollusca,480298,Mollusca,Gastropoda,Stylommatophora,Helicidae,,
iNaturalist,21080057,Sat Mar 09 2019 06:49:13 GMT-0800 (PST),3/9/2019 0:00,3/9/2019,2019,3,9,17:49:13,300,Pacific Time (US & Canada),834926,arapalandj,2019-03-09 17:58:05 +0300,2019-04-16 07:24:07 +0300,research,,https://www.inaturalist.org/observations/21080057,https://static.inaturalist.org/photos/32574145/medium.jpg?1552143489,,,"Found underneath a Bacci ball in the early morning. 
",2,0,FALSE,3,"Santa Catalina Island, , CA, US",Santa Catalina,33.4454947,-118.4800319,24,24,,,FALSE,,,,Los Angeles,California,United States,California,Los Angeles,Garden Snail,Cornu aspersum,Garden Snail,Mollusca,480298,Mollusca,Gastropoda,Stylommatophora,Helicidae,,
iNaturalist,22160736,2019-04-07 1:02:10 PM PDT,4/7/2019 0:00,4/7/2019,2019,4,7,23:02:10,300,Pacific Time (US & Canada),1502858,jeanshelton,2019-04-08 00:09:21 +0300,2019-04-16 01:32:38 +0300,research,,https://www.inaturalist.org/observations/22160736,https://static.inaturalist.org/photos/34309330/medium.jpeg?1554671386,,,,1,0,FALSE,2,"Los Angeles County, US-CA, US",Santa Catalina,33.34246826,-118.327713,,,,,FALSE,gps,gps,,Los Angeles,California,United States,California,Los Angeles,Garden Snail,Cornu aspersum,Garden Snail,Mollusca,480298,Mollusca,Gastropoda,Stylommatophora,Helicidae,,
iNaturalist,24205048,2019-04-30 11:25:49 AM PDT,4/30/2019 0:00,4/30/2019,2019,4,30,21:25:49,300,Pacific Time (US & Canada),1704735,sky_findley,2019-04-30 21:26:20 +0300,2019-07-02 03:25:43 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/24205048,https://inaturalist-open-data.s3.amazonaws.com/photos/37429502/medium.jpeg?1556648786,,,,2,0,FALSE,2,"100 Banning Dr, Avalon, CA 90704, USA",Santa Catalina,33.34159407,-118.3314139,4,4,,,FALSE,,,,Los Angeles,California,United States,California,Los Angeles,Garden Snail,Cornu aspersum,Garden Snail,Mollusca,480298,Mollusca,Gastropoda,Stylommatophora,Helicidae,,
iNaturalist,24599411,2011/04/22 11:44 AM PDT,4/22/2011 0:00,4/22/2011,2011,4,22,22:44:00,400,Pacific Time (US & Canada),99304,phylogenomics,2019-05-05 19:53:07 +0300,2019-12-30 19:55:07 +0300,research,CC-BY,https://www.inaturalist.org/observations/24599411,https://inaturalist-open-data.s3.amazonaws.com/photos/38036279/medium.jpg?1557074956,,iPhoto Original,,2,0,FALSE,,"Los Angeles County, CA, USA",Santa Catalina,33.44390409,-118.4795902,31,31,,,FALSE,,,,Los Angeles,California,United States,California,Los Angeles,Garden Snail,Cornu aspersum,Garden Snail,Mollusca,480298,Mollusca,Gastropoda,Stylommatophora,Helicidae,,
iNaturalist,24599423,2011/04/22 11:43 AM PDT,4/22/2011 0:00,4/22/2011,2011,4,22,22:43:00,400,Pacific Time (US & Canada),99304,phylogenomics,2019-05-05 19:53:09 +0300,2019-12-30 19:54:49 +0300,research,CC-BY,https://www.inaturalist.org/observations/24599423,https://inaturalist-open-data.s3.amazonaws.com/photos/38036311/medium.jpg?1557074972,,iPhoto Original,,2,0,FALSE,,"Los Angeles County, CA, USA",Santa Catalina,33.44390409,-118.4795902,31,31,,,FALSE,,,,Los Angeles,California,United States,California,Los Angeles,Garden Snail,Cornu aspersum,Garden Snail,Mollusca,480298,Mollusca,Gastropoda,Stylommatophora,Helicidae,,
iNaturalist,24602826,2012/07/16 10:54 AM PDT,7/16/2012 0:00,7/16/2012,2012,7,16,21:54:00,400,Pacific Time (US & Canada),99304,phylogenomics,2019-05-05 20:28:14 +0300,2019-08-02 08:54:05 +0300,research,CC-BY,https://www.inaturalist.org/observations/24602826,https://inaturalist-open-data.s3.amazonaws.com/photos/38039842/medium.jpg?1557076935,,,,2,0,FALSE,,"Los Angeles County, CA, USA",Santa Catalina,33.4412892,-118.4991025,411,411,,,FALSE,,,,Los Angeles,California,United States,California,Los Angeles,Garden Snail,Cornu aspersum,Garden Snail,Mollusca,480298,Mollusca,Gastropoda,Stylommatophora,Helicidae,,
iNaturalist,25472871,2019-05-20 4:24:27 PM PDT,5/20/2019 0:00,5/21/2019,2019,5,21,2:24:27,300,Pacific Time (US & Canada),1680342,ecozippertfb,2019-05-21 02:30:26 +0300,2019-12-30 19:24:45 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/25472871,https://inaturalist-open-data.s3.amazonaws.com/photos/39457666/medium.jpeg?1558395031,,,,3,0,FALSE,2,"Avalon, CA 90704, USA",Santa Catalina,33.34483801,-118.3285394,29,29,,,FALSE,,,,Los Angeles,California,United States,California,Los Angeles,Garden Snail,Cornu aspersum,Garden Snail,Mollusca,480298,Mollusca,Gastropoda,Stylommatophora,Helicidae,,
iNaturalist,25594141,Tue May 21 2019 11:31:30 GMT-0700 (PDT),5/21/2019 0:00,5/21/2019,2019,5,21,21:31:30,300,Pacific Time (US & Canada),1512775,parisrebl,2019-05-23 04:07:15 +0300,2019-07-11 09:54:30 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/25594141,https://inaturalist-open-data.s3.amazonaws.com/photos/39659777/medium.jpg?1558573645,,,,2,0,FALSE,3,"Los Angeles County, US-CA, US",Santa Catalina,33.35056413,-118.4327894,5,5,,,FALSE,,,,Los Angeles,California,United States,California,Los Angeles,Garden Snail,Cornu aspersum,Garden Snail,Mollusca,480298,Mollusca,Gastropoda,Stylommatophora,Helicidae,,
iNaturalist,26097159,2019-05-30 10:36:37 AM PDT,5/30/2019 0:00,5/30/2019,2019,5,30,20:36:37,300,Pacific Time (US & Canada),772899,ljbrenner,2019-05-31 06:44:15 +0300,2019-12-30 19:59:10 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/26097159,https://inaturalist-open-data.s3.amazonaws.com/photos/40493150/medium.jpeg?1559274270,,,,4,0,FALSE,2,"Los Angeles County, US-CA, US",Santa Catalina,33.35605136,-118.4452249,12,12,,,FALSE,,,,Los Angeles,California,United States,California,Los Angeles,Garden Snail,Cornu aspersum,Garden Snail,Mollusca,480298,Mollusca,Gastropoda,Stylommatophora,Helicidae,,
iNaturalist,30905165,2019/08/15 1:49 PM PDT,8/15/2019 0:00,8/15/2019,2019,8,15,23:49:00,300,Pacific Time (US & Canada),772899,ljbrenner,2019-08-16 03:04:43 +0300,2019-12-31 05:21:16 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/30905165,https://inaturalist-open-data.s3.amazonaws.com/photos/48314500/medium.jpeg?1565913580,,,Found on the back of a truck,3,0,FALSE,,"Los Angeles County, US-CA, US",Santa Catalina,33.28817678,-118.242818,488,28984,obscured,,TRUE,,,,Los Angeles,California,United States,California,Los Angeles,Garden Snail,Cornu aspersum,Garden Snail,Mollusca,480298,Mollusca,Gastropoda,Stylommatophora,Helicidae,,
iNaturalist,39979584,Mon Mar 09 2020 10:11:48 GMT-0700 (PDT),3/9/2020 0:00,3/9/2020,2020,3,9,20:11:48,300,Pacific Time (US & Canada),2239386,jgarcia850,2020-03-14 21:17:43 +0300,2020-06-21 00:58:40 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/39979584,https://inaturalist-open-data.s3.amazonaws.com/photos/63485905/medium.jpg?1584209870,,,,2,0,FALSE,3,"Santa Catalina Island, CA, US",Santa Catalina,33.44046667,-118.5051883,48,48,,,FALSE,,,,Los Angeles,California,United States,California,Los Angeles,Garden Snail,Cornu aspersum,Garden Snail,Mollusca,480298,Mollusca,Gastropoda,Stylommatophora,Helicidae,,
iNaturalist,43511354,Wed Apr 22 2020 08:04:01 GMT-0700 (PDT),4/22/2020 0:00,4/22/2020,2020,4,22,18:04:01,300,Pacific Time (US & Canada),81668,monicatydlaska,2020-04-26 04:30:13 +0300,2021-04-15 05:56:51 +0300,research,,https://www.inaturalist.org/observations/43511354,https://static.inaturalist.org/photos/69033757/medium.jpg?1587864630,,,,3,0,FALSE,3,"Santa Catalina Island, CA, US",Santa Catalina,33.355755,-118.4372333,10,10,,,FALSE,,,,Los Angeles,California,United States,California,Los Angeles,Garden Snail,Cornu aspersum,Garden Snail,Mollusca,480298,Mollusca,Gastropoda,Stylommatophora,Helicidae,,
iNaturalist,63248888,Thu Oct 22 2020 08:58:09 GMT-0700 (PDT),10/22/2020 0:00,10/22/2020,2020,10,22,18:58:09,300,Pacific Time (US & Canada),3546833,emmalynskey,2020-10-22 19:00:03 +0300,2021-02-12 01:01:27 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/63248888,https://inaturalist-open-data.s3.amazonaws.com/photos/101479470/medium.jpg?1603383748,,,,3,0,FALSE,3,"Santa Catalina Island, CA, US",Santa Catalina,33.4414033,-118.498375,6,6,,,FALSE,,,,Los Angeles,California,United States,California,Los Angeles,Garden Snail,Cornu aspersum,Garden Snail,Mollusca,480298,Mollusca,Gastropoda,Stylommatophora,Helicidae,,
iNaturalist,66359605,2020-12-09 6:42:40 PM PST,12/9/2020 0:00,12/10/2020,2020,12,10,5:42:40,300,Pacific Time (US & Canada),52738,laurendennhardt,2020-12-10 05:42:54 +0300,2021-03-05 08:40:47 +0300,research,,https://www.inaturalist.org/observations/66359605,https://static.inaturalist.org/photos/106959589/medium.jpeg?1607568178,,,,2,0,FALSE,2,"Avalon, CA 90704, USA",Santa Catalina,33.34327588,-118.3292262,7,7,,,FALSE,,,,Los Angeles,California,United States,California,Los Angeles,Garden Snail,Cornu aspersum,Garden Snail,Mollusca,480298,Mollusca,Gastropoda,Stylommatophora,Helicidae,,
iNaturalist,74892215,2021-04-20 12:34:42 PM PDT,4/20/2021 0:00,4/20/2021,2021,4,20,22:34:42,300,Pacific Time (US & Canada),305051,kylegunther,2021-04-23 02:59:43 +0300,2021-05-02 07:01:36 +0300,needs_id,,https://www.inaturalist.org/observations/74892215,https://static.inaturalist.org/photos/122459067/medium.jpeg?1619135985,,,,1,0,FALSE,2,"Los Angeles County, US-CA, US",Santa Catalina,33.44526363,-118.4573824,9,28957,obscured,,TRUE,gps,gps,,Los Angeles,California,United States,California,Los Angeles,Garden Snail,Cornu aspersum,Garden Snail,Mollusca,480298,Mollusca,Gastropoda,Stylommatophora,Helicidae,,
iNaturalist,74933641,2021-04-21 12:27:34 PM PDT,4/21/2021 0:00,4/21/2021,2021,4,21,22:27:34,300,Pacific Time (US & Canada),305051,kylegunther,2021-04-23 18:07:10 +0300,2021-05-02 06:59:17 +0300,needs_id,,https://www.inaturalist.org/observations/74933641,https://static.inaturalist.org/photos/122532986/medium.jpeg?1619190439,,,,1,0,FALSE,2,"Santa Catalina Island, California 90704, USA",Santa Catalina,33.41295808,-118.4689695,11,11,,,FALSE,gps,gps,,Los Angeles,California,United States,California,Los Angeles,Garden Snail,Cornu aspersum,Garden Snail,Mollusca,480298,Mollusca,Gastropoda,Stylommatophora,Helicidae,,
iNaturalist,21350794,2019-03-06 3:43:49 PM PST,3/6/2019 0:00,,,,,,,Pacific Time (US & Canada),34488,pileated,2019-03-18 09:04:55 +0300,2021-01-30 09:55:12 +0300,needs_id,CC-BY,https://www.inaturalist.org/observations/21350794,https://inaturalist-open-data.s3.amazonaws.com/photos/33022424/medium.jpg?1552889097,,,,2,0,FALSE,2,"Unnamed Road, California, USA",San Clemente,33.00000085,-118.5536623,352,352,,,FALSE,gps,gps,,Los Angeles,California,United States,California,Los Angeles,Smooth Land Slugs,Deroceras,Smooth Land Slugs,Mollusca,87902,Mollusca,Gastropoda,Stylommatophora,Agriolimacidae,,
iNaturalist,37628837,Wed Jan 15 2020 14:15:27 GMT-0800 (PST),1/15/2020 0:00,1/16/2020,2020,1,16,1:15:27,300,Pacific Time (US & Canada),266196,shrike2,2020-01-16 01:17:40 +0300,2020-04-07 02:07:10 +0300,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/37628837,https://static.inaturalist.org/photos/59688145/medium.jpg?1579126682,,,,1,0,FALSE,3,"San Clemente Island Underwater Range, CA, US",San Clemente,32.99822455,-118.553163,5,5,,,FALSE,,,,Los Angeles,California,United States,California,Los Angeles,Chestnut Slug,Deroceras invadens,Chestnut Slug,Mollusca,366887,Mollusca,Gastropoda,Stylommatophora,Agriolimacidae,,
iNaturalist,37636598,Wed Jan 15 2020 10:36:52 GMT-0800 (PST),1/15/2020 0:00,1/15/2020,2020,1,15,21:36:52,300,Pacific Time (US & Canada),12809,cedric_lee,2020-01-16 05:16:42 +0300,2020-11-21 17:02:26 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/37636598,https://inaturalist-open-data.s3.amazonaws.com/photos/59701701/medium.jpg?1579141036,,,,2,0,FALSE,3,"Los Angeles County, US-CA, US",San Clemente,32.99811486,-118.5532788,4,4,,,FALSE,,,,Los Angeles,California,United States,California,Los Angeles,,Deroceras invadens,Chestnut Slug,Mollusca,366887,Mollusca,Gastropoda,Stylommatophora,Agriolimacidae,,
iNaturalist,37555994,Sun Jan 12 2020 14:36:52 GMT-0800 (PST),1/12/2020 0:00,1/13/2020,2020,1,13,1:36:52,300,Pacific Time (US & Canada),12809,cedric_lee,2020-01-13 16:44:37 +0300,2020-07-03 00:24:18 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/37555994,https://inaturalist-open-data.s3.amazonaws.com/photos/59559559/medium.jpg?1579377339,,,,1,0,FALSE,3,"Los Angeles County, US-CA, US",San Clemente,33.00244836,-118.5561552,37,37,,,FALSE,,,,Los Angeles,California,United States,California,Los Angeles,Meadow Slug,Deroceras laeve,Meadow Slug,Mollusca,209624,Mollusca,Gastropoda,Stylommatophora,Agriolimacidae,,
iNaturalist,37568215,Sun Jan 12 2020 14:35:25 GMT-0800 (PST),1/12/2020 0:00,1/13/2020,2020,1,13,1:35:25,300,Pacific Time (US & Canada),266196,shrike2,2020-01-14 01:09:55 +0300,2020-07-03 00:24:18 +0300,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/37568215,https://static.inaturalist.org/photos/59580880/medium.jpg?1578953411,,,,1,0,FALSE,3,"San Clemente Island Underwater Range, CA, US",San Clemente,33.00233024,-118.5561147,19,19,,,FALSE,,,,Los Angeles,California,United States,California,Los Angeles,Meadow Slug,Deroceras laeve,Meadow Slug,Mollusca,209624,Mollusca,Gastropoda,Stylommatophora,Agriolimacidae,,
iNaturalist,37935473,Fri Jan 24 2020 17:04:20 GMT-0800 (PST),1/24/2020 0:00,1/25/2020,2020,1,25,4:04:20,300,Pacific Time (US & Canada),12809,cedric_lee,2020-01-25 05:55:59 +0300,2020-11-13 16:48:56 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/37935473,https://inaturalist-open-data.s3.amazonaws.com/photos/60215579/medium.jpg?1579920989,,,,2,0,FALSE,3,"Los Angeles County, US-CA, US",San Clemente,32.99664065,-118.5578347,12,12,,,FALSE,,,,Los Angeles,California,United States,California,Los Angeles,Meadow Slug,Deroceras laeve,Meadow Slug,Mollusca,209624,Mollusca,Gastropoda,Stylommatophora,Agriolimacidae,,
