"","id","observed_o","month","year","observed_1","time_obser","time_zone","user_id","user_login","created_at","updated_at","quality_gr","license","url","image_url","sound_url","tag_list","descriptio","num_identi","num_iden_1","captive_cu","oauth_appl","place_gues","island","latitude","longitude","positional","public_pos","geoprivacy","taxon_geop","coordinate","positionin","position_1","place_coun","place_stat","place_co_1","species_gu","scientificName","common_nam","iconic_tax","taxon_id","taxon_orde","taxon_fami","taxon_genu","taxon_spec","taxon_subs","order","acceptedFamily","acceptedGenus","acceptedName"
"178",39395968,"2020/02/24 11:12 AM PST",2,2020,"2/24/2020 0:00","2020-02-24 19:12:00 UTC","Pacific Time (US & Canada)",12809,"cedric_lee","2020-03-01 08:51:09 UTC","2021-05-08 00:25:05 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/39395968","https://inaturalist-open-data.s3.amazonaws.com/photos/62494019/medium.jpeg?1583048514",,,,2,0,FALSE,,"Los Angeles County, CA, USA","San Clemente",32.86917521,-118.43423,56,56,,,FALSE,,,"Los Angeles","California","United States","Gray Bird Grasshopper","Schistocerca nitens","Gray Bird Grasshopper","Insecta",52158,"Orthoptera","Acrididae","Schistocerca","Schistocerca nitens",,"Orthoptera","Acrididae","Schistocerca","Schistocerca nitens"
"179",39508713,"Tue Mar 03 2020 15:14:33 GMT-0800 (PST)",3,2020,"3/3/2020 0:00","2020-03-03 23:14:33 UTC","Pacific Time (US & Canada)",213838,"vireolanius","2020-03-03 23:17:21 UTC","2021-05-08 00:25:00 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/39508713","https://inaturalist-open-data.s3.amazonaws.com/photos/62690579/medium.jpg?1583277456",,,,2,0,FALSE,3,"San Clemente Island Underwater Range, CA, US","San Clemente",32.99600333,-118.55223,10,10,,,FALSE,,,"Los Angeles","California","United States","Gray Bird Grasshopper","Schistocerca nitens","Gray Bird Grasshopper","Insecta",52158,"Orthoptera","Acrididae","Schistocerca","Schistocerca nitens",,"Orthoptera","Acrididae","Schistocerca","Schistocerca nitens"
"180",39660275,"Sat Mar 07 2020 11:13:04 GMT-0800 (PST)",3,2020,"3/7/2020 0:00","2020-03-07 11:13:04 UTC","UTC",682207,"as18la","2020-03-07 19:13:21 UTC","2021-05-08 00:24:56 UTC","research",,"https://www.inaturalist.org/observations/39660275","https://static.inaturalist.org/photos/62943093/medium.jpg?1583608425",,,,2,0,FALSE,3,"Santa Catalina Island, CA, US","Santa Catalina",33.40480339,-118.3693046,10,10,,,FALSE,,,"Los Angeles","California","United States","Gray Bird Grasshopper","Schistocerca nitens","Gray Bird Grasshopper","Insecta",52158,"Orthoptera","Acrididae","Schistocerca","Schistocerca nitens",,"Orthoptera","Acrididae","Schistocerca","Schistocerca nitens"
"181",39739435,"Sun Mar 08 2020 08:56:15 GMT-0700 (PDT)",3,2020,"3/8/2020 0:00","2020-03-08 15:56:15 UTC","Pacific Time (US & Canada)",1557823,"elainemadsen","2020-03-09 03:46:34 UTC","2021-05-07 21:13:31 UTC","needs_id","CC-BY-NC","https://www.inaturalist.org/observations/39739435","https://inaturalist-open-data.s3.amazonaws.com/photos/63078095/medium.jpg?1583725611",,,,4,0,FALSE,3,"Channel Islands National Park, CA, US","Santa Cruz",34.05051298,-119.5818966,177,177,,,FALSE,,,"Santa Barbara","California","United States","Ammopelmatus","Ammopelmatus","North American Jerusalem Crickets","Insecta",86400,"Orthoptera","Stenopelmatidae","Ammopelmatus",,,"Orthoptera","Stenopelmatidae","Ammopelmatus",
"182",40263927,"2019/06/17 3:28 PM PDT",6,2019,"6/17/2019 0:00","2019-06-17 22:28:00 UTC","Pacific Time (US & Canada)",704502,"ectothermist","2020-03-19 23:46:19 UTC","2020-03-20 03:57:18 UTC","needs_id","CC-BY-NC","https://www.inaturalist.org/observations/40263927","https://inaturalist-open-data.s3.amazonaws.com/photos/63960359/medium.jpg?1584659392",,,,1,0,FALSE,,"Whites Landing, Santa Catalina Island, Los Angeles County, CA, USA","Santa Catalina",33.39116508,-118.3728541,195,195,,,FALSE,,,"Los Angeles","California","United States","Trimerotropis","Trimerotropis pallidipennis","Pallid-winged Grasshopper","Insecta",51493,"Orthoptera","Acrididae","Trimerotropis","Trimerotropis pallidipennis",,"Orthoptera","Acrididae","Trimerotropis","Trimerotropis pallidipennis"
"183",40935812,"2019/07/07 3:20 PM PDT",7,2019,"7/7/2019 0:00","2019-07-07 22:20:00 UTC","Pacific Time (US & Canada)",405804,"emilychebul","2020-03-29 02:16:04 UTC","2020-03-29 03:15:13 UTC","needs_id","CC-BY-SA","https://www.inaturalist.org/observations/40935812","https://inaturalist-open-data.s3.amazonaws.com/photos/64900305/medium.jpeg?1585446893",,,,1,0,FALSE,,"Channel Islands National Park, Channel Islands, Santa Barbara, California, United States","Santa Cruz",34.04445,-119.56195,5,5,,,FALSE,,,"Santa Barbara","California","United States","Stridulating Slant-faced Grasshoppers","Gomphocerinae","Stridulating Slantface Grasshoppers","Insecta",244406,"Orthoptera","Acrididae",,,,"Orthoptera","Acrididae",,
"184",41734119,"2019/06/18 1:45 PM PDT",6,2019,"6/18/2019 0:00","2019-06-18 20:45:00 UTC","Pacific Time (US & Canada)",173183,"serpophaga","2020-04-09 02:05:34 UTC","2020-04-25 03:59:17 UTC","needs_id","CC-BY-NC","https://www.inaturalist.org/observations/41734119","https://inaturalist-open-data.s3.amazonaws.com/photos/66210946/medium.jpeg?1586397312",,,,1,0,FALSE,,"Los Angeles, California, United States","San Clemente",32.98995278,-118.5699139,7528,7528,,,FALSE,,,"Los Angeles","California","United States","Prairie Tree Cricket","Oecanthus argentinus","Prairie Tree Cricket","Insecta",226219,"Orthoptera","Gryllidae","Oecanthus","Oecanthus argentinus",,"Orthoptera","Gryllidae","Oecanthus","Oecanthus argentinus"
"185",41773161,"2019/06/22 3:41 PM PDT",6,2019,"6/22/2019 0:00","2019-06-22 22:41:00 UTC","Pacific Time (US & Canada)",173183,"serpophaga","2020-04-09 18:12:23 UTC","2020-11-17 03:43:07 UTC","needs_id","CC-BY-NC","https://www.inaturalist.org/observations/41773161","https://inaturalist-open-data.s3.amazonaws.com/photos/66278179/medium.jpeg?1586455878",,,,1,0,FALSE,,"Los Angeles County, CA, USA","San Clemente",32.99600556,-118.5523222,65,65,,,FALSE,,,"Los Angeles","California","United States","Grasshoppers","Leprus intermedius","Saussure's Blue-winged Grasshopper","Insecta",155259,"Orthoptera","Acrididae","Leprus","Leprus intermedius",,"Orthoptera","Acrididae","Leprus","Leprus intermedius"
"186",41785448,"2019/06/25 11:19 AM PDT",6,2019,"6/25/2019 0:00","2019-06-25 18:19:00 UTC","Pacific Time (US & Canada)",173183,"serpophaga","2020-04-09 21:04:17 UTC","2020-11-17 03:41:20 UTC","needs_id","CC-BY-NC","https://www.inaturalist.org/observations/41785448","https://inaturalist-open-data.s3.amazonaws.com/photos/66298474/medium.jpeg?1586466136",,,,1,0,FALSE,,"Los Angeles, California, United States","San Clemente",32.86979722,-118.4951306,10,10,,,FALSE,,,"Los Angeles","California","United States","Saussure's Blue-winged Grasshopper","Leprus intermedius","Saussure's Blue-winged Grasshopper","Insecta",155259,"Orthoptera","Acrididae","Leprus","Leprus intermedius",,"Orthoptera","Acrididae","Leprus","Leprus intermedius"
"187",42927743,"Wed Apr 22 2020 21:00:01 GMT-0700 (PDT)",4,2020,"4/22/2020 0:00","2020-04-23 04:00:01 UTC","Pacific Time (US & Canada)",2135101,"zccas","2020-04-23 04:50:34 UTC","2021-05-07 21:13:25 UTC","needs_id","CC-BY-NC","https://www.inaturalist.org/observations/42927743","https://inaturalist-open-data.s3.amazonaws.com/photos/68164687/medium.jpg?1587617437",,,,3,0,FALSE,3,"Channel Islands National Park, CA, US","Santa Cruz",33.99998558,-119.7357325,577,577,,,FALSE,,,"Santa Barbara","California","United States","Gryllus","Gryllus",,"Insecta",71251,"Orthoptera","Gryllidae","Gryllus",,,"Orthoptera","Gryllidae","Gryllus",
"188",43529436,"2020-04-24 12:47:27 PM PDT",4,2020,"4/24/2020 0:00","2020-04-24 19:47:27 UTC","Pacific Time (US & Canada)",1502858,"jeanshelton","2020-04-26 03:06:00 UTC","2021-05-08 00:24:50 UTC","research",,"https://www.inaturalist.org/observations/43529436","https://static.inaturalist.org/photos/69063108/medium.jpeg?1587870381",,,,3,0,FALSE,2,"Avalon, CA 90704, USA","Santa Catalina",33.34220897,-118.328179,,,,,FALSE,"gps","gps","Los Angeles","California","United States","Gray Bird Grasshopper","Schistocerca nitens","Gray Bird Grasshopper","Insecta",52158,"Orthoptera","Acrididae","Schistocerca","Schistocerca nitens",,"Orthoptera","Acrididae","Schistocerca","Schistocerca nitens"
"189",47666003,"Thu May 28 2020 07:42:28 GMT-0700 (PDT)",5,2020,"5/28/2020 0:00","2020-05-28 14:42:28 UTC","Pacific Time (US & Canada)",2135101,"zccas","2020-05-28 21:33:59 UTC","2021-05-07 21:13:22 UTC","needs_id","CC-BY-NC","https://www.inaturalist.org/observations/47666003","https://inaturalist-open-data.s3.amazonaws.com/photos/75608216/medium.jpg?1590701904",,,,2,0,FALSE,3,"Channel Islands National Park, CA, US","Santa Cruz",33.9919244,-119.6736075,223,223,,,FALSE,,,"Santa Barbara","California","United States","Ammopelmatus","Ammopelmatus","North American Jerusalem Crickets","Insecta",86400,"Orthoptera","Stenopelmatidae","Ammopelmatus",,,"Orthoptera","Stenopelmatidae","Ammopelmatus",
"190",49494352,"Sat Jun 13 2020 11:31:50 GMT-0700 (PDT)",6,2020,"6/13/2020 0:00","2020-06-13 18:31:50 UTC","Pacific Time (US & Canada)",2430018,"dharris73","2020-06-13 21:00:12 UTC","2020-07-14 04:55:42 UTC","needs_id","CC-BY-NC","https://www.inaturalist.org/observations/49494352","https://inaturalist-open-data.s3.amazonaws.com/photos/78650684/medium.jpg?1592112134",,,,1,0,FALSE,3,"Channel Islands National Park, CA, US","Santa Cruz",34.01926117,-119.6849833,13,13,,,FALSE,,,"Santa Barbara","California","United States","Oedaleonotus phryneicus","Oedaleonotus phryneicus",,"Insecta",226253,"Orthoptera","Acrididae","Oedaleonotus","Oedaleonotus phryneicus",,"Orthoptera","Acrididae","Oedaleonotus","Oedaleonotus phryneicus"
"191",49504681,"Sat Jun 13 2020 14:56:47 GMT-0700 (PDT)",6,2020,"6/13/2020 0:00","2020-06-13 21:56:47 UTC","Pacific Time (US & Canada)",266196,"shrike2","2020-06-13 22:25:10 UTC","2020-07-14 04:58:29 UTC","needs_id","CC-BY-NC-ND","https://www.inaturalist.org/observations/49504681","https://static.inaturalist.org/photos/78588711/medium.jpg?1592087651",,,,1,0,FALSE,3,"San Clemente Island Underwater Range, CA, US","San Clemente",32.99633,-118.552095,4,4,,,FALSE,,,"Los Angeles","California","United States","Scudder's Bush Katydids","Scudderia","Scudder's Bush Katydids","Insecta",55958,"Orthoptera","Tettigoniidae","Scudderia",,,"Orthoptera","Tettigoniidae","Scudderia",
"192",49504781,"Sat Jun 13 2020 14:57:18 GMT-0700 (PDT)",6,2020,"6/13/2020 0:00","2020-06-13 21:57:18 UTC","Pacific Time (US & Canada)",266196,"shrike2","2020-06-13 22:25:52 UTC","2020-07-14 05:00:03 UTC","needs_id","CC-BY-NC-ND","https://www.inaturalist.org/observations/49504781","https://static.inaturalist.org/photos/78587200/medium.jpg?1592087203",,,,1,0,FALSE,3,"San Clemente Island Underwater Range, CA, US","San Clemente",32.99631333,-118.5521167,4,4,,,FALSE,,,"Los Angeles","California","United States","Scudder's Bush Katydids","Scudderia","Scudder's Bush Katydids","Insecta",55958,"Orthoptera","Tettigoniidae","Scudderia",,,"Orthoptera","Tettigoniidae","Scudderia",
"193",50467520,"2020/06/21 10:57 AM PDT",6,2020,"6/21/2020 0:00","2020-06-21 17:57:00 UTC","Pacific Time (US & Canada)",23091,"sue_meiman","2020-06-21 20:40:35 UTC","2020-11-12 03:45:15 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/50467520","https://inaturalist-open-data.s3.amazonaws.com/photos/80131298/medium.jpg?1592771509",,,,2,0,FALSE,,"Los Angeles County, CA, USA","San Clemente",32.87723918,-118.4826559,63,63,,,FALSE,,,"Los Angeles","California","United States","Gray Bird Grasshopper","Schistocerca nitens","Gray Bird Grasshopper","Insecta",52158,"Orthoptera","Acrididae","Schistocerca","Schistocerca nitens",,"Orthoptera","Acrididae","Schistocerca","Schistocerca nitens"
"194",50818149,"Wed Jun 24 2020 14:07:36 GMT-0700 (PDT)",6,2020,"6/24/2020 0:00","2020-06-24 21:07:36 UTC","Pacific Time (US & Canada)",3222068,"brianbales","2020-06-24 21:08:06 UTC","2020-06-30 21:59:57 UTC","research",,"https://www.inaturalist.org/observations/50818149","https://static.inaturalist.org/photos/80713681/medium.jpg?1593032893",,,,1,0,FALSE,3,"Santa Catalina Island, CA, US","Santa Catalina",33.32813434,-118.350681,96,96,,,FALSE,,,"Los Angeles","California","United States","Saussure's Blue-winged Grasshopper","Leprus intermedius","Saussure's Blue-winged Grasshopper","Insecta",155259,"Orthoptera","Acrididae","Leprus","Leprus intermedius",,"Orthoptera","Acrididae","Leprus","Leprus intermedius"
"195",51838927,"2020/07/03 9:42 AM PDT",7,2020,"7/3/2020 0:00","2020-07-03 16:42:00 UTC","Pacific Time (US & Canada)",23091,"sue_meiman","2020-07-03 21:24:06 UTC","2020-07-03 23:31:55 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/51838927","https://inaturalist-open-data.s3.amazonaws.com/photos/82380037/medium.jpg?1593810512",,,,1,0,FALSE,,"Los Angeles County, CA, USA","San Clemente",32.85669773,-118.4474395,31,31,,,FALSE,,,"Los Angeles","California","United States","Gray Bird Grasshopper","Schistocerca nitens","Gray Bird Grasshopper","Insecta",52158,"Orthoptera","Acrididae","Schistocerca","Schistocerca nitens",,"Orthoptera","Acrididae","Schistocerca","Schistocerca nitens"
"196",54082660,"2020/07/23 10:27 AM PDT",7,2020,"7/23/2020 0:00","2020-07-23 17:27:00 UTC","Pacific Time (US & Canada)",23091,"sue_meiman","2020-07-23 18:54:10 UTC","2020-11-09 02:54:29 UTC","needs_id","CC-BY-NC","https://www.inaturalist.org/observations/54082660","https://inaturalist-open-data.s3.amazonaws.com/photos/86035507/medium.jpg?1595530294",,,,1,0,FALSE,,"Los Angeles County, CA, USA","San Clemente",32.90778472,-118.4736241,47,47,,,FALSE,,,"Los Angeles","California","United States","Mexican Bush Katydid","Scudderia mexicana","Mexican Bush Katydid","Insecta",153211,"Orthoptera","Tettigoniidae","Scudderia","Scudderia mexicana",,"Orthoptera","Tettigoniidae","Scudderia","Scudderia mexicana"
"197",54108058,"2020/07/22 11:43 AM PDT",7,2020,"7/22/2020 0:00","2020-07-22 18:43:00 UTC","Pacific Time (US & Canada)",2447949,"ruanemartin","2020-07-23 23:33:25 UTC","2020-07-29 22:06:26 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/54108058","https://inaturalist-open-data.s3.amazonaws.com/photos/86077486/medium.jpeg?1595547175",,,,1,0,FALSE,,"Ventura County, CA, USA","San Nicolas",33.27379556,-119.5750031,122,122,,,FALSE,,,"Ventura","California","United States","San Nicolas Grasshopper","Conozoa nicola","San Nicolas Grasshopper","Insecta",217536,"Orthoptera","Acrididae","Conozoa","Conozoa nicola",,"Orthoptera","Acrididae","Conozoa","Conozoa nicola"
"198",56385606,"Thu Aug 13 2020 09:03:37 GMT-0700 (PDT)",8,2020,"8/13/2020 0:00","2020-08-13 16:03:37 UTC","Pacific Time (US & Canada)",2430018,"dharris73","2020-08-14 03:56:19 UTC","2021-05-07 16:55:51 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/56385606","https://inaturalist-open-data.s3.amazonaws.com/photos/89854398/medium.jpg?1597377383",,,,2,0,FALSE,3,"Channel Islands National Park, CA, US","Santa Cruz",34.01882217,-119.6838917,165,165,,,FALSE,,,"Santa Barbara","California","United States","Aglaothorax morsei santacruzae","Aglaothorax morsei santacruzae",,"Insecta",470077,"Orthoptera","Tettigoniidae","Aglaothorax","Aglaothorax morsei","Aglaothorax morsei santacruzae","Orthoptera","Tettigoniidae","Aglaothorax","Aglaothorax morsei santacruzae"
"199",56882022,"Tue Aug 18 2020 08:42:56 GMT-0700 (PDT)",8,2020,"8/18/2020 0:00","2020-08-18 15:42:56 UTC","Pacific Time (US & Canada)",213838,"vireolanius","2020-08-18 22:08:22 UTC","2021-05-08 00:23:47 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/56882022","https://inaturalist-open-data.s3.amazonaws.com/photos/90680943/medium.jpg?1597788529",,,,2,0,FALSE,3,"San Clemente Island Underwater Range, CA, US","San Clemente",32.93107,-118.5069667,5005,5005,,,FALSE,,,"Los Angeles","California","United States","Gray Bird Grasshopper","Schistocerca nitens","Gray Bird Grasshopper","Insecta",52158,"Orthoptera","Acrididae","Schistocerca","Schistocerca nitens",,"Orthoptera","Acrididae","Schistocerca","Schistocerca nitens"
"200",57698258,"Mon Aug 10 2020 09:40:22 GMT-0700 (PDT)",8,2020,"8/10/2020 0:00","2020-08-10 16:40:22 UTC","Pacific Time (US & Canada)",428664,"sraskin","2020-08-27 01:51:46 UTC","2020-11-25 03:09:04 UTC","needs_id","CC-BY-NC","https://www.inaturalist.org/observations/57698258","https://inaturalist-open-data.s3.amazonaws.com/photos/92057831/medium.jpg?1598493115",,,,1,0,FALSE,3,"Channel Islands National Park, CA, US","Santa Cruz",34.00100325,-119.7767046,467,467,,,FALSE,,,"Santa Barbara","California","United States","Caerulean-winged Grasshopper","Trimerotropis pseudofasciata","Caerulean-winged Grasshopper","Insecta",194285,"Orthoptera","Acrididae","Trimerotropis","Trimerotropis pseudofasciata",,"Orthoptera","Acrididae","Trimerotropis","Trimerotropis pseudofasciata"
"201",57785213,"Thu Aug 27 2020 11:22:02 GMT-0700 (PDT)",8,2020,"8/27/2020 0:00","2020-08-27 18:22:02 UTC","Pacific Time (US & Canada)",1168396,"hannahroze","2020-08-27 23:40:25 UTC","2021-02-10 22:26:42 UTC","needs_id",,"https://www.inaturalist.org/observations/57785213","https://static.inaturalist.org/photos/92202222/medium.jpg?1598571632",,,,3,0,FALSE,3,"Channel Islands National Park, CA, US","Santa Cruz",34.01181388,-119.6912917,5,5,,,FALSE,,,"Santa Barbara","California","United States","Band-winged Grasshoppers","Oedipodinae","Bandwing Grasshoppers","Insecta",129164,"Orthoptera","Acrididae",,,,"Orthoptera","Acrididae",,
"202",59001426,"2019/03/08 7:23 PM PST",3,2019,"3/8/2019 0:00","2019-03-09 03:23:00 UTC","Pacific Time (US & Canada)",448304,"passiflora4","2020-09-08 23:51:56 UTC","2021-05-07 16:57:10 UTC","needs_id","CC-BY-NC","https://www.inaturalist.org/observations/59001426","https://inaturalist-open-data.s3.amazonaws.com/photos/94236468/medium.jpeg?1599609085",,,,3,0,FALSE,,"Santa Barbara County, CA, USA","Santa Cruz",34.04549092,-119.5569869,385,385,,,FALSE,,,"Santa Barbara","California","United States","Gryllus","Gryllus",,"Insecta",71251,"Orthoptera","Gryllidae","Gryllus",,,"Orthoptera","Gryllidae","Gryllus",
"203",60573526,"2020/09/23 10:10 AM PDT",9,2020,"9/23/2020 0:00","2020-09-23 17:10:00 UTC","Pacific Time (US & Canada)",2447949,"ruanemartin","2020-09-24 01:21:33 UTC","2020-09-24 01:22:09 UTC","needs_id","CC-BY-NC","https://www.inaturalist.org/observations/60573526","https://inaturalist-open-data.s3.amazonaws.com/photos/96869909/medium.jpeg?1600910463",,,,0,0,FALSE,,"Ventura County, CA, USA","San Nicolas",33.22422423,-119.4951058,122,122,,,FALSE,,,"Ventura","California","United States","Trimerotropini","Trimerotropini",,"Insecta",523486,"Orthoptera","Acrididae",,,,"Orthoptera","Acrididae",,
"204",60576866,"2020/09/23 10:38 AM PDT",9,2020,"9/23/2020 0:00","2020-09-23 17:38:00 UTC","Pacific Time (US & Canada)",2447949,"ruanemartin","2020-09-24 02:13:51 UTC","2020-11-17 05:29:02 UTC","needs_id","CC-BY-NC","https://www.inaturalist.org/observations/60576866","https://inaturalist-open-data.s3.amazonaws.com/photos/96875779/medium.jpeg?1600913614",,,,1,0,FALSE,,"Ventura County, CA, USA","San Nicolas",33.22738338,-119.4910717,122,122,,,FALSE,,,"Ventura","California","United States","Caerulean-winged Grasshopper","Trimerotropis pseudofasciata","Caerulean-winged Grasshopper","Insecta",194285,"Orthoptera","Acrididae","Trimerotropis","Trimerotropis pseudofasciata",,"Orthoptera","Acrididae","Trimerotropis","Trimerotropis pseudofasciata"
"205",61091202,"Fri Sep 25 2020 12:31:51 GMT-0700 (PDT)",9,2020,"9/25/2020 0:00","2020-09-25 19:31:51 UTC","Pacific Time (US & Canada)",1708212,"plsctt","2020-09-28 12:14:46 UTC","2021-05-14 05:20:56 UTC","needs_id","CC-BY-NC","https://www.inaturalist.org/observations/61091202","https://inaturalist-open-data.s3.amazonaws.com/photos/97726508/medium.jpg?1601295435",,,,2,0,FALSE,3,"San Nicolas Naval Facility, CA, US","San Nicolas",33.25435,-119.4858033,10,10,,,FALSE,,,"Ventura","California","United States","Ammopelmatus","Ammopelmatus","North American Jerusalem Crickets","Insecta",86400,"Orthoptera","Stenopelmatidae","Ammopelmatus",,,"Orthoptera","Stenopelmatidae","Ammopelmatus",
"206",61398091,"Wed Sep 30 2020 09:26:41 GMT-0700 (PDT)",9,2020,"9/30/2020 0:00","2020-09-30 16:26:41 UTC","Pacific Time (US & Canada)",2116288,"guygarrett","2020-10-01 15:48:22 UTC","2021-05-07 16:57:27 UTC","needs_id",,"https://www.inaturalist.org/observations/61398091","https://static.inaturalist.org/photos/98245985/medium.jpg?1601567306",,,,3,0,FALSE,3,"Channel Islands National Park, Channel Islands, Santa Barbara County, US-CA, US","Santa Rosa",33.98669937,-120.0301915,44,44,,,FALSE,,,"Santa Barbara","California","United States","Ammopelmatus","Ammopelmatus","North American Jerusalem Crickets","Insecta",86400,"Orthoptera","Stenopelmatidae","Ammopelmatus",,,"Orthoptera","Stenopelmatidae","Ammopelmatus",
"207",63144119,"Tue Oct 20 2020 20:47:33 GMT-0700 (PDT)",10,2020,"10/20/2020 0:00","2020-10-21 03:47:33 UTC","Pacific Time (US & Canada)",3546833,"emmalynskey","2020-10-21 03:48:53 UTC","2020-10-22 14:13:00 UTC","needs_id","CC-BY-NC","https://www.inaturalist.org/observations/63144119","https://inaturalist-open-data.s3.amazonaws.com/photos/101292318/medium.jpg?1603252138",,,,2,0,FALSE,3,"Santa Catalina Island, CA, US","Santa Catalina",33.44092993,-118.4914642,305,305,,,FALSE,,,"Los Angeles","California","United States","Gryllus","Gryllus",,"Insecta",71251,"Orthoptera","Gryllidae","Gryllus",,,"Orthoptera","Gryllidae","Gryllus",
"208",63337043,"2020/10/16 7:55 PM PDT",10,2020,"10/16/2020 0:00","2020-10-17 02:55:00 UTC","Pacific Time (US & Canada)",86100,"naturenate","2020-10-23 19:17:26 UTC","2020-10-29 03:20:30 UTC","needs_id","CC-BY-NC","https://www.inaturalist.org/observations/63337043","https://static.inaturalist.org/photos/101628289/medium.jpg?1603479861",,,,1,0,FALSE,,"Los Angeles, California, United States","Santa Catalina",33.36687356,-118.3505109,,,,,FALSE,,,"Los Angeles","California","United States","Gryllus","Gryllus",,"Insecta",71251,"Orthoptera","Gryllidae","Gryllus",,,"Orthoptera","Gryllidae","Gryllus",
"209",63337046,"2020/10/16 8:22 PM PDT",10,2020,"10/16/2020 0:00","2020-10-17 03:22:00 UTC","Pacific Time (US & Canada)",86100,"naturenate","2020-10-23 19:17:27 UTC","2021-05-15 00:36:39 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/63337046","https://static.inaturalist.org/photos/101628364/medium.jpg?1603479892",,,,2,0,FALSE,,"Los Angeles, California, United States","Santa Catalina",33.36934342,-118.3488648,,,,,FALSE,,,"Los Angeles","California","United States","Cnemotettix miniatus","Cnemotettix miniatus",,"Insecta",256544,"Orthoptera","Anostostomatidae","Cnemotettix","Cnemotettix miniatus",,"Orthoptera","Anostostomatidae","Cnemotettix","Cnemotettix miniatus"
"210",63337048,"2020/10/16 8:26 PM PDT",10,2020,"10/16/2020 0:00","2020-10-17 03:26:00 UTC","Pacific Time (US & Canada)",86100,"naturenate","2020-10-23 19:17:28 UTC","2020-10-24 01:29:20 UTC","needs_id","CC-BY-NC","https://www.inaturalist.org/observations/63337048","https://static.inaturalist.org/photos/101628407/medium.jpg?1603479910",,,,1,0,FALSE,,"Los Angeles, California, United States","Santa Catalina",33.37003533,-118.3488136,,,,,FALSE,,,"Los Angeles","California","United States","Pristoceuthophilus","Pristoceuthophilus",,"Insecta",91306,"Orthoptera","Rhaphidophoridae","Pristoceuthophilus",,,"Orthoptera","Rhaphidophoridae","Pristoceuthophilus",
"211",63337049,"2020/10/16 8:26 PM PDT",10,2020,"10/16/2020 0:00","2020-10-17 03:26:00 UTC","Pacific Time (US & Canada)",86100,"naturenate","2020-10-23 19:17:28 UTC","2020-10-24 01:29:08 UTC","needs_id","CC-BY-NC","https://www.inaturalist.org/observations/63337049","https://static.inaturalist.org/photos/101628433/medium.jpg?1603479917",,,,1,0,FALSE,,"Los Angeles, California, United States","Santa Catalina",33.37003533,-118.3488136,,,,,FALSE,,,"Los Angeles","California","United States","Pristoceuthophilus","Pristoceuthophilus",,"Insecta",91306,"Orthoptera","Rhaphidophoridae","Pristoceuthophilus",,,"Orthoptera","Rhaphidophoridae","Pristoceuthophilus",
"212",63337050,"2020/10/16 8:34 PM PDT",10,2020,"10/16/2020 0:00","2020-10-17 03:34:00 UTC","Pacific Time (US & Canada)",86100,"naturenate","2020-10-23 19:17:28 UTC","2021-05-18 00:23:23 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/63337050","https://static.inaturalist.org/photos/101628460/medium.jpg?1603479925",,,,2,0,FALSE,,"Los Angeles, California, United States","Santa Catalina",33.37070847,-118.3495524,,,,,FALSE,,,"Los Angeles","California","United States","Cnemotettix miniatus","Cnemotettix miniatus",,"Insecta",256544,"Orthoptera","Anostostomatidae","Cnemotettix","Cnemotettix miniatus",,"Orthoptera","Anostostomatidae","Cnemotettix","Cnemotettix miniatus"
"213",64264846,"Sun Nov 01 2020 16:37:35 GMT-0800 (PST)",11,2020,"11/1/2020 0:00","2020-11-02 00:37:35 UTC","Pacific Time (US & Canada)",1173874,"asimonis","2020-11-05 22:31:42 UTC","2021-05-07 00:27:53 UTC","needs_id","CC-BY-NC","https://www.inaturalist.org/observations/64264846","https://inaturalist-open-data.s3.amazonaws.com/photos/103290490/medium.jpg?1604615508",,,,3,0,FALSE,3,"Channel Islands National Park, , CA, US","Santa Rosa",34.00909852,-120.075682,894,894,,,FALSE,,,"Santa Barbara","California","United States","Ammopelmatus","Ammopelmatus","North American Jerusalem Crickets","Insecta",86400,"Orthoptera","Stenopelmatidae","Ammopelmatus",,,"Orthoptera","Stenopelmatidae","Ammopelmatus",
"214",65463015,"2020/08/25 12:01 PM PDT",8,2020,"8/25/2020 0:00","2020-08-25 19:01:00 UTC","Pacific Time (US & Canada)",6971,"silversea_starsong","2020-11-23 08:20:26 UTC","2021-05-08 00:23:42 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/65463015","https://inaturalist-open-data.s3.amazonaws.com/photos/105368806/medium.jpeg?1606116863",,,,2,0,FALSE,,"Los Angeles, California, United States","Santa Catalina",33.33497333,-118.331785,,,,,FALSE,,,"Los Angeles","California","United States","Gray Bird Grasshopper","Schistocerca nitens","Gray Bird Grasshopper","Insecta",52158,"Orthoptera","Acrididae","Schistocerca","Schistocerca nitens",,"Orthoptera","Acrididae","Schistocerca","Schistocerca nitens"
