"","source","year","month","island","order","acceptedFamily","acceptedGenus","acceptedName"
"10556","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10557","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10558","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10559","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10560","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10561","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10562","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10563","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10564","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10565","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10566","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10567","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10568","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10569","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10570","LACM",1929,1,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10571","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10572","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10573","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10574","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10575","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10576","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10577","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10578","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10579","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10580","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10581","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10582","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10583","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10584","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10585","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10586","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10587","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10588","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10589","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10590","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10591","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10592","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10593","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10594","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10595","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10596","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10597","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10598","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10599","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10600","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10601","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10602","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10603","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10604","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10605","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10606","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10607","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10608","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10609","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10610","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10611","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10612","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10613","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10614","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10615","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10616","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10617","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10618","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10619","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10620","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10621","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10622","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10623","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10624","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10625","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10626","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10627","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10628","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10629","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10630","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10631","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10632","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10633","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10634","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10635","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10636","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10637","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10638","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10639","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10640","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10641","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10642","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10643","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10644","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10645","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10646","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10647","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10648","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10649","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10650","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10651","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10652","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10653","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10654","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10655","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10656","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10657","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10658","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10659","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10660","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10661","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10662","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10663","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10664","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10665","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10666","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10667","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10668","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10669","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10670","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10671","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10672","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10673","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10674","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10675","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10676","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10677","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10678","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10679","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10680","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10681","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10682","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10683","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10684","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10685","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10686","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10687","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10688","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10689","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10690","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10691","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10692","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10693","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10694","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10695","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10696","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10697","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10698","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10699","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10700","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10701","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10702","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10703","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10704","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10705","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10706","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10707","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10708","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10709","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10710","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10711","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10712","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10713","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10714","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10715","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10716","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10717","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10718","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10719","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10720","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10721","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10722","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10723","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10724","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10725","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10726","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10727","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10728","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10729","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10730","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
"10731","LACM",1939,11,"San Clemente","Coleoptera","Curculionidae","Trigonoscuta","Trigonoscuta clemente clemente"
