record,source,place_guess,island,latitude,longitude,positional_accuracy,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,iconic_taxon_name,taxon_id,taxon_family_name,acceptedFamily,taxon_genus_name,acceptedGenus,taxon_species_name,taxon_subspecies_name,id,month,year,time_obser,ved_at,time_3,time_zone,scientificName,order,acceptedName,common_name,user_login,quality_grade,license,url,image_url,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id
occurrence,iNaturalist,"Old Nursery Canyon, SE of Flasher Dunes, San Clemente Island, Los Angeles County, CA, USA. Coordinate uncertainty reflects the area from which the specimen was possibly sampled.",San Clemente,32.9829,-118.5689,150,150,,,FALSE,,,Snout Mites,Arachnida,120955,Bdellidae,Bdellidae,,,,,73129350,,,,,,Pacific Time (US & Canada),Bdellidae,Trombidiformes,,Snout Mites,pileated,needs_id,CC-BY,https://www.inaturalist.org/observations/73129350,https://inaturalist-open-data.s3.amazonaws.com/photos/119350241/medium.jpg?1617733688,Collected by @cedric_lee in maritime desert scrub under stones. Images by Carly E. Yarnell.,0,0,FALSE,
occurrence,iNaturalist,"Pyramid Ridge, San Clemente Island, Los Angeles County, CA, USA. Coordinate uncertainty reflects the broad area from which the specimens were possibly sampled.",San Clemente,32.8256,-118.3593,350,350,,,FALSE,,,Snout Mites,Arachnida,120955,Bdellidae,Bdellidae,,,,,72575376,,,,,,Pacific Time (US & Canada),Bdellidae,Trombidiformes,,Snout Mites,pileated,needs_id,CC-BY,https://www.inaturalist.org/observations/72575376,https://inaturalist-open-data.s3.amazonaws.com/photos/118337882/medium.jpg?1617234534,Collected in maritime desert scrub via beat sheet of Acmispon argophyllus adsurgens. Images by Emily J. Sanborn.,1,0,FALSE,
occurrence,iNaturalist,"California, United States",Santa Cruz,34.054825,-119.788963,,,,,FALSE,,,Neomolgus,Arachnida,120954,Bdellidae,Bdellidae,Neomolgus,Neomolgus,,,8380483,9,2017,9/4/17,19:28:06,100,Pacific Time (US & Canada),Neomolgus,Trombidiformes,,,alice_abela,needs_id,,https://www.inaturalist.org/observations/8380483,https://static.inaturalist.org/photos/11145535/medium.jpg?1507863469,"Santa Cruz Island, Santa Barbara County, California",0,0,FALSE,
occurrence,iNaturalist,"Los Angeles County, CA, USA",Santa Catalina,33.43826311,-118.494532,510,510,,,FALSE,,,Neomolgus littoralis,Arachnida,120956,Bdellidae,Bdellidae,Neomolgus,Neomolgus,Neomolgus littoralis,,5261341,,,,,,Pacific Time (US & Canada),Neomolgus littoralis,Trombidiformes,Neomolgus littoralis,,psyllidhipster,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/5261341,https://inaturalist-open-data.s3.amazonaws.com/photos/6511137/medium.jpg?1489100210,,0,0,FALSE,
occurrence,iNaturalist,"Grove Canyon, San Clemente Island, Los Angeles County, CA, USA. Coordinate uncertainty reflects the broad area from which specimens were sampled.",San Clemente,32.8775,-118.4349,130,130,,,FALSE,,,Caeculidae,Arachnida,245057,Caeculidae,Caeculidae,,,,,75696882,,,,,,Pacific Time (US & Canada),Caeculidae,Trombidiformes,,,pileated,needs_id,CC-BY,https://www.inaturalist.org/observations/75696882,https://inaturalist-open-data.s3.amazonaws.com/photos/123863045/medium.jpg?1619727714,"Collected from a steep, forested, canyon via beat sheet of from Quercus tomentella. Images by Samantha K. Taylor.",2,0,FALSE,
occurrence,iNaturalist,"Grove Canyon, San Clemente Island, Los Angeles County, CA, USA. Coordinate uncertainty reflects the broad area from which the specimens were possibly sampled.",San Clemente,32.8775,-118.4349,70,70,,,FALSE,,,Camisiidae,Arachnida,245068,Camisiidae,Camisiidae,,,,,75195673,,,,,,Pacific Time (US & Canada),Camisiidae,Oribatida,,,pileated,needs_id,CC-BY,https://www.inaturalist.org/observations/75195673,https://inaturalist-open-data.s3.amazonaws.com/photos/122976456/medium.jpg?1619368062,"Collected from a steep, forested, canyon via beat sheet of Quercus tomentella. Images by Nolan K. Weiss.",1,0,FALSE,
occurrence,iNaturalist,"Los Angeles County, CA, USA",Santa Catalina,33.355075,-118.3605889,5,5,,,FALSE,,,Giant Hairy Scorpions,Arachnida,119169,Caraboctonidae,Hadruridae,Hadrurus,Hadrurus,,,12177505,11,2017,11/16/17,3:17:00,0,Pacific Time (US & Canada),Hadrurus,Scorpiones,,Giant Hairy Scorpions,monicatydlaska,needs_id,,https://www.inaturalist.org/observations/12177505,https://static.inaturalist.org/photos/17484440/medium.jpeg?1525562669,,1,0,FALSE,
occurrence,iNaturalist,"Los Angeles County, CA, USA",Santa Catalina,33.355075,-118.3605889,5,5,,,FALSE,,,Giant Hairy Scorpions,Arachnida,119169,Caraboctonidae,Hadruridae,Hadrurus,Hadrurus,,,12177506,11,2017,11/16/17,3:17:00,0,Pacific Time (US & Canada),Hadrurus,Scorpiones,,Giant Hairy Scorpions,monicatydlaska,needs_id,,https://www.inaturalist.org/observations/12177506,https://static.inaturalist.org/photos/17484441/medium.jpeg?1525562671,,1,0,FALSE,
occurrence,iNaturalist,"Los Angeles County, CA, USA",Santa Catalina,33.355075,-118.3605889,5,5,,,FALSE,,,Giant Hairy Scorpions,Arachnida,119169,Caraboctonidae,Hadruridae,Hadrurus,Hadrurus,,,12177507,11,2017,11/16/17,3:17:00,0,Pacific Time (US & Canada),Hadrurus,Scorpiones,,Giant Hairy Scorpions,monicatydlaska,needs_id,,https://www.inaturalist.org/observations/12177507,https://static.inaturalist.org/photos/17484455/medium.jpeg?1525562686,,2,0,FALSE,
occurrence,iNaturalist,"Los Angeles County, CA, USA",Santa Catalina,33.355075,-118.3605889,5,5,,,FALSE,,,Giant Hairy Scorpions,Arachnida,119169,Caraboctonidae,Hadruridae,Hadrurus,Hadrurus,,,12177509,11,2017,11/16/17,3:17:00,0,Pacific Time (US & Canada),Hadrurus,Scorpiones,,Giant Hairy Scorpions,monicatydlaska,needs_id,,https://www.inaturalist.org/observations/12177509,https://static.inaturalist.org/photos/17484457/medium.jpeg?1525562688,,3,0,FALSE,
occurrence,iNaturalist,"Los Angeles County, US-CA, US",Santa Catalina,33.3550642,-118.3605483,9,9,,,FALSE,,,Desert Hairy Scorpion,Arachnida,119165,Caraboctonidae,Hadruridae,Hadrurus,Hadrurus,Hadrurus arizonensis,,8827037,11,2017,11/16/17,3:16:28,0,Pacific Time (US & Canada),Hadrurus arizonensis,Scorpiones,Hadrurus arizonensis,Desert Hairy Scorpion,bjdion,casual,CC-BY-NC-SA,https://www.inaturalist.org/observations/8827037,https://inaturalist-open-data.s3.amazonaws.com/photos/11865302/medium.jpeg?1510878122,"Desert hairy scorpion (not found on catalina, brought to show)",0,0,FALSE,2
occurrence,iNaturalist,"Channel Islands National Park, Channel Islands, Santa Barbara, California, United States",Santa Cruz,34.04881389,-119.5621028,10,10,,,FALSE,,,Cheiracanthium,Arachnida,61868,Cheiracanthiidae,Cheiracanthiidae,Cheiracanthium,Cheiracanthium,,,40935846,7,2019,7/8/19,18:11:00,100,Pacific Time (US & Canada),Cheiracanthium,Araneae,,Longlegged Sac Spiders,emilychebul,needs_id,CC-BY-SA,https://www.inaturalist.org/observations/40935846,https://inaturalist-open-data.s3.amazonaws.com/photos/64900489/medium.jpeg?1585446992,,1,0,FALSE,
occurrence,iNaturalist,"San Clemente Island Underwater Range, , CA, US",San Clemente,32.88166167,-118.51075,5,5,,,FALSE,,,,Arachnida,61869,Cheiracanthiidae,Cheiracanthiidae,Cheiracanthium,Cheiracanthium,Cheiracanthium mildei,,23793500,4,2019,4/28/19,18:22:26,100,Pacific Time (US & Canada),Cheiracanthium mildei,Araneae,Cheiracanthium mildei,Northern Yellow Sac Spider,stephlbartlett,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/23793500,https://inaturalist-open-data.s3.amazonaws.com/photos/36816789/medium.jpg?1556497982,,0,0,FALSE,3
occurrence,iNaturalist,"Outer Santa Barbara Passage, CA, US",Santa Catalina,33.3916073,-118.4806383,144,144,,,FALSE,,,,Arachnida,245019,Cheliferidae,Cheliferidae,,,,,59162229,9,2020,9/9/20,21:34:07,100,Pacific Time (US & Canada),Cheliferidae,Pseudoscorpiones,,,twheel,needs_id,,https://www.inaturalist.org/observations/59162229,https://static.inaturalist.org/photos/94512086/medium.jpg?1599770963,,0,0,FALSE,3
occurrence,iNaturalist,"Santa Catalina Island, CA, US",Santa Catalina,33.41378398,-118.4796388,178,178,,,FALSE,,,,Arachnida,245019,Cheliferidae,Cheliferidae,,,,,54407042,7,2020,7/23/20,1:18:58,100,Pacific Time (US & Canada),Cheliferidae,Pseudoscorpiones,,,dinodan,needs_id,,https://www.inaturalist.org/observations/54407042,https://static.inaturalist.org/photos/86569712/medium.jpg?1595778451,,0,0,FALSE,3
occurrence,iNaturalist,"Los Angeles County, CA, USA",San Clemente,32.8777504,-118.4351883,,,,,FALSE,gps,gps,Cheliferoidea,Arachnida,172612,Chernetidae,Chernetidae,,,,,22997541,4,2019,4/13/19,22:21:40,100,Pacific Time (US & Canada),Chernetidae,Pseudoscorpiones,,Chernetid Pseudoscorpions,pileated,needs_id,CC-BY,https://www.inaturalist.org/observations/22997541,https://inaturalist-open-data.s3.amazonaws.com/photos/35652439/medium.jpg?1556117392,,1,0,FALSE,2
occurrence,iNaturalist,"Los Angeles County, CA, USA",San Clemente,32.99569833,-118.5571567,,,,,FALSE,,,Epiocheirata,Arachnida,172429,Chthoniidae,Chthoniidae,,,,,38194326,1,2020,1/30/20,3:44:00,0,Pacific Time (US & Canada),Chthoniidae,Pseudoscorpiones,,chthoniid pseudoscorpions,cedric_lee,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/38194326,https://inaturalist-open-data.s3.amazonaws.com/photos/60660679/medium.jpeg?1580587308,,1,0,FALSE,
occurrence,iNaturalist,"Los Angeles, California, United States",San Clemente,33.01754667,-118.5749383,,,,,FALSE,,,Chthoniid Pseudoscorpions,Arachnida,172429,Chthoniidae,Chthoniidae,,,,,38661393,,,,,,Pacific Time (US & Canada),Chthoniidae,Pseudoscorpiones,,chthoniid pseudoscorpions,cedric_lee,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/38661393,https://inaturalist-open-data.s3.amazonaws.com/photos/61477170/medium.jpeg?1581746866,,0,0,FALSE,
occurrence,iNaturalist,"Los Angeles, California, United States",San Clemente,32.89270667,-118.5211933,,,,,FALSE,,,Leafcurling Sac Spiders,Arachnida,121774,Clubionidae,Clubionidae,Clubiona,Clubiona,,,39396002,2,2020,2/27/20,0:17:00,0,Pacific Time (US & Canada),Clubiona,Araneae,,Leafcurling Sac Spiders,cedric_lee,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/39396002,https://inaturalist-open-data.s3.amazonaws.com/photos/62495508/medium.jpeg?1583050131,,1,0,FALSE,
occurrence,iNaturalist,"San Clemente Island Underwater Range, , CA, US",San Clemente,32.93053409,-118.50664,70,70,,,FALSE,,,Sac Spiders,Arachnida,121773,Clubionidae,Clubionidae,Clubiona,Clubiona,,,30844882,8,2019,8/15/19,1:00:28,100,Pacific Time (US & Canada),Clubionidae,Araneae,,Sac Spiders,vireolanius,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/30844882,https://inaturalist-open-data.s3.amazonaws.com/photos/48215640/medium.jpg?1565828279,Distant between two largest hash marks is 1/4â€,1,0,FALSE,3
occurrence,iNaturalist,"Los Angeles County, CA, USA",San Clemente,32.99790167,-118.55909,,,,,FALSE,,,Linopodes,Arachnida,379538,Cocceupodidae,Eupodidae,Linopodes,Linopodes,,,38661396,,,,,,Pacific Time (US & Canada),Linopodes,Trombidiformes,,,cedric_lee,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/38661396,https://inaturalist-open-data.s3.amazonaws.com/photos/61477238/medium.jpeg?1581746982,,1,0,FALSE,
occurrence,iNaturalist,"Santa Barbara County, CA, USA",Santa Cruz,34.00753,-119.7718683,,,,,FALSE,,,Linopodes,Arachnida,379538,Cocceupodidae,Eupodidae,Linopodes,Linopodes,,,15029114,4,2018,4/21/18,19:34:00,100,Pacific Time (US & Canada),Linopodes,Trombidiformes,,,silversea_starsong,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/15029114,https://inaturalist-open-data.s3.amazonaws.com/photos/22429825/medium.jpeg?1533161634,,0,0,FALSE,
occurrence,iNaturalist,"Santa Cruz Island Reserve, Channel Islands National Park, Channel Islands, Santa Barbara, UC Natural Reserve System, California, United States",Santa Cruz,34.021695,-119.8702767,,,,,FALSE,,,Linopodes,Arachnida,379538,Cocceupodidae,Eupodidae,Linopodes,Linopodes,,,70290933,4,2019,4/13/19,16:48:00,100,Pacific Time (US & Canada),Linopodes,Trombidiformes,,,silversea_starsong,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/70290933,https://inaturalist-open-data.s3.amazonaws.com/photos/114228276/medium.jpeg?1614470197,,0,0,FALSE,
occurrence,iNaturalist,"Ventura, California, United States",San Nicolas,33.26504444,-119.5246278,5,5,,,FALSE,,,Linopodes,Arachnida,379538,Cocceupodidae,Eupodidae,Linopodes,Linopodes,,,20844671,2,2019,2/26/19,19:47:00,0,Pacific Time (US & Canada),Linopodes,Trombidiformes,,,serpophaga,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/20844671,https://inaturalist-open-data.s3.amazonaws.com/photos/32155649/medium.jpg?1551413031,,2,0,FALSE,
occurrence,iNaturalist,"San Clemente Island Underwater Range, , CA, US",San Clemente,32.99608921,-118.5522375,30,30,,,FALSE,,,Ant-mimic Sac Spiders,Arachnida,48134,Corinnidae,Corinnidae,Castianeira,Castianeira,,,23063655,4,2019,4/25/19,19:24:44,100,Pacific Time (US & Canada),Castianeira,Araneae,,Ant-mimic Sac Spiders,vireolanius,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/23063655,https://inaturalist-open-data.s3.amazonaws.com/photos/35754848/medium.jpg?1556216823,,1,0,FALSE,3
occurrence,iNaturalist,"Unnamed Road, California, USA",San Clemente,32.99593087,-118.5524432,132,132,,,FALSE,gps,gps,Red-spotted Ant-mimic Sac Spider,Arachnida,48134,Corinnidae,Corinnidae,Castianeira,Castianeira,,,24904743,5,2019,5/10/19,22:33:32,100,Pacific Time (US & Canada),Castianeira,Araneae,,Ant-mimic Sac Spiders,alex806,needs_id,,https://www.inaturalist.org/observations/24904743,https://static.inaturalist.org/photos/38524613/medium.jpeg?1557530012,Id me plz,2,0,FALSE,2
occurrence,iNaturalist,"Ben Weston Beach, CA, US",Santa Catalina,33.36793545,-118.4812596,295,295,,,FALSE,,,Castianeira occidens,Arachnida,81048,Corinnidae,Corinnidae,Castianeira,Castianeira,Castianeira occidens,,38787178,2,2020,2/16/20,22:25:04,0,Pacific Time (US & Canada),Castianeira occidens,Araneae,Castianeira occidens,,aaron_echols,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/38787178,https://inaturalist-open-data.s3.amazonaws.com/photos/61700292/medium.jpg?1582004723,,1,0,FALSE,3
occurrence,iNaturalist,"Santa Cruz Island Reserve, Channel Islands, Channel Islands National Park, Santa Barbara, UC Natural Reserve System, California, United States",Santa Cruz,33.99819333,-119.7327967,,28902,,,FALSE,,,Cybaeidae,Arachnida,52950,Cybaeidae,Cybaeidae,,,,,1791951,7,2015,7/22/15,6:38:59,100,Pacific Time (US & Canada),Cybaeidae,Araneae,,water spiders,kueda,needs_id,CC0,http://www.inaturalist.org/observations/1791951,https://inaturalist-open-data.s3.amazonaws.com/photos/2170857/medium.jpg?1437632211,Out wandering in a eucalyptus grove.,0,0,FALSE,
occurrence,iNaturalist,"Grove Canyon, San Clemente Island, Los Angeles County, CA, USA. Coordinate uncertainty reflects the broad area from which specimens were sampled.",San Clemente,32.8775,-118.4349,130,130,,,FALSE,,,Scapheremaeus,Arachnida,378055,Cymbaeremaeidae,Cymbaeremaeidae,Scapheremaeus,Scapheremaeus,,,75696879,,,,,,Pacific Time (US & Canada),Scapheremaeus,Oribatida,,,pileated,needs_id,CC-BY,https://www.inaturalist.org/observations/75696879,https://inaturalist-open-data.s3.amazonaws.com/photos/123862979/medium.jpg?1619727693,"Collected from a steep, forested, canyon via beat sheet of from Quercus tomentella. Images by Samantha K. Taylor.",1,0,FALSE,
occurrence,iNaturalist,"Grove Canyon, San Clemente Island, Los Angeles County, CA, USA. Coordinate uncertainty reflects the broad area from which the specimens were possibly sampled.",San Clemente,32.8775,-118.4349,70,70,,,FALSE,,,Scapheremaeus,Arachnida,378055,Cymbaeremaeidae,Cymbaeremaeidae,Scapheremaeus,Scapheremaeus,,,75195674,,,,,,Pacific Time (US & Canada),Scapheremaeus,Oribatida,,,pileated,needs_id,CC-BY,https://www.inaturalist.org/observations/75195674,https://inaturalist-open-data.s3.amazonaws.com/photos/122976506/medium.jpg?1619368077,"Collected from a steep, forested, canyon via beat sheet of Quercus tomentella. Images by Samantha K. Taylor.",1,0,FALSE,
occurrence,iNaturalist,"Los Angeles County, CA, USA",Santa Catalina,33.355705,-118.4371383,,,,,FALSE,,,Grey House Spider,Arachnida,47135,Desidae,Desidae,Badumna,Badumna,Badumna longinqua,,12024246,4,2018,4/29/18,21:21:00,100,Pacific Time (US & Canada),Badumna longinqua,Araneae,Badumna longinqua,Grey House Spider,silversea_starsong,research,CC-BY-NC,https://www.inaturalist.org/observations/12024246,https://inaturalist-open-data.s3.amazonaws.com/photos/17233536/medium.jpeg?1525226098,,1,0,FALSE,
occurrence,iNaturalist,"Santa Catalina Island, , CA, US",Santa Catalina,33.46868216,-118.5314414,22,22,,,FALSE,,,Nigma linsdalei,Arachnida,461155,Dictynidae,Dictynidae,Nigma,Nigma,Nigma linsdalei,,26585263,6,2019,6/8/19,1:24:18,100,Pacific Time (US & Canada),Nigma linsdalei,Araneae,Nigma linsdalei,,emshaph,research,CC-BY-NC,https://www.inaturalist.org/observations/26585263,https://inaturalist-open-data.s3.amazonaws.com/photos/41291292/medium.jpg?1559959501,,1,0,FALSE,3
occurrence,iNaturalist,"Santa Cruz Island Reserve, Channel Islands National Park, Channel Islands, Santa Barbara, UC Natural Reserve System, California, United States",Santa Cruz,33.99651833,-119.7175667,,,,,FALSE,,,Nigma linsdalei,Arachnida,461155,Dictynidae,Dictynidae,Nigma,Nigma,Nigma linsdalei,,6341112,5,2017,5/18/17,21:14:00,100,Pacific Time (US & Canada),Nigma linsdalei,Araneae,Nigma linsdalei,,silversea_starsong,research,CC-BY-NC,https://www.inaturalist.org/observations/6341112,https://inaturalist-open-data.s3.amazonaws.com/photos/7991430/medium.jpeg?1495596276,Spider with sheet web on Quercus agrifolia leaf.,1,0,FALSE,
occurrence,iNaturalist,"Santa Cruz Island Reserve, Channel Islands National Park, Channel Islands, Santa Barbara, UC Natural Reserve System, California, United States",Santa Cruz,33.99603833,-119.7155517,,,,,FALSE,,,Nigma linsdalei,Arachnida,461155,Dictynidae,Dictynidae,Nigma,Nigma,Nigma linsdalei,,70364699,4,2019,4/13/19,22:20:00,100,Pacific Time (US & Canada),Nigma linsdalei,Araneae,Nigma linsdalei,,silversea_starsong,research,CC-BY-NC,https://www.inaturalist.org/observations/70364699,https://inaturalist-open-data.s3.amazonaws.com/photos/114373631/medium.jpeg?1614562596,,1,0,FALSE,
occurrence,iNaturalist,"1â€“99 Cove Rd, Avalon, CA, US",Santa Catalina,33.46862914,-118.5321061,22,22,,,FALSE,,,Woodlouse Spider,Arachnida,68912,Dysderidae,Dysderidae,Dysdera,Dysdera,Dysdera crocata,,5074834,2,2017,2/8/17,18:56:36,0,Pacific Time (US & Canada),Dysdera crocata,Araneae,Dysdera crocata,Woodlouse Spider,emshaph,research,CC-BY-NC,https://www.inaturalist.org/observations/5074834,https://inaturalist-open-data.s3.amazonaws.com/photos/6229579/medium.jpg?1486583139,,1,0,FALSE,3
occurrence,iNaturalist,"Avalon, Catalina Island, California",Santa Catalina,33.342819,-118.328228,3273,3273,,,FALSE,,,Woodlouse Spider,Arachnida,68912,Dysderidae,Dysderidae,Dysdera,Dysdera,Dysdera crocata,,1472732,4,2012,4/29/12,20:46:11,100,Pacific Time (US & Canada),Dysdera crocata,Araneae,Dysdera crocata,Woodlouse Spider,kiloueka,research,CC-BY-NC,http://www.inaturalist.org/observations/1472732,https://inaturalist-open-data.s3.amazonaws.com/photos/1825838/medium.JPG?1431249191,,1,0,FALSE,
occurrence,iNaturalist,"Los Angeles County, US-CA, US",San Clemente,32.94572592,-118.535665,30,30,,,FALSE,,,Woodlouse Spider,Arachnida,68912,Dysderidae,Dysderidae,Dysdera,Dysdera,Dysdera crocata,,37438515,1,2020,1/9/20,19:49:32,0,Pacific Time (US & Canada),Dysdera crocata,Araneae,Dysdera crocata,Woodlouse Spider,shrike2,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/37438515,https://static.inaturalist.org/photos/59350831/medium.jpg?1578607375,,1,0,FALSE,3
occurrence,iNaturalist,"Los Angeles County, US-CA, US",San Clemente,32.97622151,-118.5530995,5,5,,,FALSE,,,Woodlouse Spider,Arachnida,68912,Dysderidae,Dysderidae,Dysdera,Dysdera,Dysdera crocata,,37503648,1,2020,1/11/20,17:13:34,0,Pacific Time (US & Canada),Dysdera crocata,Araneae,Dysdera crocata,Woodlouse Spider,shrike2,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/37503648,https://static.inaturalist.org/photos/59464951/medium.jpg?1578787621,,2,0,FALSE,3
occurrence,iNaturalist,"San Clemente Island Underwater Range, , CA, US",San Clemente,33.0020709,-118.5563538,19,19,,,FALSE,,,Woodlouse Spider,Arachnida,68912,Dysderidae,Dysderidae,Dysdera,Dysdera,Dysdera crocata,,20373611,2,2019,2/15/19,16:51:11,0,Pacific Time (US & Canada),Dysdera crocata,Araneae,Dysdera crocata,Woodlouse Spider,shrike2,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/20373611,https://static.inaturalist.org/photos/31462211/medium.jpg?1550273041,,2,0,FALSE,3
occurrence,iNaturalist,"San Clemente Island Underwater Range, , CA, US",San Clemente,32.996105,-118.5523383,5,5,,,FALSE,,,Woodlouse Spider,Arachnida,68912,Dysderidae,Dysderidae,Dysdera,Dysdera,Dysdera crocata,,20503850,2,2019,2/19/19,22:18:47,0,Pacific Time (US & Canada),Dysdera crocata,Araneae,Dysdera crocata,Woodlouse Spider,stephlbartlett,research,CC-BY-NC,https://www.inaturalist.org/observations/20503850,https://inaturalist-open-data.s3.amazonaws.com/photos/31646752/medium.jpg?1550638992,,2,0,FALSE,3
