record,source,place_guess,island,latitude,longitude,positional_accuracy,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,acceptedName,common_name,iconic_taxon_name,taxon_id,taxon_order_name,taxon_family_name,acceptedFamily,taxon_genus_name,acceptedGenus,taxon_species_name,taxon_subspecies_name,id,month,year,time_observed_at_date,time_observed_at_time,time_obs_3,time_zone,user_login,created_at,updated_at,quality_grade,license,url,image_url,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id
occurrence,iNaturalist,"Los Angeles County, CA, USA",San Clemente,32.93062222,-118.5069389,20,20,,,FALSE,,,Erebidae,Erebidae,,"Underwing, Tiger, Tussock, and Allied Moths",Insecta,121850,Lepidoptera,Erebidae,Erebidae,,,,,56541482,8,2020,8/14/20,17:33:00,300,Pacific Time (US & Canada),shrike2,2020-08-15 21:20:52 +0300,2020-08-15 21:20:52 +0300,needs_id,CC-BY-NC-ND,https://www.inaturalist.org/observations/56541482,https://static.inaturalist.org/photos/90111156/medium.jpeg?1597515367,0,0,FALSE,
occurrence,iNaturalist,"San Clemente Island Underwater Range, , CA, US",San Clemente,32.91794167,-118.524825,5,5,,,FALSE,,,"Underwing, Tiger, Tussock, and Allied Moths",Erebidae,,"Underwing, Tiger, Tussock, and Allied Moths",Insecta,121850,Lepidoptera,Erebidae,Erebidae,,,,,21726247,3,2019,3/28/19,18:51:46,300,Pacific Time (US & Canada),stephlbartlett,2019-03-29 07:32:11 +0300,2019-04-07 20:48:16 +0300,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/21726247,https://inaturalist-open-data.s3.amazonaws.com/photos/33645004/medium.jpg?1553833934,1,0,FALSE,3
occurrence,iNaturalist,"Santa Cruz Island, California 93001, USA",Santa Cruz,34.0053,-119.8165833,,,,,FALSE,gps,gps,"Underwing, Tiger, Tussock, and Allied Moths",Erebidae,,"Underwing, Tiger, Tussock, and Allied Moths",Insecta,121850,Lepidoptera,Erebidae,Erebidae,,,,,51942713,7,2020,7/4/20,20:31:18,300,Pacific Time (US & Canada),ljbrenner,2020-07-04 23:01:24 +0300,2020-07-06 20:54:04 +0300,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/51942713,https://inaturalist-open-data.s3.amazonaws.com/photos/82550398/medium.jpeg?1593892892,2,0,FALSE,2
occurrence,iNaturalist,"Middle Ranch Rd, , CA, US",Santa Catalina,33.35283667,-118.43467,8,8,,,FALSE,,,,Erebinae,,,Insecta,122426,Lepidoptera,Erebidae,Erebidae,,,,,26083966,5,2019,5/30/19,20:02:20,300,Pacific Time (US & Canada),b_badway,2019-05-31 01:43:57 +0300,2020-06-03 23:06:00 +0300,needs_id,,https://www.inaturalist.org/observations/26083966,https://static.inaturalist.org/photos/40470344/medium.jpg?1559256301,0,0,FALSE,3
occurrence,iNaturalist,"Channel Islands National Park, , CA, US",Santa Cruz,33.99533098,-119.5886009,10246,10246,,,FALSE,,,,Estigmene,,Ermine Moths,Insecta,121613,Lepidoptera,Erebidae,Erebidae,Estigmene,Estigmene,,,12203005,5,2018,5/2/18,22:59:19,300,Pacific Time (US & Canada),katgrom,2018-05-06 21:50:30 +0300,2018-05-06 21:57:36 +0300,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/12203005,https://inaturalist-open-data.s3.amazonaws.com/photos/17529416/medium.jpg?1525632631,0,0,FALSE,3
occurrence,iNaturalist,"Channel Islands National Park, , CA, US",Santa Cruz,34.04716117,-119.5554883,5,5,,,FALSE,,,,Estigmene,,Ermine Moths,Insecta,121613,Lepidoptera,Erebidae,Erebidae,Estigmene,Estigmene,,,21138448,3,2019,3/10/19,21:10:17,300,Pacific Time (US & Canada),rayquazasaur,2019-03-11 08:21:48 +0300,2019-04-09 06:37:53 +0300,needs_id,,https://www.inaturalist.org/observations/21138448,https://static.inaturalist.org/photos/32675351/medium.jpg?1552281718,0,0,FALSE,3
occurrence,iNaturalist,"Santa Barbara County, CA, USA",Santa Cruz,34.026572,-119.554276,1289,1289,,,FALSE,,,Salt Marsh Moth,Estigmene acrea,Estigmene acrea,Salt Marsh Moth,Insecta,121612,Lepidoptera,Erebidae,Erebidae,Estigmene,Estigmene,Estigmene acrea,,13905205,,,,,,UTC,stevenchong,2018-06-30 08:51:34 +0300,2018-07-03 07:35:52 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/13905205,https://static.inaturalist.org/photos/20539502/medium.jpg?1530337307,1,0,FALSE,
occurrence,iNaturalist,"Avalon, CA 90704, USA",Santa Catalina,33.3428193,-118.3282279,2403,2403,,,FALSE,,,Everlasting Bud Moth,Eublemma minima,Eublemma minima,Everlasting Bud Moth,Insecta,219600,Lepidoptera,Erebidae,Erebidae,Eublemma,Estigmene,Eublemma minima,,5275556,,,,,,Pacific Time (US & Canada),psyllidhipster,2017-03-10 23:50:18 +0300,2020-06-03 23:08:16 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/5275556,https://inaturalist-open-data.s3.amazonaws.com/photos/6520513/medium.jpg?1489175901,1,0,FALSE,
occurrence,iNaturalist,"Santa Cruz Island Reserve, Channel Islands, Channel Islands National Park, Santa Barbara, UC Natural Reserve System, California, United States",Santa Cruz,33.99710667,-119.7256917,,28902,,,FALSE,,,Eublemma minima,Eublemma minima,Eublemma minima,Everlasting Bud Moth,Insecta,219600,Lepidoptera,Erebidae,Erebidae,Eublemma,Estigmene,Eublemma minima,,1791958,7,2015,7/22/15,9:08:56,300,Pacific Time (US & Canada),kueda,2015-07-23 09:17:04 +0300,2019-03-26 04:40:15 +0300,research,CC0,http://www.inaturalist.org/observations/1791958,https://inaturalist-open-data.s3.amazonaws.com/photos/2170864/medium.jpg?1437632248,2,0,FALSE,
occurrence,iNaturalist,"Avalon, CA 90704, USA",Santa Catalina,33.3428193,-118.3282279,2403,2403,,,FALSE,,,Hemeroplanis historialis,Hemeroplanis historialis,Hemeroplanis historialis,,Insecta,333006,Lepidoptera,Erebidae,Erebidae,Hemeroplanis,Hemeroplanis,Hemeroplanis historialis,,5255057,,,,,,Pacific Time (US & Canada),psyllidhipster,2017-03-09 06:35:14 +0300,2020-07-28 23:36:54 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/5255057,https://inaturalist-open-data.s3.amazonaws.com/photos/6502488/medium.jpg?1489028769,1,0,FALSE,
occurrence,iNaturalist,"Avalon, CA 90704, USA",Santa Catalina,33.3428193,-118.3282279,2403,2403,,,FALSE,,,Hemeroplanis historialis,Hemeroplanis historialis,Hemeroplanis historialis,,Insecta,333006,Lepidoptera,Erebidae,Erebidae,Hemeroplanis,Hemeroplanis,Hemeroplanis historialis,,5275519,,,,,,Pacific Time (US & Canada),psyllidhipster,2017-03-10 23:50:03 +0300,2020-06-12 22:34:50 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/5275519,https://inaturalist-open-data.s3.amazonaws.com/photos/6520449/medium.jpg?1489175835,1,0,FALSE,
occurrence,iNaturalist,"Santa Cruz Island Fieldstation, Santa Barbara County, CA, USA",Santa Cruz,33.997218,-119.725555,26,26,,,FALSE,,manual,Hemeroplanis historialis,Hemeroplanis historialis,Hemeroplanis historialis,,Insecta,333006,Lepidoptera,Erebidae,Erebidae,Hemeroplanis,Hemeroplanis,Hemeroplanis historialis,,1787840,7,2015,7/21/15,7:09:45,300,Pacific Time (US & Canada),kueda,2015-07-22 01:32:41 +0300,2020-08-18 22:57:16 +0300,research,CC0,http://www.inaturalist.org/observations/1787840,https://inaturalist-open-data.s3.amazonaws.com/photos/2165113/medium.jpg?1437517965,1,0,FALSE,
occurrence,iNaturalist,"Santa Cruz Island Reserve, Channel Islands, Channel Islands National Park, Santa Barbara, UC Natural Reserve System, California, United States",Santa Cruz,33.99761833,-119.7274467,,,,,FALSE,,,Hemeroplanis historialis,Hemeroplanis historialis,Hemeroplanis historialis,,Insecta,333006,Lepidoptera,Erebidae,Erebidae,Hemeroplanis,Hemeroplanis,Hemeroplanis historialis,,1789990,7,2015,7/21/15,8:16:04,300,Pacific Time (US & Canada),kueda,2015-07-22 19:59:21 +0300,2020-08-18 22:57:01 +0300,research,CC0,http://www.inaturalist.org/observations/1789990,https://inaturalist-open-data.s3.amazonaws.com/photos/2167982/medium.jpg?1437584381,1,0,FALSE,
occurrence,iNaturalist,"Santa Cruz Island Reserve, Channel Islands, Channel Islands National Park, Santa Barbara, UC Natural Reserve System, California, United States",Santa Cruz,33.99708833,-119.72569,,,,,FALSE,,,Hemeroplanis historialis,Hemeroplanis historialis,Hemeroplanis historialis,,Insecta,333006,Lepidoptera,Erebidae,Erebidae,Hemeroplanis,Hemeroplanis,Hemeroplanis historialis,,1789993,7,2015,7/21/15,8:30:35,300,Pacific Time (US & Canada),kueda,2015-07-22 20:00:28 +0300,2020-08-18 22:56:52 +0300,research,CC0,http://www.inaturalist.org/observations/1789993,https://inaturalist-open-data.s3.amazonaws.com/photos/2167985/medium.jpg?1437584430,1,0,FALSE,
occurrence,iNaturalist,"Santa Cruz Island Reserve, Channel Islands, Channel Islands National Park, Santa Barbara, UC Natural Reserve System, California, United States",Santa Cruz,33.997075,-119.725155,,,,,FALSE,,,Hemeroplanis historialis,Hemeroplanis historialis,Hemeroplanis historialis,,Insecta,333006,Lepidoptera,Erebidae,Erebidae,Hemeroplanis,Hemeroplanis,Hemeroplanis historialis,,1789998,7,2015,7/21/15,8:34:15,300,Pacific Time (US & Canada),kueda,2015-07-22 20:00:44 +0300,2020-06-12 22:37:06 +0300,research,CC0,http://www.inaturalist.org/observations/1789998,https://inaturalist-open-data.s3.amazonaws.com/photos/2167990/medium.jpg?1437584449,1,0,FALSE,
occurrence,iNaturalist,"Descanso Beach, Avalon, CA 90704, USA",Santa Catalina,33.3508291,-118.3292124,48,48,,,FALSE,,,Litter Moths,Herminiinae,,Litter Moths,Insecta,122479,Lepidoptera,Erebidae,Erebidae,,,,,65794412,11,2020,11/29/20,7:02:19,300,Pacific Time (US & Canada),ecozippertfb,2020-11-29 07:03:20 +0300,2020-11-29 07:03:39 +0300,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/65794412,https://inaturalist-open-data.s3.amazonaws.com/photos/105958582/medium.jpeg?1606622605,0,0,FALSE,2
occurrence,iNaturalist,"Santa Barbara County, CA, USA",Santa Cruz,34.00553663,-119.7520056,122,122,,,FALSE,,,Litocala sexsignata,Litocala sexsignata,Litocala sexsignata,,Insecta,343234,Lepidoptera,Erebidae,Erebidae,Litocala,Litocala,Litocala sexsignata,,8503118,3,2017,3/8/17,0:13:00,300,Eastern Time (US & Canada),thomashulsey,2017-10-22 15:58:57 +0300,2017-10-23 21:18:45 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/8503118,https://inaturalist-open-data.s3.amazonaws.com/photos/11345865/medium.jpeg?1508676971,1,0,FALSE,
occurrence,iNaturalist,Channel Islands National Park,Santa Cruz,34.00693996,-119.7785332,194,194,,,FALSE,gps,gps,Lophocampa,Lophocampa,,,Insecta,67692,Lepidoptera,Erebidae,Erebidae,Lophocampa,Lophocampa,,,82390324,6,2021,6/9/21,0:25:54,300,Pacific Time (US & Canada),kellieflower,2021-06-10 08:46:57 +0300,2021-06-11 08:57:36 +0300,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/82390324,https://inaturalist-open-data.s3.amazonaws.com/photos/135219850/medium.jpeg?1623304020,1,0,FALSE,2
occurrence,iNaturalist,"Santa Barbara County, CA, USA",Santa Cruz,34.01790508,-119.6835866,73,73,,,FALSE,,,Silver-spotted Tiger Moth,Lophocampa argentata,Lophocampa argentata,Silver-spotted Tiger Moth,Insecta,84792,Lepidoptera,Erebidae,Erebidae,Lophocampa,Lophocampa,Lophocampa argentata,,22759052,4,2019,4/19/19,22:10:00,300,Pacific Time (US & Canada),dlbowls,2019-04-20 18:44:15 +0300,2019-04-23 07:22:13 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/22759052,https://inaturalist-open-data.s3.amazonaws.com/photos/35264393/medium.jpeg?1555770419,1,0,FALSE,
occurrence,iNaturalist,"Avalon, CA 90704, USA",Santa Catalina,33.34583075,-118.3347511,1589,1589,,,FALSE,,,Lophocampa indistincta,Lophocampa indistincta,Lophocampa indistincta,,Insecta,361367,Lepidoptera,Erebidae,Erebidae,Lophocampa,Lophocampa,Lophocampa indistincta,,5253071,,,,,,Pacific Time (US & Canada),psyllidhipster,2017-03-09 02:26:25 +0300,2018-12-23 06:04:04 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/5253071,https://inaturalist-open-data.s3.amazonaws.com/photos/6498992/medium.jpg?1489009137,1,0,FALSE,
occurrence,iNaturalist,"Avalon, CA 90704, USA",Santa Catalina,33.3428193,-118.3282279,2403,2403,,,FALSE,,,Lophocampa indistincta,Lophocampa indistincta,Lophocampa indistincta,,Insecta,361367,Lepidoptera,Erebidae,Erebidae,Lophocampa,Lophocampa,Lophocampa indistincta,,5275507,,,,,,Pacific Time (US & Canada),psyllidhipster,2017-03-10 23:49:59 +0300,2020-06-03 23:08:55 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/5275507,https://inaturalist-open-data.s3.amazonaws.com/photos/6520434/medium.jpg?1489175817,1,0,FALSE,
occurrence,iNaturalist,"Avalon, CA 90704, USA",Santa Catalina,33.3428193,-118.3282279,2403,2403,,,FALSE,,,Lophocampa indistincta,Lophocampa indistincta,Lophocampa indistincta,,Insecta,361367,Lepidoptera,Erebidae,Erebidae,Lophocampa,Lophocampa,Lophocampa indistincta,,5275525,,,,,,Pacific Time (US & Canada),psyllidhipster,2017-03-10 23:50:06 +0300,2021-01-07 01:05:55 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/5275525,https://inaturalist-open-data.s3.amazonaws.com/photos/6520457/medium.jpg?1489175842,2,0,FALSE,
occurrence,iNaturalist,"Channel Islands National Park, Channel Islands National Pk, CA, US",Santa Cruz,34.017886,-119.68245,158,158,,,FALSE,,,Lophocampa indistincta,Lophocampa indistincta,Lophocampa indistincta,,Insecta,361367,Lepidoptera,Erebidae,Erebidae,Lophocampa,Lophocampa,Lophocampa indistincta,,1795830,7,2015,7/24/15,20:13:34,300,Pacific Time (US & Canada),robberfly,2015-07-24 20:18:44 +0300,2021-01-07 01:06:27 +0300,research,CC-BY-NC,http://www.inaturalist.org/observations/1795830,https://inaturalist-open-data.s3.amazonaws.com/photos/2176244/medium.jpg?1437758327,2,0,FALSE,3
occurrence,iNaturalist,"Santa Cruz Island Reserve, Channel Islands National Park, Channel Islands, Santa Barbara County, UCNRS, US-CA, US",Santa Cruz,34.03166667,-119.7013889,,,,,FALSE,gps,gps,Lophocampa indistincta,Lophocampa indistincta,Lophocampa indistincta,,Insecta,361367,Lepidoptera,Erebidae,Erebidae,Lophocampa,Lophocampa,Lophocampa indistincta,,49986664,6,2020,6/18/20,0:26:57,300,Pacific Time (US & Canada),melieraxbrock,2020-06-18 00:38:10 +0300,2021-01-10 01:49:14 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/49986664,https://inaturalist-open-data.s3.amazonaws.com/photos/79366570/medium.jpeg?1592429988,1,0,FALSE,2
occurrence,iNaturalist,"1400 Avalon Canyon Rd, Avalon, CA, US",Santa Catalina,33.32344062,-118.3421104,22,22,,,FALSE,,,Tussock Moths,Lymantriinae,,Tussock Moths,Insecta,48847,Lepidoptera,Erebidae,Erebidae,,,,,5529711,4,2017,4/1/17,21:51:58,300,Pacific Time (US & Canada),micmatt,2017-04-01 21:59:51 +0300,2017-05-02 22:01:20 +0300,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/5529711,https://inaturalist-open-data.s3.amazonaws.com/photos/6822963/medium.jpg?1491073199,2,0,FALSE,3
occurrence,iNaturalist,"Channel Islands National Park, Channel Islands National Pk, CA, US",Santa Rosa,34.00803888,-120.0920862,,,,,FALSE,,,Tussock Moths,Lymantriinae,,Tussock Moths,Insecta,48847,Lepidoptera,Erebidae,Erebidae,,,,,3138654,5,2016,5/5/16,17:12:29,300,Pacific Time (US & Canada),leptonia,2016-05-10 17:45:11 +0300,2017-05-02 21:46:09 +0300,needs_id,CC-BY-NC,http://www.inaturalist.org/observations/3138654,https://inaturalist-open-data.s3.amazonaws.com/photos/3631936/medium.jpg?1462891532,0,0,FALSE,3
occurrence,iNaturalist,Haypress Reservoir,Santa Catalina,33.348803,-118.425044,,,,,FALSE,,,Butterflies and Moths,Lymantriinae,,Tussock Moths,Insecta,48847,Lepidoptera,Erebidae,Erebidae,,,,,1472777,5,2012,5/17/12,2:55:52,400,Pacific Time (US & Canada),kiloueka,2015-05-10 12:17:15 +0300,2018-11-15 10:03:50 +0300,needs_id,CC-BY-NC,http://www.inaturalist.org/observations/1472777,https://inaturalist-open-data.s3.amazonaws.com/photos/1825883/medium.JPG?1431249452,1,0,FALSE,
occurrence,iNaturalist,"200 Middle Ranch Rd, Avalon, CA 90704, USA",Santa Catalina,33.35216798,-118.4325612,1376,1376,,,FALSE,gps,gps,Orgyia,Orgyia,,,Insecta,49031,Lepidoptera,Erebidae,Erebidae,Orgyia,Orgyia,,,12255051,5,2018,5/5/18,20:40:56,300,Pacific Time (US & Canada),lilgmeissner,2018-05-08 05:41:33 +0300,2020-09-16 00:07:42 +0300,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/12255051,https://inaturalist-open-data.s3.amazonaws.com/photos/17619573/medium.jpg?1525747308,2,0,FALSE,2
occurrence,iNaturalist,"Avalon, CA 90704, USA",Santa Catalina,33.32966093,-118.3377903,166,166,,,FALSE,,,Orgyia,Orgyia,,,Insecta,49031,Lepidoptera,Erebidae,Erebidae,Orgyia,Orgyia,,,46874419,4,2014,4/8/14,23:41:00,400,Pacific Time (US & Canada),alligatorlizard,2020-05-22 21:59:09 +0300,2020-06-03 23:05:06 +0300,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/46874419,https://inaturalist-open-data.s3.amazonaws.com/photos/74337730/medium.jpg?1590173517,1,0,FALSE,
occurrence,iNaturalist,"Channel Islands National Park, , CA, US",Santa Rosa,33.99917095,-120.0605113,72,72,,,FALSE,,,,Orgyia,,,Insecta,49031,Lepidoptera,Erebidae,Erebidae,Orgyia,Orgyia,,,23034668,4,2019,4/24/19,22:52:57,300,Pacific Time (US & Canada),ezeemonee,2019-04-25 06:33:42 +0300,2020-09-17 03:14:46 +0300,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/23034668,https://inaturalist-open-data.s3.amazonaws.com/photos/35708926/medium.jpg?1556163226,0,0,FALSE,3
occurrence,iNaturalist,"Channel Islands National Park, , CA, US",Anacapa,34.01431667,-119.3682333,5,5,,,FALSE,,,Orgyia,Orgyia,,,Insecta,49031,Lepidoptera,Erebidae,Erebidae,Orgyia,Orgyia,,,28763711,7,2019,7/13/19,21:07:17,300,Pacific Time (US & Canada),joeycurti3,2019-07-14 02:29:06 +0300,2020-08-17 08:17:46 +0300,needs_id,,https://www.inaturalist.org/observations/28763711,https://static.inaturalist.org/photos/44859031/medium.jpg?1563060647,2,0,FALSE,3
occurrence,iNaturalist,"Channel Islands National Park, CA, US",Santa Cruz,34.02348905,-119.7971182,6795,6795,,,FALSE,,,Tussock Moths,Orgyia,,,Insecta,49031,Lepidoptera,Erebidae,Erebidae,Orgyia,Orgyia,,,45681884,5,2020,5/3/20,18:58:03,300,Pacific Time (US & Canada),zccas,2020-05-12 17:32:08 +0300,2020-09-15 23:40:50 +0300,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/45681884,https://inaturalist-open-data.s3.amazonaws.com/photos/72448312/medium.jpg?1589293932,1,0,FALSE,3
occurrence,iNaturalist,"Channel Islands National Park, CA, US",Santa Rosa,33.99506333,-120.0570833,5,5,,,FALSE,,,,Orgyia,,,Insecta,49031,Lepidoptera,Erebidae,Erebidae,Orgyia,Orgyia,,,77407355,5,2021,5/5/21,4:15:57,300,Pacific Time (US & Canada),megakylie,2021-05-05 07:50:11 +0300,2021-05-05 07:50:33 +0300,needs_id,CC-BY,https://www.inaturalist.org/observations/77407355,https://inaturalist-open-data.s3.amazonaws.com/photos/126592562/medium.jpg?1620190215,0,0,FALSE,3
occurrence,iNaturalist,"Lighthouse, Ventura, CA 93001, USA",Anacapa,34.01545639,-119.3608903,,,,,FALSE,gps,gps,Orgyia,Orgyia,,,Insecta,49031,Lepidoptera,Erebidae,Erebidae,Orgyia,Orgyia,,,54014664,7,2020,7/19/20,23:48:02,300,Pacific Time (US & Canada),leptonia,2020-07-23 04:54:17 +0300,2021-06-13 19:50:40 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/54014664,https://inaturalist-open-data.s3.amazonaws.com/photos/85927657/medium.jpeg?1595469261,2,0,FALSE,2
occurrence,iNaturalist,"Los Angeles County, US-CA, US",Santa Catalina,33.35266444,-118.4342741,10,10,,,FALSE,gps,gps,Orgyia,Orgyia,,,Insecta,49031,Lepidoptera,Erebidae,Erebidae,Orgyia,Orgyia,,,12176199,5,2018,5/5/18,20:37:58,300,Pacific Time (US & Canada),bjdion,2018-05-06 01:38:56 +0300,2020-09-16 00:02:34 +0300,needs_id,CC-BY-NC-SA,https://www.inaturalist.org/observations/12176199,https://inaturalist-open-data.s3.amazonaws.com/photos/17481930/medium.jpeg?1525559961,1,0,FALSE,2
occurrence,iNaturalist,"Santa Barbara County, CA, USA",Santa Rosa,33.9995079,-120.0594101,,,,,FALSE,gps,gps,Orgyia,Orgyia,,,Insecta,49031,Lepidoptera,Erebidae,Erebidae,Orgyia,Orgyia,,,25602908,5,2019,5/22/19,3:22:52,300,Pacific Time (US & Canada),upandadam,2019-05-23 07:43:10 +0300,2020-09-18 02:42:42 +0300,needs_id,,https://www.inaturalist.org/observations/25602908,https://static.inaturalist.org/photos/39674906/medium.jpg?1558586592,2,0,FALSE,2
occurrence,iNaturalist,"Santa Barbara County, CA, USA",Santa Rosa,34.00810309,-120.0595018,600,600,,,FALSE,,,Orgyia,Orgyia,,,Insecta,49031,Lepidoptera,Erebidae,Erebidae,Orgyia,Orgyia,,,37327011,5,2015,5/8/15,19:25:00,300,Pacific Time (US & Canada),kgferg,2020-01-06 07:18:26 +0300,2020-09-18 15:30:27 +0300,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/37327011,https://inaturalist-open-data.s3.amazonaws.com/photos/59152306/medium.jpg?1578282438,2,0,FALSE,
occurrence,iNaturalist,"Santa Barbara County, CA, USA",Santa Rosa,33.99663333,-120.062225,,,,,FALSE,gps,gps,Orgyia,Orgyia,,,Insecta,49031,Lepidoptera,Erebidae,Erebidae,Orgyia,Orgyia,,,79351210,5,2021,5/18/21,17:47:40,300,Pacific Time (US & Canada),matt_g,2021-05-19 05:23:15 +0300,2021-05-19 05:23:23 +0300,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/79351210,https://inaturalist-open-data.s3.amazonaws.com/photos/129967602/medium.jpeg?1621390999,0,0,FALSE,2
occurrence,iNaturalist,"Santa Barbara County, CA, USA",Santa Rosa,33.99968358,-120.0602559,,,,,FALSE,gps,gps,Orgyia,Orgyia,,,Insecta,49031,Lepidoptera,Erebidae,Erebidae,Orgyia,Orgyia,,,82124080,5,2021,5/19/21,23:23:06,300,Pacific Time (US & Canada),pileated,2021-06-08 08:55:08 +0300,2021-06-08 08:55:23 +0300,needs_id,CC-BY,https://www.inaturalist.org/observations/82124080,https://inaturalist-open-data.s3.amazonaws.com/photos/134764872/medium.jpeg?1623131711,0,0,FALSE,2
occurrence,iNaturalist,"Santa Rosa Island, CA",Santa Rosa,34.003273,-120.091418,10,10,,,FALSE,,,Orgyia,Orgyia,,,Insecta,49031,Lepidoptera,Erebidae,Erebidae,Orgyia,Orgyia,,,654276,,,,,,Pacific Time (US & Canada),m_prebus,2014-05-03 03:39:36 +0400,2021-04-25 00:38:09 +0300,needs_id,CC-BY-NC,http://www.inaturalist.org/observations/654276,https://static.inaturalist.org/photos/825518/medium.JPG?1399074017,1,0,FALSE,
