kingdom,phylum,class,order,Family_5,scientificName,sciname_3,count,assign_by_island,Eliminate,SMI,SR,SCR,A,SBA,SNI,SCL,SCA
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Polycarpon depressum,Polycarpon depressum,11,NA,Keep,1,NA,1,NA,NA,NA,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Polycarpon tetraphyllum,Polycarpon tetraphyllum,30,NA,Keep,1,1,1,1,1,NA,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Polycarpon tetraphyllum subsp. tetraphyllum,Polycarpon tetraphyllum,2,NA,Keep,1,1,1,1,1,NA,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Sagina apetala,Sagina apetala,28,NA,Keep,1,1,1,NA,NA,1,NA,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Sagina decumbens,Sagina decumbens subsp. occidentalis,5,NA,Keep,1,1,1,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Sagina decumbens subsp. occidentalis,Sagina decumbens subsp. occidentalis,24,NA,Keep,1,1,1,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Sagina occidentalis,Sagina decumbens subsp. occidentalis,1,NA,Keep,1,1,1,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Silene antirrhina,Silene antirrhina,92,NA,Keep,1,1,1,NA,NA,NA,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Silene gallica,Silene gallica,332,NA,Keep,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Silene laciniata,Silene laciniata subsp. laciniata,110,NA,Keep,1,1,1,1,NA,NA,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Silene laciniata subsp. laciniata,Silene laciniata subsp. laciniata,96,NA,Keep,1,1,1,1,NA,NA,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Silene laciniata subsp. major,Silene laciniata subsp. laciniata,86,NA,Keep,1,1,1,1,NA,NA,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Silene multinervia,Silene multinervia,3,NA,Keep,NA,NA,1,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Spergula arvensis,Spergula arvensis,26,NA,Keep,NA,1,NA,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Spergularia bocconi,Spergularia bocconi,150,NA,Keep,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Spergularia bocconii,Spergularia bocconi,4,NA,Keep,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Spergularia macrotheca,Spergularia macrotheca,262,NA,Keep,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Spergularia macrotheca var. leucantha,Spergularia macrotheca,1,NA,Keep,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Spergularia macrotheca var. macrotheca,Spergularia macrotheca,205,NA,Keep,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Spergularia marina,Spergularia marina,110,NA,Keep,NA,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Spergularia salina,Spergularia marina,48,NA,Keep,NA,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Spergularia villosa,Spergularia villosa,99,NA,Keep,NA,1,1,NA,NA,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Stellaria media,Stellaria media,115,NA,Keep,1,1,1,1,NA,NA,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Stellaria nitens,Stellaria nitens,30,NA,Keep,NA,1,1,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Stellaria media subsp. pallida,Stellaria pallida,2,NA,Keep,NA,NA,1,NA,NA,NA,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Stellaria pallida,Stellaria pallida,10,NA,Keep,NA,NA,1,NA,NA,NA,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,Aphanisma blitoides,Aphanisma blitoides,163,NA,Keep,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,Arthrocnemum subterminale,Arthrocnemum subterminale,64,NA,Keep,1,1,1,NA,NA,NA,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,Salicornia subterminalis,Arthrocnemum subterminale,13,NA,Keep,1,1,1,NA,NA,NA,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,Atriplex argentea,Atriplex argentea var. expansa,11,NA,Keep,NA,1,1,NA,NA,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,Atriplex argentea subsp. expansa,Atriplex argentea var. expansa,10,NA,Keep,NA,1,1,NA,NA,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,Atriplex argentea var. expansa,Atriplex argentea var. expansa,31,NA,Keep,NA,1,1,NA,NA,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,Atriplex argentea var. mohavensis,Atriplex argentea var. expansa,6,NA,Keep,NA,1,1,NA,NA,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,Atriplex canescens,Atriplex canescens,1,NA,Keep,NA,NA,NA,NA,NA,1,NA,NA
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,Atriplex coulteri,Atriplex coulteri,183,NA,Keep,1,1,1,1,NA,NA,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,Atriplex breweri,Atriplex lentiformis,2,NA,Keep,NA,NA,1,1,NA,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,Atriplex lentiformis,Atriplex lentiformis,68,NA,Keep,NA,NA,1,1,NA,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,Atriplex lentiformis subsp. breweri,Atriplex lentiformis,24,NA,Keep,NA,NA,1,1,NA,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,Atriplex lentiformis subsp. lentiformis,Atriplex lentiformis,2,NA,Keep,NA,NA,1,1,NA,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,Atriplex leucophylla,Atriplex leucophylla,185,NA,Keep,1,1,1,1,NA,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,Atriplex pacifica,Atriplex pacifica,104,NA,Keep,NA,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,Atriplex parishii,Atriplex parishii,1,NA,Elim,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,Atriplex patula subsp. hastata,Atriplex prostrata,1,NA,Keep,1,NA,1,NA,NA,1,NA,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,Atriplex prostrata,Atriplex prostrata,81,NA,Keep,1,NA,1,NA,NA,1,NA,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,Atriplex triangularis,Atriplex prostrata,16,NA,Keep,1,NA,1,NA,NA,1,NA,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,Atriplex rosea,Atriplex rosea,2,NA,Keep,NA,NA,NA,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,Atriplex semibaccata,Atriplex semibaccata,244,NA,Keep,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,Atriplex serenana,Atriplex serenana,2,NA,Elim,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,Atriplex serenana var. davidsonii,Atriplex serenana var. davidsonii,10,NA,Keep,NA,1,NA,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,Atriplex serenana var. serenana,Atriplex serenana var. serenana,6,NA,Keep,NA,NA,1,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,Atriplex suberecta,Atriplex suberecta,22,NA,Keep,NA,NA,NA,1,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,Atriplex watsonii,Atriplex watsonii,214,NA,Keep,1,1,1,1,NA,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,Bassia hyssopifolia,Bassia hyssopifolia,60,NA,Keep,NA,NA,NA,NA,NA,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,Beta maritima,Beta vulgaris subsp. maritima,1,NA,Keep,1,1,1,1,NA,NA,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,Beta vulgaris,Beta vulgaris subsp. maritima,63,NA,Keep,1,1,1,1,NA,NA,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,Beta vulgaris subsp. maritima,Beta vulgaris subsp. maritima,5,NA,Keep,1,1,1,1,NA,NA,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,Chenopodium berlandieri,Chenopodium berlandieri,66,NA,Keep,NA,1,1,1,NA,1,NA,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,Chenopodium californicum,Chenopodium californicum,268,NA,Keep,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,Chenopodium macrospermum,Chenopodium macrospermum,16,NA,Keep,NA,NA,NA,NA,NA,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,Chenopodium macrospermum var. farinosum,Chenopodium macrospermum,1,NA,Keep,NA,NA,NA,NA,NA,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,Chenopodium murale,Chenopodium murale,220,NA,Keep,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,Chenopodium ambrosioides,Dysphania ambrosioides,25,NA,Keep,NA,1,1,NA,NA,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,Chenopodium ambrosioides var. ambrosioides,Dysphania ambrosioides,1,NA,Keep,NA,1,1,NA,NA,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,Dysphania ambrosioides,Dysphania ambrosioides,57,NA,Keep,NA,1,1,NA,NA,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,Chenopodium multifidum,Dysphania multifida,5,NA,Keep,NA,1,NA,NA,NA,NA,1,NA
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,Dysphania multifida,Dysphania multifida,23,NA,Keep,NA,1,NA,NA,NA,NA,1,NA
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,Dysphania pumilio,Dysphania pumilio,5,NA,Keep,NA,NA,NA,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,Atriplex californica,Extriplex californica,189,NA,Keep,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,Extriplex californica,Extriplex californica,217,NA,Keep,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,Monolepis nuttalliana,Monolepis nuttalliana,31,NA,Keep,1,1,1,NA,1,NA,1,NA
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,Salicornia pacifica,Salicornia pacifica,75,NA,Keep,1,1,1,1,NA,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,Salicornia virginica,Salicornia pacifica,38,NA,Keep,1,1,1,1,NA,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,Salsola australis,Salsola australis,73,NA,Keep,NA,1,1,NA,NA,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,Salsola kali,Salsola australis,1,NA,Keep,NA,1,1,NA,NA,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,Salsola tragus,Salsola tragus,80,NA,Keep,NA,NA,NA,1,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,Suaeda calceoliformis,Suaeda calceoliformis,9,NA,Keep,NA,NA,NA,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,Suaeda californica,Suaeda californica,38,NA,Elim,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,Suaeda californica var. californica,Suaeda californica,1,NA,Elim,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,Suaeda californica var. pubescens,Suaeda taxifolia,8,NA,Keep,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,Suaeda californica var. taxifolia,Suaeda taxifolia,3,NA,Keep,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,Suaeda taxifolia,Suaeda taxifolia,258,NA,Keep,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,Suaeda taxifolia subsp. brevifolia,Suaeda taxifolia,1,NA,Keep,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Malvales,Cistaceae,Helianthemum greenei,Crocanthemum greenei,15,NA,Keep,1,1,1,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Malvales,Cistaceae,Helianthemum scoparium,Crocanthemum scoparium,59,NA,Keep,NA,1,1,NA,NA,NA,1,1
Plantae,Tracheophyta,Magnoliopsida,Malvales,Cistaceae,Helianthemum scoparium var. vulgare,Crocanthemum scoparium,16,NA,Keep,NA,1,1,NA,NA,NA,1,1
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Cleomaceae,Cleome isomeris,Peritoma arborea,45,NA,Keep,NA,1,NA,NA,NA,NA,1,1
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Cleomaceae,Isomeris arborea,Peritoma arborea,23,NA,Keep,NA,1,NA,NA,NA,NA,1,1
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Cleomaceae,Isomeris arborea var. insularis,Peritoma arborea,8,NA,Keep,NA,1,NA,NA,NA,NA,1,1
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Cleomaceae,Peritoma arborea,Peritoma arborea,70,NA,Keep,NA,1,NA,NA,NA,NA,1,1
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Cleomaceae,Peritoma arborea var. angustata,Peritoma arborea,1,NA,Keep,NA,1,NA,NA,NA,NA,1,1
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Cleomaceae,Peritoma arborea var. arborea,Peritoma arborea,28,NA,Keep,NA,1,NA,NA,NA,NA,1,1
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Cleomaceae,Peritoma arborea var. globosa,Peritoma arborea,9,NA,Keep,NA,1,NA,NA,NA,NA,1,1
Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Calystegia macrostegia,Calystegia macrostegia,249,NA,Elim,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Calystegia macrostegia subsp. amplissima,Calystegia macrostegia subsp. amplissima,131,NA,Keep,NA,NA,NA,NA,1,1,1,NA
Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Calystegia macrostegia subsp. arida,Calystegia macrostegia subsp. amplissima,1,NA,Keep,NA,NA,NA,NA,1,1,1,NA
Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Calystegia macrostegia subsp. cyclostegia,Calystegia macrostegia subsp. cyclostegia,12,NA,Keep,NA,NA,NA,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Calystegia macrostegia subsp. intermedia,Calystegia macrostegia subsp. intermedia,23,NA,Keep,NA,NA,NA,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Calystegia macrostegia subsp. macrostegia,Calystegia macrostegia subsp. macrostegia,220,NA,Keep,1,1,1,1,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Calystegia soldanella,Calystegia soldanella,36,NA,Keep,1,1,1,NA,NA,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Convolvulus arvensis,Convolvulus arvensis,92,NA,Keep,NA,1,1,NA,NA,1,NA,1
Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Convolvulus simulans,Convolvulus simulans,48,NA,Keep,NA,NA,1,NA,NA,NA,1,1
Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Cuscuta californica,Cuscuta californica var. californica,17,NA,Elim,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Cuscuta californica var. californica,Cuscuta californica var. californica,2,NA,Elim,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Cuscuta campestris,Cuscuta campestris,3,NA,Keep,1,NA,NA,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Cuscuta californica var. breviflora,Cuscuta occidentalis,1,NA,Keep,NA,NA,NA,NA,NA,NA,1,1
Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Cuscuta occidentalis,Cuscuta occidentalis,11,NA,Keep,NA,NA,NA,NA,NA,NA,1,1
Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Cuscuta salina,Cuscuta salina,27,NA,Keep,NA,NA,1,NA,NA,NA,NA,NA
Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Cuscuta salina var. salina,Cuscuta salina,1,NA,Keep,NA,NA,1,NA,NA,NA,NA,NA
Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Cuscuta ceanothi,Cuscuta subinclusa,1,NA,Keep,NA,NA,NA,NA,NA,1,NA,NA
Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Cuscuta subinclusa,Cuscuta subinclusa,1,NA,Keep,NA,NA,NA,NA,NA,1,NA,NA
Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Dichondra micrantha,Dichondra micrantha,1,NA,Keep,NA,NA,NA,NA,NA,1,NA,NA
Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Dichondra occidentalis,Dichondra occidentalis,76,NA,Keep,1,1,1,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Cornales,Cornaceae,Cornus glabrata,Cornus glabrata,32,NA,Keep,NA,NA,NA,NA,NA,NA,1,1
Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,Crassula aquatica,Crassula aquatica,10,NA,Keep,NA,NA,NA,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,Crassula connata,Crassula connata,164,NA,Keep,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,Crassula connata var. connata,Crassula connata,3,NA,Keep,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,Crassula connata var. erectoides,Crassula connata,36,NA,Keep,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,Crassula connata var. eremica,Crassula connata,6,NA,Keep,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,Crassula connata var. subsimplex,Crassula connata,5,NA,Keep,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,Crassula erecta,Crassula connata,5,NA,Keep,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,Tillaea erecta,Crassula connata,2,NA,Keep,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,Crassula solieri,Crassula solieri,3,NA,Keep,NA,NA,NA,NA,NA,NA,1,NA
Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,Crassula tillaea,Crassula tillaea,1,NA,Keep,NA,NA,NA,NA,NA,NA,1,NA
Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,Dudleya blochmaniae,Dudleya blochmaniae,2,NA,Elim,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,Dudleya blochmaniae subsp. blochmaniae,Dudleya blochmaniae subsp. blochmaniae,3,NA,Keep,NA,NA,1,NA,NA,NA,NA,NA
Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,Dudleya blochmaniae subsp. insularis,Dudleya blochmaniae subsp. insularis,13,NA,Keep,NA,1,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,Dudleya caespitosa,Dudleya caespitosa,21,NA,Keep,NA,NA,NA,1,NA,NA,NA,NA
Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,Dudleya cespitosa,Dudleya caespitosa,5,NA,Keep,NA,NA,NA,1,NA,NA,NA,NA
Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,Dudleya candelabrum,Dudleya candelabrum,70,NA,Keep,1,1,1,NA,NA,NA,NA,NA
Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,Dudleya gnoma,Dudleya gnoma,8,NA,Keep,NA,1,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,Dudleya greenei,Dudleya greenei,179,NA,Keep,1,1,1,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,Dudleya nesiotica,Dudleya nesiotica,42,NA,Keep,NA,NA,1,NA,NA,NA,NA,NA
Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,Dudleya traskiae,Dudleya traskiae,30,NA,Keep,NA,NA,NA,NA,1,NA,NA,NA
Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,Dudleya virens,Dudleya virens,158,assign by island,Keep,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,Dudleya hassei,Dudleya virens subsp. hassei,28,assign by island,Keep,NA,NA,NA,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,Dudleya virens subsp. hassei,Dudleya virens subsp. hassei,46,assign by island,Keep,NA,NA,NA,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,Dudleya virens subsp. insularis,Dudleya virens subsp. insularis,45,assign by island,Keep,NA,NA,NA,NA,NA,1,NA,1
Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,Dudleya virens subsp. virens,Dudleya virens subsp. virens,5,assign by island,Keep,NA,NA,NA,NA,NA,NA,1,NA
Plantae,Tracheophyta,Magnoliopsida,Crossosomatales,Crossosomataceae,Crossosoma californica,Crossosoma californicum,8,NA,Keep,NA,NA,NA,NA,NA,NA,1,1
Plantae,Tracheophyta,Magnoliopsida,Crossosomatales,Crossosomataceae,Crossosoma californicum,Crossosoma californicum,282,NA,Keep,NA,NA,NA,NA,NA,NA,1,1
Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Cucurbitaceae,Cucurbita foetidissima,Cucurbita foetidissima,14,NA,Keep,NA,NA,1,NA,NA,NA,NA,NA
Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Cucurbitaceae,Marah fabacea,Marah fabacea,63,NA,Keep,1,NA,1,NA,NA,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Cucurbitaceae,Marah fabaceus,Marah fabacea,4,NA,Keep,1,NA,1,NA,NA,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Cucurbitaceae,Marah fabaceus var. agrestis,Marah fabacea,1,NA,Keep,1,NA,1,NA,NA,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Cucurbitaceae,Marah guadalupensis,Marah macrocarpa,22,NA,Keep,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Cucurbitaceae,Marah macrocarpa,Marah macrocarpa,317,NA,Keep,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Cucurbitaceae,Marah macrocarpa var. macrocarpa,Marah macrocarpa,1,NA,Keep,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Cucurbitaceae,Marah macrocarpa var. major,Marah macrocarpa,49,NA,Keep,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Cucurbitaceae,Marah macrocarpus,Marah macrocarpa,20,NA,Keep,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Cucurbitaceae,Marah macrocarpus var. major,Marah macrocarpa,3,NA,Keep,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Pinopsida,Pinales,Cupressaceae,Cupressus macrocarpa,Hesperocyparis macrocarpa,14,NA,Keep,NA,1,1,1,NA,NA,NA,NA
Plantae,Tracheophyta,Magnoliopsida,Poales,Cyperaceae,Bolboschoenus maritimus subsp. paludosus,Bolboschoenus maritimus subsp. paludosus,17,NA,Keep,1,NA,1,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Cyperaceae,Schoenoplectus maritimus,Bolboschoenus maritimus subsp. paludosus,10,NA,Keep,1,NA,1,NA,NA,NA,NA,1
