kingdom_final,phylum_final,class_final,order_final,family_final,scientificName,sci_name,assign by island,needs review,MASTER_ELIM,isl_check,SMI,SR,SCR,A,SBA,SNI,SCL,SCA
,,,,,cleomella arborea,,,Yes,,0,,,,,,,,
,,,,,clinopodium chandleri,clinopodium chandleri,,,ELIM,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,clinopodium douglasii,clinopodium douglasii,,,KEEP,4,1,1,1,,,,,1
,,,,,clivia miniata,clivia miniata,,,ELIM,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,cnicus benedictus,centaurea benedicta,,,KEEP,1,,,1,,,,,
,,,,,cnidoscolus palmeri,,,Yes,,0,,,,,,,,
,,,,,colletia ferox,,,Yes,,0,,,,,,,,
,,,,,colletia paradoxa,,,Yes,,0,,,,,,,,
,,,,,colletia spinosissima,colletia spinosissima,,,ELIM,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,collinsia heterophylla,collinsia heterophylla var. heterophylla,,,KEEP,3,,1,,,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,collinsia heterophylla var. heterophylla,collinsia heterophylla var. heterophylla,,,KEEP,3,,1,,,,,1,1
,,,,,collinsia torreyi,collinsia torreyi,,,ELIM,0,,,,,,,,
,,,,,collomia grandiflora,collomia grandiflora,,,ELIM,0,,,,,,,,
,,,,,colubrina californica,colubrina californica,,,ELIM,0,,,,,,,,
,,,,,colubrina viridis,,,Yes,,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,comarostaphylis diversifolia,comarostaphylis diversifolia subsp. planifolia,,,KEEP,4,,1,1,1,,,,1
,,,,,comarostaphylis diversifolia subsp. diversifolia,comarostaphylis diversifolia subsp. diversifolia,,,ELIM,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,comarostaphylis diversifolia subsp. planifolia,comarostaphylis diversifolia subsp. planifolia,,,KEEP,4,,1,1,1,,,,1
Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,comarostaphylis diversifolia var. planifolia,comarostaphylis diversifolia subsp. planifolia,,,KEEP,4,,1,1,1,,,,1
Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,conium maculatum,conium maculatum,,,KEEP,3,,,1,,,1,1,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,constancea nevinii,constancea nevinii,,,KEEP,3,,,,,1,,1,1
Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,convolvulus arvensis,convolvulus arvensis,,,KEEP,4,,1,1,,,1,,1
Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,convolvulus simulans,convolvulus simulans,,,KEEP,3,,,1,,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,conyza bonariensis,erigeron bonariensis,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,conyza canadensis,erigeron canadensis,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,conyza coulteri,laennecia coulteri,,,KEEP,5,,1,1,,1,,1,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,conyza floribunda,erigeron sumatrensis,,,KEEP,2,1,,1,,,,,
,,,,,cordylanthus rigidus subsp. setigerus,cordylanthus rigidus subsp. setigerus,,,ELIM,0,,,,,,,,
,,,,,coreocarpus dissectus,,,Yes,,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,coreopsis gigantea,leptosyne gigantea,,,KEEP,8,1,1,1,1,1,1,1,1
,,,,,coreopsis maritima,leptosyne maritima,,,ELIM,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,corethrogyne filaginifolia,corethrogyne filaginifolia,,,KEEP,5,1,1,1,1,,,,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,corethrogyne filaginifolia var. californica,corethrogyne filaginifolia,,,KEEP,5,1,1,1,1,,,,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,corethrogyne filaginifolia var. filaginifolia,corethrogyne filaginifolia,,,KEEP,5,1,1,1,1,,,,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,corethrogyne filaginifolia var. latifolia,corethrogyne filaginifolia,,,KEEP,5,1,1,1,1,,,,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,corethrogyne filaginifolia var. robusta,corethrogyne filaginifolia,,,KEEP,5,1,1,1,1,,,,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,corethrogyne filaginifolia var. virgata,corethrogyne filaginifolia,,,KEEP,5,1,1,1,1,,,,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,corethrogyne filaginifolia var. viscidula,corethrogyne filaginifolia,,,KEEP,5,1,1,1,1,,,,1
Plantae,Tracheophyta,Magnoliopsida,Cornales,Cornaceae,cornus glabrata,cornus glabrata,,,KEEP,2,,,,,,,1,1
,,,,,cornus occidentalis,cornus sericea subsp. occidentalis,,,ELIM,0,,,,,,,,
,,,,,cornus stolonifera,cornus sericea subsp. sericea,,,ELIM,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,coronopus didymus,lepidium didymum,,,KEEP,3,,,,1,,,1,1
,,,,,cortaderia jubata,cortaderia jubata,,,ELIM,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,cortaderia selloana,cortaderia selloana,,,KEEP,5,1,1,1,,,1,,1
,,,,,coryphantha strobiliformis var. durispina,escobaria sneedi,,,ELIM,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,cotoneaster pannosus,cotoneaster pannosus,,,KEEP,1,,,,,,,,1
,,,,,cottsia californica,,,Yes,,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,cotula australis,cotula australis,,,KEEP,7,1,1,1,1,1,,1,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,cotula coronopifolia,cotula coronopifolia,,,KEEP,6,1,1,1,1,,1,,1
Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,crassula aquatica,crassula aquatica,,,KEEP,1,,,,,,,,1
,,,,,crassula arborescens,,,Yes,,0,,,,,,,,
,,,,,crassula argentea,crassula ovata,,,ELIM,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,crassula connata,crassula connata,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,crassula connata var. connata,crassula connata,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,crassula connata var. erectoides,crassula connata,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,crassula connata var. eremica,crassula connata,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,crassula connata var. subsimplex,crassula connata,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,crassula erecta,crassula connata,,,KEEP,8,1,1,1,1,1,1,1,1
,,,,,crassula falcata,crassula perfoliata var. minor,,,ELIM,0,,,,,,,,
,,,,,crassula portulacea,,,Yes,,0,,,,,,,,
,,,,,crassula rogersii,,,Yes,,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,crassula solieri,crassula solieri,,,KEEP,1,,,,,,,1,
,,,,,crassula tetragona,crassula tetragona,,,ELIM,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,crassula tillaea,crassula tillaea,,,KEEP,1,,,,,,,1,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,crepis setosa,crepis setosa,,,KEEP,1,,,,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,cressa truxillensis,cressa truxillensis,,,KEEP,7,1,1,1,1,,1,1,1
,,,,,cressa truxillensis var. vallicola,cressa truxillensis var. vallicola,,,ELIM,0,,,,,,,,
,,,,,crocanthemum greenei,,,,KEEP,0,,,,,,,,
,,,,,crocanthemum scoparium,,,,KEEP,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Malvales,Cistaceae,crocanthemum scoparium var. scoparium,crocanthemum scoparium,,,KEEP,4,,1,1,,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Malvales,Cistaceae,crocanthemum scoparium var. vulgare,crocanthemum scoparium,,,KEEP,4,,1,1,,,,1,1
,,,,,crossosoma bigelovii,crossosoma bigelovii,,,ELIM,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Crossosomatales,Crossosomataceae,crossosoma californica,crossosoma californicum,,,KEEP,2,,,,,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Crossosomatales,Crossosomataceae,crossosoma californicum,crossosoma californicum,,,KEEP,2,,,,,,,1,1
,,,,,crossostephium insulare,,,Yes,,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,croton californicus,croton californicus,,,KEEP,1,,,,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,croton californicus var. mohavensis,croton californicus,,,KEEP,1,,,,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,croton setiger,croton setiger,,,KEEP,4,,1,1,,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,croton setigerus,croton setiger,,,KEEP,4,,1,1,,,,1,1
,,,,,croton setigurus,,,Yes,,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,crypsis aculeata,crypsis aculeata,,,Problem - check if keep,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,crypsis schoenoides,crypsis schoenoides,,,KEEP,2,,,,,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,crypsis vaginiflora,crypsis vaginiflora,,,KEEP,1,,,,,,,,1
,,,,,"cryptantha """"insularis""""",,,Yes,,0,,,,,,,,
,,,,,cryptantha cinerea var. abortiva,oreocarya suffruticosa var. abortiva,,,ELIM,0,,,,,,,,
,,,,,cryptantha clementina,,,Yes,,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,cryptantha clevelandii,cryptantha clevelandii,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,cryptantha clevelandii var. clevelandii,cryptantha clevelandii,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,cryptantha clevelandii var. florosa,cryptantha hipidissima,,,KEEP,2,1,1,,,,,,
,,,,,cryptantha clevelandii var. hispidissima,,,Yes,,0,,,,,,,,
,,,,,cryptantha grayi var. nesiotica,,,Yes,,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,cryptantha hispidissima,cryptantha hipidissima,,,KEEP,2,1,1,,,,,,
,,,,,cryptantha insularis subsp. catalinensis,,,Yes,,0,,,,,,,,
,,,,,cryptantha insularis subsp. insularis,,,Yes,,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,cryptantha intermedia,cryptantha intermedia,,,KEEP,2,,,,,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,cryptantha leiocarpa,cryptantha leiocarpa,,,KEEP,2,,1,1,,,,,
Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,cryptantha maritima,cryptantha maritima,,,KEEP,4,,,,,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,cryptantha maritima var. maritima,cryptantha maritima,,,KEEP,4,,,,,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,cryptantha maritima var. pilosa,cryptantha maritima,,,KEEP,4,,,,,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,cryptantha micromeres,cryptantha micromeres,,,KEEP,3,,1,1,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,cryptantha microstachys,cryptantha microstachys,,,KEEP,1,,,,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,cryptantha muricata,cryptantha muricata,,,KEEP,1,,,1,,,,,
Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,cryptantha muricata var. jonesii,cryptantha muricata,,,KEEP,1,,,1,,,,,
Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,cryptantha muricata var. muricata,cryptantha muricata,,,KEEP,1,,,1,,,,,
,,,,,cryptantha naritima,,,Yes,,0,,,,,,,,
,,,,,cryptantha traskae,,,Yes,,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,cryptantha traskiae,cryptantha traskiae,,,KEEP,3,,,,,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,cryptantha wigginsii,cryptantha wigginsii,,,KEEP,1,,,,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Cucurbitaceae,cucurbita foetidissima,cucurbita foetidissima,,,KEEP,1,,,1,,,,,
,,,,,cupressus lusitanica,callitropsis lusitanica,,,ELIM,0,,,,,,,,
Plantae,Tracheophyta,Pinopsida,Pinales,Cupressaceae,cupressus macrocarpa,hesperocyparis macrocarpa,,,KEEP,3,,1,1,1,,,,
,,,,,curcuma longa,curcuma longa,,,ELIM,0,,,,,,,,
,,,,,cuscuta californica,cuscuta californica var. californica,,,ELIM,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,cuscuta californica var. breviflora,cuscuta occidentalis,,,KEEP,2,,,,,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,cuscuta californica var. californica,cuscuta californica var. californica,,,Problem - check if keep,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,cuscuta campestris,cuscuta campestris,,,KEEP,2,1,,,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,cuscuta ceanothi,cuscuta subinclusa,,,KEEP,1,,,,,,1,,
Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,cuscuta occidentalis,cuscuta occidentalis,,,KEEP,2,,,,,,,1,1
,,,,,cuscuta pacifica,,,Yes,,0,,,,,,,,
,,,,,cuscuta pacifica var. pacifica,,,Yes,,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,cuscuta salina,cuscuta salina,,,KEEP,1,,,1,,,,,
Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,cuscuta salina var. salina,cuscuta salina,,,KEEP,1,,,1,,,,,
Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,cuscuta subinclusa,cuscuta subinclusa,,,KEEP,1,,,,,,1,,
Plantae,Tracheophyta,Polypodiopsida,Cyatheales,Cyatheaceae,cyathea cooperi,sphaeropteris cooperi,,,KEEP,1,,,,,,,,1
,,,,,cylindrophyllum speciosa,,,Yes,,0,,,,,,,,
,,,,,cylindropuntia alcahes var. alcahes,cylindropuntia alcahes var. alcahes,,,ELIM,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,cylindropuntia prolifera,cylindropuntia prolifera,,,KEEP,7,,1,1,1,1,1,1,1
,,,,,cylindropuntia waltoniorum,,,Yes,,0,,,,,,,,
,,,,,cymbalaria muralis,cymbalaria muralis,,,ELIM,0,,,,,,,,
,,,,,cynanchum maccartii,cynanchum maccartii,,,ELIM,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,cynara cardunculus,cynara cardunculus subsp. flavescens,,,KEEP,4,,,1,,,1,1,1
,,,,,cynara cardunculus subsp. cardunculus,cynara cardunculus subsp. cardunculus,,,ELIM,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,cynara cardunculus subsp. flavescens,cynara cardunculus subsp. flavescens,,,KEEP,4,,,1,,,1,1,1
,,,,,cynara scolymus,cynara cardunculus subsp. cardunculus,,,ELIM,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,cynodon dactylon,cynodon dactylon,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Cyperaceae,cyperus alternifolius,cyperus involucratus,,,KEEP,1,,,1,,,,,
Plantae,Tracheophyta,Magnoliopsida,Poales,Cyperaceae,cyperus eragrostis,cyperus eragrostis,,,KEEP,2,,,,,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Cyperaceae,cyperus esculentus,cyperus esculentus var. leptostachyus,,,KEEP,2,,,,,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Cyperaceae,cyperus esculentus var. leptostachyus,cyperus esculentus var. leptostachyus,,,KEEP,2,,,,,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Cyperaceae,cyperus involucratus,cyperus involucratus,,,KEEP,1,,,1,,,,,
,,,,,cyperus ochraceus,cyperus ochraceus,,,ELIM,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Poales,Cyperaceae,cyperus odoratus,cyperus odoratus,,,KEEP,2,,,1,,,,,1
,,,,,cyperus papyrus,cyperus papyrus,,,ELIM,0,,,,,,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Dryopteridaceae,cyrtomium falcatum,cyrtomium falcatum,,,KEEP,1,,,1,,,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Woodsiaceae,cystopteris fragilis,cystopteris fragilis,,,KEEP,1,,,1,,,,,
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,cytisus linifolius,genista linifolia,,,KEEP,1,,,,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,cytisus monspessulanus,genista monspessulana,,,KEEP,1,,,,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,dactylis glomerata,dactylis glomerata,,,KEEP,3,,,1,,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,dactyloctenium aegyptium,dactyloctenium aegyptium,,,KEEP,1,,,,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,danthonia californica,danthonia californica,,,KEEP,1,,1,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,datura innoxia,datura wrightii,,,KEEP,4,,1,1,,,,1,1
,,,,,datura meteloides,datura meteloides,,,ELIM,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,datura wrightii,datura wrightii,,,KEEP,4,,1,1,,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,daucus carota,daucus carota,,,KEEP,1,,,,,,1,,
Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,daucus pusillus,daucus pusillus,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,deinandra clementina,deinandra clementina,,,KEEP,6,,,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,deinandra fasciculata,deinandra fasciculata,,,KEEP,6,,1,1,1,1,,1,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,deinandra increscens,deinandra increscens subsp. increscens,,,KEEP,2,,1,1,,,,,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,deinandra increscens subsp. increscens,deinandra increscens subsp. increscens,,,KEEP,2,,1,1,,,,,
,,,,,deinandra paniculata,deinandra paniculata,,,ELIM,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,delairea odorata,delairea odorata,,,KEEP,3,,1,,1,,,,1
,,,,,delosperma ecklonis,,,Yes,,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,delosperma litorale,delosperma litorale,,,KEEP,1,,,,,,1,,
Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,delphinium kinkiense,delphinium variegatum subsp. kinkiense,,,KEEP,1,,,,,,,1,
,,,,,delphinium parishii,delphinium parishii,,,ELIM,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,delphinium parryi,delphinium parryi,assign by island,,KEEP,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,delphinium parryi subsp. maritimum,delphinium parryi subsp. maritimum,assign by island,,KEEP,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,delphinium parryi subsp. parryi,delphinium parryi subsp. parryi,assign by island,,KEEP,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,delphinium variegatum,delphinium variegatum,,,KEEP,1,,,,,,,1,
Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,delphinium variegatum subsp. kinkiense,delphinium variegatum subsp. kinkiense,,,KEEP,1,,,,,,,1,
Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,delphinium variegatum subsp. thornei,delphinium variegatum subsp. thornei,,,KEEP,1,,,,,,,1,
,,,,,delphinium variegatum var. kinkiense,,,Yes,,0,,,,,,,,
,,,,,dendromecon arborea,,,Yes,,0,,,,,,,,
,,,,,dendromecon densifolia,,,Yes,,0,,,,,,,,
,,,,,dendromecon flexile,,,Yes,,0,,,,,,,,
,,,,,dendromecon flexilis,,,Yes,,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,dendromecon harfordii,dendromecon harfordii,,,KEEP,4,,1,1,,,,1,1
,,,,,dendromecon harfordii var. rhamnoides,,,Yes,,0,,,,,,,,
,,,,,dendromecon rhamnoides,,,Yes,,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,dendromecon rigida,dendromecon rigida,,,KEEP,1,,,1,,,,,
,,,,,dendromecon rigida rhamnoides,,,Yes,,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,dendromecon rigida subsp. harfordii,dendromecon harfordii,,,KEEP,4,,1,1,,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,dendromecon rigida subsp. rhamnoides,dendromecon harfordii,,,KEEP,4,,1,1,,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,dendromecon rigida subsp. rigida,dendromecon rigida,,,KEEP,1,,,1,,,,,
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,dentaria californica,cardamine californica,,,KEEP,5,1,1,1,1,,,,1
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,dentaria integrifolia var. californica,cardamine californica,,,KEEP,5,1,1,1,1,,,,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,deschampsia atropurpurea,deschampsia atropurpurea,,,Problem - check if keep,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,deschampsia danthonioides,deschampsia danthonioides,,,KEEP,1,,,,,,,1,
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,descurainia pinnata,descurainia pinnata,,,KEEP,5,,1,1,1,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,descurainia pinnata subsp. brachycarpa,descurainia pinnata,,,KEEP,5,,1,1,1,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,descurainia pinnata subsp. halictorum,descurainia pinnata,,,KEEP,5,,1,1,1,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,descurainia pinnata subsp. menziesii,descurainia pinnata,,,KEEP,5,,1,1,1,,,1,1
,,,,,desmanthus fruticosus,,,Yes,,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,desmazeria rigida,desmazeria rigida,,,KEEP,1,,,,,,,,1
,,,,,desmodium spirale var. exiguum,,,Yes,,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Asparagales,Themidaceae,dichelostemma capitatum,dipterostemon capitatus subsp. capitatus,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Asparagales,Themidaceae,dichelostemma capitatum subsp. capitatum,dipterostemon capitatus subsp. capitatus,,,KEEP,8,1,1,1,1,1,1,1,1
,,,,,dichelostemma capitatum subsp. pauciflorum,dipterostemon capitatus subsp. pauciflorum,,,ELIM,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Asparagales,Themidaceae,dichelostemma pulchellum,dipterostemon capitatus subsp. capitatus,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,dichondra micrantha,dichondra micrantha,,,KEEP,1,,,,,,1,,
Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,dichondra occidentalis,dichondra occidentalis,,,KEEP,4,1,1,1,,,,,1
,,,,,dicraurus alternifolius,,,Yes,,0,,,,,,,,
,,,,,digitalis purpurea,digitalis purpurea,,,ELIM,0,,,,,,,,
,,,,,digitaria horizontalis,digitaria horizontalis,,,ELIM,0,,,,,,,,
,,,,,digitaria sanguinalis,digitaria sanguinalis,,,ELIM,0,,,,,,,,
,,,,,dimorphotheca fruticosa,,,Yes,,0,,,,,,,,
,,,,,diplachne fusca,leptochloa fusca,,,ELIM,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae,diplacus aurantiacus,diplacus aurantiacus,,,Problem - check if keep,0,,,,,,,,
,,,,,diplacus australis,diplacus x australis,,,ELIM,0,,,,,,,,
,,,,,diplacus brandegeei,,,Yes,,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae,diplacus latifolius,diplacus aurantiacus,,,Problem - check if keep,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae,diplacus longiflorus,diplacus longiflorus,,,KEEP,2,,1,1,,,,,
,,,,,diplacus longiflorus x parviflorus,,,Yes,,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae,diplacus parviflorus,diplacus parviflorus,,,KEEP,5,1,1,1,1,,,1,
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae,diplacus puniceus,diplacus puniceus,,,KEEP,1,,,,,,,,1
,,,,,diplacus x lompocensis,,,Yes,,0,,,,,,,,
,,,,,diplotaxis muralis,diplotaxis muralis,,,ELIM,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Asparagales,Themidaceae,dipterostemon capitatus,dipterostemon capitatus subsp. capitatus,,,KEEP,8,1,1,1,1,1,1,1,1
,,,,,dipterostemon capitatus subsp. capitatus,,,,KEEP,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,dissanthelium californicum,poa thomasii,,,KEEP,2,,,,,,,1,1
