Latitude,Longitude,lat_round,long_round,lat_long,locality,count,centroid
34.032,-119.7028,34.032,-119.7028,"34.032, -119.7028","Santa Cruz Island: Pelican Bay, resort site, at W end",1,
34.032,-119.7028,34.032,-119.7028,"34.032, -119.7028","Santa Cruz Island: Pelican Bay, SW of site of Eaton resort",1,
34.032,-119.7028,34.032,-119.7028,"34.032, -119.7028","Santa Cruz Island: Pelican Bay, W of ruins of Eaton Resort, along trail to W end of bay",1,
34.032,-119.7028,34.032,-119.7028,"34.032, -119.7028",Santa Cruz Island: Pelican Bay; inside foundations of ruins at Eaton resort,1,
34.03195663,-119.702673,34.032,-119.7027,"34.032, -119.7027","Pelican Bay, Santa Barbara Islands, Santa Cruz Island",1,
34.03195663,-119.702673,34.032,-119.7027,"34.032, -119.7027","Pelican Bay, Santa Cruz Island",1,
34.032,-119.7025,34.032,-119.7025,"34.032, -119.7025",Santa Cruz Island: just S of Pelican Bay,9,
34.032,-119.7025,34.032,-119.7025,"34.032, -119.7025",Santa Cruz Island: just S of Pelican Harbor,2,
34.03204,-119.70234,34.032,-119.7023,"34.032, -119.7023",vicinity Pelican Bay; Santa Cruz Island,21,
34.03204,-119.70234,34.032,-119.7023,"34.032, -119.7023",vicinity of Pelican Bay Santa Cruz Island,8,
34.03204,-119.70234,34.032,-119.7023,"34.032, -119.7023",vicinity of Pelican Bay; Santa Cruz Island,8,
34.03204,-119.70234,34.032,-119.7023,"34.032, -119.7023",Pelican Bay vicinity Santa Cruz Island,3,
34.03204,-119.70234,34.032,-119.7023,"34.032, -119.7023",vicinity of Pelican Bay (Santa Cruz Isl.); Santa Cruz Isl.,2,
34.03204,-119.70234,34.032,-119.7023,"34.032, -119.7023",vicinity of Pelican Bay (Santa Cruz Island); Santa Cruz Island,2,
34.03204,-119.70234,34.032,-119.7023,"34.032, -119.7023",vicinity of Pelican Bay; Santa Cruz Isl,2,
34.03204,-119.70234,34.032,-119.7023,"34.032, -119.7023",vicinity Pelican Bay (Santa Cruz Island); Santa Cruz Island,2,
34.03204,-119.70234,34.032,-119.7023,"34.032, -119.7023",Channel Islands; Santa Cruz Island; Vicinity of Pelican Bay,1,
34.03204,-119.70234,34.032,-119.7023,"34.032, -119.7023",Pelican Bay; Santa Cruz Island,1,
34.03204,-119.70234,34.032,-119.7023,"34.032, -119.7023","Santa Cruz Island, vicinity Pelican Bay.",1,
34.03204,-119.70234,34.032,-119.7023,"34.032, -119.7023",Santa Cruz Island. Vicinity of Pelican Bay,1,
34.03204,-119.70234,34.032,-119.7023,"34.032, -119.7023",vicinity of Pelican Bay,1,
34.03204,-119.70234,34.032,-119.7023,"34.032, -119.7023",vicinity of Pelican Bay Pelican Bay; Santa Cruz Isl,1,
34.03204,-119.70234,34.032,-119.7023,"34.032, -119.7023",Vicinity of Pelican Bay Pelican Bay; Santa Cruz Isl.,1,
34.03204,-119.70234,34.032,-119.7023,"34.032, -119.7023",vicinity of Pelican Bay Santa Cruz Island (canyon slopes),1,
34.03204,-119.70234,34.032,-119.7023,"34.032, -119.7023","vicinity of Pelican Bay Santa Cruz Island; , vicin of Pelican Bay",1,
34.03204,-119.70234,34.032,-119.7023,"34.032, -119.7023","Vicinity of Pelican Bay, Santa Cruz Island.",1,
34.03204,-119.70234,34.032,-119.7023,"34.032, -119.7023",vicinity of Pelican Bay; Santa Cruz Isl.,1,
34.03204,-119.70234,34.032,-119.7023,"34.032, -119.7023","vicinity of Pelican Bay; Santa Cruz Island, Pelican Bay",1,
34.03204,-119.70234,34.032,-119.7023,"34.032, -119.7023",vicinity Pelican Bay (ridges on edge of can<y>on just back of bay); Santa Cruz Island,1,
34.03204,-119.70234,34.032,-119.7023,"34.032, -119.7023",vicinity Pelican Bay (ridges); Santa Cruz Island,1,
34.03204,-119.70234,34.032,-119.7023,"34.032, -119.7023","vicinity Pelican Bay (Santa Cruz Island); , vicinity of Pelican Bay",1,
34.03204,-119.70234,34.032,-119.7023,"34.032, -119.7023","vicinity Pelican Bay (Santa Cruz Island); Santa Barbara Island, Santa Cruz Island",1,
34.03204,-119.70234,34.032,-119.7023,"34.032, -119.7023","vicinity Pelican Bay, Santa Cruz Island; Santa Cruz Island",1,
34.03204,-119.70234,34.032,-119.7023,"34.032, -119.7023",vicinity Santa Cruz Island,1,
34.03204,-119.702339,34.032,-119.7023,"34.032, -119.7023",vicinity of Pelican Bay (Santa Cruz Island) - Santa Cruz Island,3,
34.03204,-119.702339,34.032,-119.7023,"34.032, -119.7023",Pelican Bay - Santa Cruz Island -,1,
34.03204,-119.702339,34.032,-119.7023,"34.032, -119.7023",vicinity of Pelican Bay - Santa Cruz Island,1,
34.03204,-119.702339,34.032,-119.7023,"34.032, -119.7023",vicinity Pelican Bay - Santa Cruz Island,1,
34.03204,-119.702339,34.032,-119.7023,"34.032, -119.7023","vicinity Pelican Bay - Santa Cruz Island, vicinity of Pelican Bay",1,
34.03204,-119.702339,34.032,-119.7023,"34.032, -119.7023","vicinity Pelican Bay, Santa Cruz Island - Santa Cruz Island, vicinity of Pelican Bay",1,
34.032,-119.7023,34.032,-119.7023,"34.032, -119.7023",Pelican Bay Santa Cruz Island,8,
34.032,-119.7023,34.032,-119.7023,"34.032, -119.7023",Pelican Bay,2,
34.032,-119.7023,34.032,-119.7023,"34.032, -119.7023",w hill back of Pelican Bay; Santa Cruz Island,2,
34.032,-119.7023,34.032,-119.7023,"34.032, -119.7023",above Pelican Bay; Santa Cruz Island,1,
34.032,-119.7023,34.032,-119.7023,"34.032, -119.7023",back of Pelican Bay; Santa Cruz Island,1,
34.032,-119.7023,34.032,-119.7023,"34.032, -119.7023","canyon back Pelican Bay; Santa Cruz Island, back of Pelican Bay",1,
34.032,-119.7023,34.032,-119.7023,"34.032, -119.7023","cliff by cabins; Santa Cruz Island, Pelican Bay",1,
34.032,-119.7023,34.032,-119.7023,"34.032, -119.7023",Hill back of Pelican Bay; Santa Cruz Isl.,1,
34.032,-119.7023,34.032,-119.7023,"34.032, -119.7023",On slope above Pelican Bay on Santa Cruz Island,1,
34.032,-119.7023,34.032,-119.7023,"34.032, -119.7023","Pelican Bay , Pelican Bay (Santa Cruz Island)",1,
34.032,-119.7023,34.032,-119.7023,"34.032, -119.7023",Pelican Bay Santa Cruz Is.,1,
34.032,-119.7023,34.032,-119.7023,"34.032, -119.7023","SAnta Cruz Island, Pelican Bay",1,
34.032,-119.702,34.032,-119.702,"34.032, -119.702",Santa Cruz Island: Pelican Bay,39,
34.032,-119.702,34.032,-119.702,"34.032, -119.702",Santa Cruz Island: Pelican Harbor,16,
34.032,-119.702,34.032,-119.702,"34.032, -119.702",Santa Cruz Island: above Pelican Bay,12,
34.032,-119.702,34.032,-119.702,"34.032, -119.702",Santa Cruz Island. Pelican Bay.,10,
34.032,-119.702,34.032,-119.702,"34.032, -119.702",Santa Cruz Island: burn area above Pelican Harbor,9,
34.032,-119.702,34.032,-119.702,"34.032, -119.702","Pelican Bay; Santa Barbara Islands, Santa Cruz Island",8,
34.032,-119.702,34.032,-119.702,"34.032, -119.702","Pelican Bay Santa Barbara Islands, Santa Cruz Island",7,
34.032,-119.702,34.032,-119.702,"34.032, -119.702",Pelican Bay Santa Cruz Island,7,
34.032,-119.702,34.032,-119.702,"34.032, -119.702",Santa Cruz Island: near Pelican,7,
34.032,-119.702,34.032,-119.702,"34.032, -119.702",Santa Cruz Island: near Pelican Bay,7,
34.032,-119.702,34.032,-119.702,"34.032, -119.702",Santa Cruz Island: above Pelican Harbor,5,
34.032,-119.702,34.032,-119.702,"34.032, -119.702",Pelican Bay; Santa Cruz Isl,4,
34.032,-119.702,34.032,-119.702,"34.032, -119.702",above Pelican Bay on the north side of Santa Cruz Island,3,
34.032,-119.702,34.032,-119.702,"34.032, -119.702",Pelican Bay Santa Barbara Islands,3,
34.032,-119.702,34.032,-119.702,"34.032, -119.702","Pelican Bay Santa Barbara Islands, Santa Cruz Island, Pelican Bay",3,
34.032,-119.702,34.032,-119.702,"34.032, -119.702","Pelican Bay, Santa Cruz Island",3,
34.032,-119.702,34.032,-119.702,"34.032, -119.702",Santa Cruz Island. Pelican Bay .,3,
34.032,-119.702,34.032,-119.702,"34.032, -119.702",Santa Cruz Island: near Pelican Harbor,3,
34.032,-119.702,34.032,-119.702,"34.032, -119.702",Santa Cruz Island: Pelican,3,
34.032,-119.702,34.032,-119.702,"34.032, -119.702",Santa Cruz Island; Pelican Bay.,3,
34.032,-119.702,34.032,-119.702,"34.032, -119.702",canyon above Pelican Bay; Santa Cruz Island,2,
34.032,-119.702,34.032,-119.702,"34.032, -119.702","Near Pelican Bay, Santa Cruz Island.",2,
34.032,-119.702,34.032,-119.702,"34.032, -119.702",Pelican Bay Santa Barbara Island,2,
34.032,-119.702,34.032,-119.702,"34.032, -119.702","Pelican Bay Santa Cruz Island, Pelican Bay",2,
34.032,-119.702,34.032,-119.702,"34.032, -119.702",Pelican Bay; Santa Cruz Island,2,
34.032,-119.702,34.032,-119.702,"34.032, -119.702","Pelican Harbor Channel Islands, Santa Cruz Island",2,
34.032,-119.702,34.032,-119.702,"34.032, -119.702",Santa Cruz Island. Pelican Bay,2,
34.032,-119.702,34.032,-119.702,"34.032, -119.702",Santa Cruz Island: above landing Pelican Bay,2,
34.032,-119.702,34.032,-119.702,"34.032, -119.702",Santa Cruz Island: above Pelican,2,
34.032,-119.702,34.032,-119.702,"34.032, -119.702","Santa Cruz Island; Pelican Bay, Santa Barbara Islands, Santa Cruz Island",2,
34.032,-119.702,34.032,-119.702,"34.032, -119.702",above Pelican Bay (Santa Cruz Island); Santa Cruz Island,1,
34.032,-119.702,34.032,-119.702,"34.032, -119.702","Above Pelican Bay, on north side of Santa Cruz Island",1,
34.032,-119.702,34.032,-119.702,"34.032, -119.702","Above Pelican Bay, Santa Cruz Island",1,
34.032,-119.702,34.032,-119.702,"34.032, -119.702",above Pelican Bay; Santa Cruz Island,1,
34.032,-119.702,34.032,-119.702,"34.032, -119.702","above Pelican Harbor (Channel Islands, Santa Cruz Island); Channel Islands, Santa Cruz Island",1,
34.032,-119.702,34.032,-119.702,"34.032, -119.702","above Pelican Harbor (Santa Cruz Island); Channel Islands, Santa Cruz Island",1,
34.032,-119.702,34.032,-119.702,"34.032, -119.702",above Pelican Harbor; Santa Cruz Island,1,
34.032,-119.702,34.032,-119.702,"34.032, -119.702",Along canyon floor above Pelican Bay on the north side of Santa Cruz Island,1,
34.032,-119.702,34.032,-119.702,"34.032, -119.702",among rocks near mouth Pelican Bay; Santa Cruz Island,1,
34.032,-119.702,34.032,-119.702,"34.032, -119.702","Canyon above Pelican Bay, Santa Cruz Island",1,
34.032,-119.702,34.032,-119.702,"34.032, -119.702",Channel Islands; Santa Cruz Island; Pelican Bay,1,
34.032,-119.702,34.032,-119.702,"34.032, -119.702","near mouth Pelican Bay; Santa Barbara Islands, Pelican Bay",1,
34.032,-119.702,34.032,-119.702,"34.032, -119.702","near Pelican Harbor, Santa Cruz Island",1,
34.032,-119.702,34.032,-119.702,"34.032, -119.702","Pelican Bay Pelican Bay, Santa Cruz Island; Santa Barbara Islands, Santa Cruz Island",1,
34.032,-119.702,34.032,-119.702,"34.032, -119.702","Pelican Bay Pelican Bay, Santa Cruz Island; Santa Cruz Island, Pelican Bay",1,
34.032,-119.702,34.032,-119.702,"34.032, -119.702","Pelican Bay Santa Barbara Islands, , Pelican Bay (Santa Cruz Island)",1,
34.032,-119.702,34.032,-119.702,"34.032, -119.702","Pelican Bay Santa Barbara Islands, Santa Cruz I., Pelican Bay (Santa Cruz Island, Santa Barbara Islands)",1,
34.032,-119.702,34.032,-119.702,"34.032, -119.702","Pelican Bay Santa Barbara Islands, Santa Cruz Island (bluff facing ocean)",1,
34.032,-119.702,34.032,-119.702,"34.032, -119.702","Pelican Bay Santa Barbara Islands, Santa Cruz Island (Santa Cruz Island)",1,
34.032,-119.702,34.032,-119.702,"34.032, -119.702","Pelican Bay Santa Barbara Islands, Santa Cruz Island, Pelican Bay (dry wash near sea level)",1,
34.032,-119.702,34.032,-119.702,"34.032, -119.702","Pelican Bay Santa Barbara Islands, Santa Cruz Island, Pelican Bay (Santa Cruz Island, Santa Barbara Island)",1,
34.032,-119.702,34.032,-119.702,"34.032, -119.702","Pelican Bay Santa Barbara Islands, Santa Cruz Islands",1,
34.032,-119.702,34.032,-119.702,"34.032, -119.702","Pelican Bay Santa Cruz Island (grassy sides of ravine); Santa Barbara Islands, , Pelican Bay",1,
34.032,-119.702,34.032,-119.702,"34.032, -119.702","Pelican Bay Santa Cruz Island (Santa Cruz Island); Santa Barbara Islands, , Pelican Bay",1,
34.032,-119.702,34.032,-119.702,"34.032, -119.702",Pelican Bay Santa Cruz Island (stream bed near ocean),1,
34.032,-119.702,34.032,-119.702,"34.032, -119.702","Pelican Bay, Santa Cruz Isl. Santa Cruz Isl., Pelican Bay",1,
34.032,-119.702,34.032,-119.702,"34.032, -119.702","Pelican Bay, Santa Cruz Island Pelican Bay; Santa Barbara Island, Santa Cruz Island",1,
34.032,-119.702,34.032,-119.702,"34.032, -119.702",Pelican Bay. Santa Cruz Island.,1,
34.032,-119.702,34.032,-119.702,"34.032, -119.702","Pelican Bay; Santa Barbara Island, Santa Cruz Island",1,
34.032,-119.702,34.032,-119.702,"34.032, -119.702",Pelican Bay; Santa Cruz Isl.,1,
34.032,-119.702,34.032,-119.702,"34.032, -119.702","Pelican Harbor Channel Islands, , Pelican Harbor (Santa Cruz Island)",1,
34.032,-119.702,34.032,-119.702,"34.032, -119.702",Pelican Harbor; Santa Cruz Isl.,1,
34.032,-119.702,34.032,-119.702,"34.032, -119.702","Pelicna Bay, Santa Cruz Island.",1,
34.032,-119.702,34.032,-119.702,"34.032, -119.702","ravine Santa Barbara Islands, Santa Cruz Island, Pelican Bay",1,
34.032,-119.702,34.032,-119.702,"34.032, -119.702","ridges above Pelican Harbor; Channel Islands, Santa Cruz Island",1,
34.032,-119.702,34.032,-119.702,"34.032, -119.702",rocks facing ocean Pelican Bay; Santa Cruz Island,1,
34.032,-119.702,34.032,-119.702,"34.032, -119.702","s Pelican Harbor; Channel Islands, Santa Cruz Island",1,
34.032,-119.702,34.032,-119.702,"34.032, -119.702",Santa Barbara Island; Pelican Bay,1,
34.032,-119.702,34.032,-119.702,"34.032, -119.702","Santa Barbara Islands, Pelican Bay, Santa Cruz Island Santa Cruz Island; Santa Barbara Islands, Pelican Bay, Santa Cruz Island",1,
34.032,-119.702,34.032,-119.702,"34.032, -119.702","Santa Barbara Islands, Santa Cruz Island, Pelican Bay",1,
34.032,-119.702,34.032,-119.702,"34.032, -119.702","Santa Barbara Islands, Santa Cruz Island, Pelican Bay Santa Cruz Island; Santa Barbara Islands, , Pelican Bay",1,
34.032,-119.702,34.032,-119.702,"34.032, -119.702","Santa Cruz Island Pelican Bay; , Pelican Bay",1,
34.032,-119.702,34.032,-119.702,"34.032, -119.702","Santa Cruz Island, Pelican Bay",1,
34.032,-119.702,34.032,-119.702,"34.032, -119.702","Santa Cruz Island, Pelican Bay Santa Cruz Island; , Pelican Bay",1,
34.032,-119.702,34.032,-119.702,"34.032, -119.702","Santa Cruz Island. In canyon cliff, Pelican Bay .",1,
34.032,-119.702,34.032,-119.702,"34.032, -119.702","Santa Cruz Island: above sea, Pelican Harbor",1,
34.032,-119.702,34.032,-119.702,"34.032, -119.702",Santa Cruz Island: back of Pelican Harbor,1,
34.032,-119.702,34.032,-119.702,"34.032, -119.702","Santa Cruz Island: below pine forest, S of Pelican Cyn",1,
34.032,-119.702,34.032,-119.702,"34.032, -119.702","Santa Cruz Island: E side of Pelican Bay, at site of resort",1,
34.032,-119.702,34.032,-119.702,"34.032, -119.702",Santa Cruz Island: landing stage Pelican Bay,1,
34.032,-119.702,34.032,-119.702,"34.032, -119.702",Santa Cruz Island: Near Pelican Harbor.,1,
34.032,-119.702,34.032,-119.702,"34.032, -119.702",Santa Cruz Island: near Pelican Pines,1,
34.032,-119.702,34.032,-119.702,"34.032, -119.702","Santa Cruz Island: Pelican Bay, near Ocean",1,
34.032,-119.702,34.032,-119.702,"34.032, -119.702",Santa Cruz Island: vicinity of Pelican Bay,1,
34.032,-119.702,34.032,-119.702,"34.032, -119.702",Santa Cruz Island; E of Pelican Bay,1,
34.032,-119.701,34.032,-119.701,"34.032, -119.701",Santa Cruz Island: E side of mouth of Tinker's Cyn,1,
34.032,-119.701,34.032,-119.701,"34.032, -119.701","Santa Cruz Island: lower Tinker's Cyn (just E of Pelican Bay), at seep area, W side of crk",1,
34.032,-119.7007,34.032,-119.7007,"34.032, -119.7007",Santa Cruz Island: first cove E of Pelican Bay,2,
34.032,-119.7007,34.032,-119.7007,"34.032, -119.7007",Santa Cruz Island: just E of Pelican Bay,1,
34.03188,-120.32395,34.0319,-120.324,"34.0319, -120.324","1 mile above mouth of Willow Canyon at junction of first major tributary from South, San Miguel Island.",1,
34.0319,-120.3204,34.0319,-120.3204,"34.0319, -120.3204",San Miguel Island: lower Willow Cyn,1,
34.0319,-119.8184,34.0319,-119.8184,"34.0319, -119.8184",Santa Cruz Island: E side of peak 1848 W of Picacho Diablo,1,
34.0319,-119.8184,34.0319,-119.8184,"34.0319, -119.8184","Santa Cruz Island: N side of Pk 1848, W of Picacho Diablo",1,
34.03185,-119.79553,34.0319,-119.7955,"34.0319, -119.7955",Santa Cruz Island: ridge slopes between Diablo and Lagunitas Secas,1,
34.03186,-119.78873,34.0319,-119.7887,"34.0319, -119.7887",nw flanks Picacho diablo; Santa Cruz Isl,1,
34.0319,-119.762,34.0319,-119.762,"34.0319, -119.762",Santa Cruz Island. N side of ridge of island above middle W fork of Orizaba Canyon,1,
34.0319,-119.762,34.0319,-119.762,"34.0319, -119.762","Santa Cruz Island: above E fork of Ram Cyn, E of Canada Larga",1,
34.0319,-119.7025,34.0319,-119.7025,"34.0319, -119.7025",Santa Cruz Island: S of Pelican Harbor,10,
34.0319,-119.7025,34.0319,-119.7025,"34.0319, -119.7025",Santa Cruz Island: S of Pelican,2,
34.0319,-119.7025,34.0319,-119.7025,"34.0319, -119.7025",ridge to s Pelican Harbor; Santa Cruz Island,1,
34.0319,-119.7025,34.0319,-119.7025,"34.0319, -119.7025","s Pelican Harbor (Santa Cruz Island); Channel Islands, , s Pelican Harbor",1,
34.0319,-119.7025,34.0319,-119.7025,"34.0319, -119.7025","Santa Cruz Island s Pelican Harbor; Santa Cruz Island, s of Pelican Harbor",1,
34.0319,-119.7025,34.0319,-119.7025,"34.0319, -119.7025",Santa Cruz Island: S of Pelican Bay,1,
34.0318,-120.4432,34.0318,-120.4432,"34.0318, -120.4432","San Miguel Island: near top of bluff ca. 0.5 mi SW of Adam's Cove, W end of island",1,
34.0318,-120.443,34.0318,-120.443,"34.0318, -120.443","San Miguel Island: W end of Adams Cove, NNW of center of Adams Cove, ESE of tip of Bennett Pt",3,
34.0318,-120.3245,34.0318,-120.3245,"34.0318, -120.3245",San Miguel Island: bottom of middle portion of Willow Cyn at fork in cyn,1,
34.0318,-120.3203,34.0318,-120.3203,"34.0318, -120.3203",San Miguel Island: cyn bottom 0.7 mi upstream from the mouth of Willow Cyn,1,
34.0318,-120.3203,34.0318,-120.3203,"34.0318, -120.3203",San Miguel Island; water pool in canyon bottom 7/10 miles upstream from the mouth of Willow Canyon,1,
34.03179,-119.78336,34.0318,-119.7834,"34.0318, -119.7834",Santa Cruz Island: N of Picacho del Diablo,1,
34.0318,-119.7049,34.0318,-119.7049,"34.0318, -119.7049","Slopes above Pelican Bay, Santa Cruz Island",1,
34.0318,-119.7008,34.0318,-119.7008,"34.0318, -119.7008",Santa Cruz Island: Just inland from mouth of Tinker's Canyon.,1,
34.0318,-119.526,34.0318,-119.526,"34.0318, -119.526",Santa Cruz Island: lower fourth of Hungryman's Gulch,1,
34.0318,-119.526,34.0318,-119.526,"34.0318, -119.526",Santa Cruz Island: lower portion of Hungryman's Gulch,1,
34.0317,-120.322,34.0317,-120.322,"34.0317, -120.322","San Miguel Island: S branch of Willow Cyn, just upstream from lowermost fork in that branch",1,
34.03167,-119.70278,34.0317,-119.7028,"34.0317, -119.7028","Santa Cruz Island, Pelican Bay, in Tinker<U+0092>s Canyon just inland from ruins of Eaton Resort",1,
34.03167,-119.70278,34.0317,-119.7028,"34.0317, -119.7028","Santa Cruz Island, seep spring in the canyon wall of the canyon at Pelican Bay",1,
34.031667,-119.702778,34.0317,-119.7028,"34.0317, -119.7028","Santa Cruz Island, Pelican Bay",1,
34.0317,-119.7012,34.0317,-119.7012,"34.0317, -119.7012",cliff above Tinkers Harbor; Santa Cruz Island,1,
