kingdom_final,phylum_final,class_final,order_final,family_final,scientificName,sci_name,Sort by island?,Needs_review,MASTER_ELIM,Total isls,SMI,SR,SCR,A,SBA,SNI,SCL,SCA
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,eriophyllum staechadifolium,eriophyllum staechadifolium,,,KEEP,4,1,1,1,1,,,,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,eriophyllum staechadifolium var. artemisiifolium,eriophyllum staechadifolium,,,KEEP,4,1,1,1,1,,,,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,eriophyllum staechadifolium var. depressum,eriophyllum staechadifolium,,,KEEP,4,1,1,1,1,,,,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,eriophyllum stoechadifolium,eriophyllum staechadifolium,,,KEEP,4,1,1,1,1,,,,
Plantae,Tracheophyta,Magnoliopsida,Geraniales,Geraniaceae,erodium brachycarpum,erodium brachycarpum,,,KEEP,3,,,1,,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Geraniales,Geraniaceae,erodium macrophyllum,california macrophylla,,,KEEP,2,,,1,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Geraniales,Geraniaceae,erodium obtusiplicatum,erodium brachycarpum,,,KEEP,3,,,1,,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,erysimum insulare,erysimum insulare,,,KEEP,4,1,1,1,1,,,,
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,erysimum insulare subsp. insulare,erysimum insulare,,,KEEP,4,1,1,1,1,,,,
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae,erythranthe cardinalis,erythranthe cardinalis,,,KEEP,2,,,1,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae,erythranthe floribunda,erythranthe floribunda,,,KEEP,3,,1,,,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae,erythranthe guttata,erythranthe guttata,,,KEEP,4,,1,1,,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae,erythranthe nasuta,erythranthe nasuta,,,KEEP,1,,,1,,,,,
Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,eschscholtzia californica,eschscholzia californica,,,KEEP,6,1,1,1,,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,eschscholzia californica,eschscholzia californica,,,KEEP,6,1,1,1,,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,eschscholzia californica subsp. californica,eschscholzia californica,,,KEEP,6,1,1,1,,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,eschscholzia californica subsp. maritima,eschscholzia californica,,,KEEP,6,1,1,1,,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,eschscholzia californica var. californica,eschscholzia californica,,,KEEP,6,1,1,1,,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,eschscholzia californica var. maritima,eschscholzia californica,,,KEEP,6,1,1,1,,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,eschscholzia californica var. peninsularis,eschscholzia californica,,,KEEP,6,1,1,1,,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,eschscholzia elegans,eschscholzia ramosa,,,KEEP,7,,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,eschscholzia ramosa,eschscholzia ramosa,,,KEEP,7,,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,eucalyptus camaldulensis,eucalyptus camaldulensis,,,KEEP,3,,1,1,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,eucalyptus camaldulensis var. obtusa,eucalyptus camaldulensis,,,KEEP,3,,1,1,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,eucalyptus globulus,eucalyptus globulus,,,KEEP,6,,1,1,1,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,eucalyptus globulus subsp. globulus,eucalyptus globulus,,,KEEP,6,,1,1,1,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Boraginales,Hydrophyllaceae,eucrypta chrysanthemifolia,eucrypta chrysanthemifolia var. chrysanthemifolia,,,KEEP,7,1,1,1,1,1,,1,1
Plantae,Tracheophyta,Magnoliopsida,Boraginales,Hydrophyllaceae,eucrypta chrysanthemifolia var. chrysanthemifolia,eucrypta chrysanthemifolia var. chrysanthemifolia,,,KEEP,7,1,1,1,1,1,,1,1
Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,eulobus californicus,eulobus californicus,,,KEEP,3,,1,1,,,,,1
,,,,,euphorbia abramsiana,euphorbia abramsiana,,,ELIM,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,euphorbia lamarckii var. lamarckii,euphorbia lamarckii var. lamarckii,,,KEEP,1,,,,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,euphorbia serpens,euphorbia serpens,,,KEEP,2,,,,,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,euphorbia serpyllifolia,euphorbia serpens,,,KEEP,2,,,,,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,euphorbia serpyllifolia subsp. serpyllifolia,euphorbia serpyllifolia subsp. serpyllifolia,,,KEEP,1,,,,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,eurybia radulina,eurybia radulina,,,KEEP,2,,1,1,,,,,
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,extriplex californica,extriplex californica,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,festuca arundinacea,festuca arundinacea,,,KEEP,6,1,1,1,,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,festuca bromoides,festuca bromoides,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,festuca dertonensis,festuca bromoides,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,festuca megalura,festuca myuros,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,festuca microstachys,festuca microstachys,,,KEEP,6,1,1,1,1,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,festuca myuros,festuca myuros,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,festuca myuros var. hirsuta,festuca myuros,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,festuca octoflora,festuca octoflora,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,festuca octoflora var. hirtella,festuca octoflora,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,festuca octoflora var. octoflora,festuca octoflora,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,festuca perennis,festuca perennis,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,festuca temulenta,festuca temulenta,,,KEEP,4,,1,1,,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,filago arizonica,logfia arizonica,,,KEEP,4,,,1,,1,,1,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,filago californica,logfia filaginoides,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,filago gallica,logfia gallica,,,KEEP,4,,1,1,,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,foeniculum,foeniculum vulgare,,,KEEP,6,1,1,1,,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,foeniculum vulgare,foeniculum vulgare,,,KEEP,6,1,1,1,,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Rosales,Rhamnaceae,frangula californica,frangula californica subsp. californica,,,KEEP,1,,,1,,,,,
Plantae,Tracheophyta,Magnoliopsida,Rosales,Rhamnaceae,frangula californica subsp. californica,frangula californica subsp. californica,,,KEEP,1,,,1,,,,,
,,,,,frangula californica subsp. tomentella,frangula californica subsp. tomentella,,,ELIM,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Frankeniaceae,frankenia grandifolia,frankenia salina,,,KEEP,7,1,1,1,1,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Frankeniaceae,frankenia salina,frankenia salina,,,KEEP,7,1,1,1,1,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,franseria chamissonis subsp. bipinnatisecta,ambrosia chamissonis,,,KEEP,7,1,1,1,1,,1,1,1
,,,,,funastrum cynanchoides  var. hartwegii,funastrum cynanchoides var. hartwegii,,yes,KEEP,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,galium angustifolium subsp. foliosum,galium angustifolium subsp. foliosum,assign by island,,KEEP,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,galium angustifolium var. foliosum,galium angustifolium subsp. foliosum,assign by island,,KEEP,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,galium aparine,galium aparine,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,galium aparine var. echinospermum,galium aparine,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,galium aparine var. vaillantii,galium aparine,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,galium nuttallii,galium nuttallii subsp. insulare,,,KEEP,3,,1,1,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,galium nuttallii subsp. insulare,galium nuttallii subsp. insulare,,,KEEP,3,,1,1,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,galium nuttallii var. insulare,galium nuttallii subsp. insulare,,,KEEP,3,,1,1,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,galium porrigens,galium porrigens var. porrigens,,,KEEP,3,,1,1,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,galium porrigens var. porrigens,galium porrigens var. porrigens,,,KEEP,3,,1,1,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,galvezia speciosa,gambelia speciosa,,,KEEP,3,,,,,1,,1,1
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,gambelia speciosa,gambelia speciosa,,,KEEP,3,,,,,1,,1,1
,,,,,gamochaeta purpurea,gamochaeta purpurea,,,ELIM,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,gastridium phleoides,gastridium phleoides,,,KEEP,4,,1,1,,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,gastridium ventricosum,gastridium phleoides,,,KEEP,4,,1,1,,,,1,1
,,,,,gaura drummondii,oenothera hispida,,,ELIM,0,,,,,,,,
,,,,,gaura odorata,oenothera hispida,,,ELIM,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,gaura sinuata,oenothera sinuosa,,,KEEP,1,,,,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,genista linifolia,genista linifolia,,,KEEP,1,,,,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,genista monspessulana,genista monspessulana,,,KEEP,1,,,,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Ericales,Polemoniaceae,gilia achilleifolia,gilia achilleifolia subsp. multicaulis,,,KEEP,2,,1,,,1,,,
Plantae,Tracheophyta,Magnoliopsida,Ericales,Polemoniaceae,gilia achilleifolia subsp. multicaulis,gilia achilleifolia subsp. multicaulis,,,KEEP,2,,1,,,1,,,
Plantae,Tracheophyta,Magnoliopsida,Ericales,Polemoniaceae,gilia capitata,gilia capitata subsp. abrotanifolia,,,KEEP,2,,,1,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Ericales,Polemoniaceae,gilia capitata subsp. abrotanifolia,gilia capitata subsp. abrotanifolia,,,KEEP,2,,,1,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Ericales,Polemoniaceae,gilia multicaulis,gilia achilleifolia subsp. multicaulis,,,KEEP,2,,1,,,1,,,
,,,,,glandularia pulchella,verbena pulchella,,,ELIM,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,glebionis coronaria,glebionis coronaria,,,KEEP,4,,,1,,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,gnaphalium beneolens,pseudognaphalium beneolens,,,KEEP,4,,1,1,,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,gnaphalium bicolor,pseudognaphalium biolettii,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,gnaphalium californicum,pseudognaphalium californicum,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,gnaphalium canescens subsp. microcephalum,pseudognaphalium microcephalum,,,KEEP,6,,1,1,1,1,,1,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,gnaphalium chilense,pseudognaphalium stramineum,,,KEEP,7,1,1,1,1,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,gnaphalium luteoalbum,pseudognaphalium luteoalbum,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,gnaphalium microcephalum,pseudognaphalium microcephalum,,,KEEP,6,,1,1,1,1,,1,1
,,,,,gnaphalium purpureum,gamochaeta purpurea,,,ELIM,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,gnaphalium ramosissimum,pseudognaphalium ramosissimum,,,KEEP,1,,,1,,,,,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,gnaphalium stramineum,pseudognaphalium stramineum,,,KEEP,7,1,1,1,1,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,grindelia camporum,grindelia hirsutula,,,KEEP,2,,1,,,,1,,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,grindelia camporum var. bracteosa,grindelia hirsutula,,,KEEP,2,,1,,,,1,,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,grindelia hirsutula,grindelia hirsutula,,,KEEP,2,,1,,,,1,,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,grindelia latifolia,grindelia hirsutula,,,KEEP,2,,1,,,,1,,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,grindelia latifolia subsp. platyphylla,grindelia hirsutula,,,KEEP,2,,1,,,,1,,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,grindelia robusta,grindelia hirsutula,,,KEEP,2,,1,,,,1,,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,grindelia stricta var. platyphylla,grindelia hirsutula,,,KEEP,2,,1,,,,1,,
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,guillenia lasiophylla,caulanthus lasiophyllus,,,KEEP,7,1,1,1,1,1,,1,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,hainardia cylindrica,hainardia cylindrica,,,KEEP,5,1,1,1,,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,haplopappus canus,hazardia cana,,,KEEP,1,,,,,,,1,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,haplopappus detonsus,hazardia detonsa,,,KEEP,3,,1,1,1,,,,
,,,,,haplopappus squarrosus,hazardia squarrosa var. squarrosa,,,ELIM,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,haplopappus squarrosus subsp. grindelioides,hazardia squarrosa var. grindelioides,,,KEEP,5,1,1,1,1,,,,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,haplopappus squarrosus var. grindelioides,hazardia squarrosa var. grindelioides,,,KEEP,5,1,1,1,1,,,,1
,,,,,haplopappus venetus,isocoma veneta,,,ELIM,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,haplopappus venetus subsp. oxyphyllus,isocoma menziesii,,,KEEP,7,1,1,1,1,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,haplopappus venetus subsp. vernonioides,isocoma menziesii,,,KEEP,7,1,1,1,1,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,haplopappus venetus var. sedoides,isocoma menziesii,,,KEEP,7,1,1,1,1,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,hazardia cana,hazardia cana,,,KEEP,1,,,,,,,1,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,hazardia detonsa,hazardia detonsa,,,KEEP,3,,1,1,1,,,,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,hazardia squarrosa,hazardia squarrosa var. grindelioides,,,KEEP,5,1,1,1,1,,,,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,hazardia squarrosa var. grindelioides,hazardia squarrosa var. grindelioides,,,KEEP,5,1,1,1,1,,,,1
,,,,,hazardia squarrosa var. squarrosa,hazardia squarrosa var. squarrosa,,,ELIM,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,hedypnois cretica,hedypnois cretica,,,Problem - check if keep,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,hedypnois rhagadioloides,hedypnois cretica,,,Problem - check if keep,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Malvales,Cistaceae,helianthemum scoparium,crocanthemum scoparium,,,KEEP,4,,1,1,,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Malvales,Cistaceae,helianthemum scoparium var. scoparium,crocanthemum scoparium,,,KEEP,4,,1,1,,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Malvales,Cistaceae,helianthemum scoparium var. vulgare,crocanthemum scoparium,,,KEEP,4,,1,1,,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,helianthus annuus,helianthus annuus,,,KEEP,5,,,1,1,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,helianthus annuus subsp. lenticularis,helianthus annuus,,,KEEP,5,,,1,1,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Boraginales,Heliotropaceae,heliotropium curassavicum,heliotropium curassavicum var. oculatum,,,KEEP,7,1,1,1,1,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Boraginales,Heliotropaceae,heliotropium curassavicum var. oculatum,heliotropium curassavicum var. oculatum,,,KEEP,7,1,1,1,1,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,helminthotheca echioides,helminthotheca echioides,,,KEEP,3,,,1,,,1,,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,hemizonia clementina,deinandra clementina,,,KEEP,6,,,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,hemizonia fasciculata,deinandra fasciculata,,,KEEP,6,,1,1,1,1,,1,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,hemizonia fitchii,centromadia fitchii,,,KEEP,1,,,1,,,,,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,hemizonia increscens,deinandra increscens subsp. increscens,,,KEEP,2,,1,1,,,,,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,hemizonia increscens subsp. increscens,deinandra increscens subsp. increscens,,,KEEP,2,,1,1,,,,,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,hemizonia pungens,centromadia pungens subsp. pungens,,,KEEP,1,,,,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,hemizonia ramosissima,deinandra fasciculata,,,KEEP,6,,1,1,1,1,,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,herniaria cinerea,herniaria hirsuta var. cinerea,,,KEEP,6,1,1,,,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,herniaria hirsuta,herniaria hirsuta var. cinerea,,,KEEP,6,1,1,,,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,herniaria hirsuta subsp. cinerea,herniaria hirsuta var. cinerea,,,KEEP,6,1,1,,,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,herniaria hirsuta var. cinerea,herniaria hirsuta var. cinerea,,,KEEP,6,1,1,,,1,1,1,1
Plantae,Tracheophyta,,,Cupressaceae,hesperocyparis macrocarpa,hesperocyparis macrocarpa,,,KEEP,3,,1,1,1,,,,
Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,heteromeles arbutifolia,heteromeles arbutifolia,,,KEEP,7,1,1,1,1,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,heteromeles arbutifolia var. arbutifolia,heteromeles arbutifolia,,,KEEP,7,1,1,1,1,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,heteromeles arbutifolia var. macrocarpa,heteromeles arbutifolia,,,KEEP,7,1,1,1,1,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,hieracium argutum,hieracium argutum,,,KEEP,2,,1,1,,,,,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,hieracium argutum var. argutum,hieracium argutum,,,KEEP,2,,1,1,,,,,
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,hirschfeldia incana,hirschfeldia incana,,,KEEP,6,1,1,1,,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,holodiscus discolor,holodiscus discolor var. discolor,,,KEEP,2,,,1,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,holodiscus discolor var. discolor,holodiscus discolor var. discolor,,,KEEP,2,,,1,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,hordeum brachyantherum,hordeum brachyantherum subsp. californicum,,,KEEP,6,1,1,1,1,,1,,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,hordeum brachyantherum subsp. californicum,hordeum brachyantherum subsp. californicum,,,KEEP,6,1,1,1,1,,1,,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,hordeum californicum,hordeum brachyantherum subsp. californicum,,,KEEP,6,1,1,1,1,,1,,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,hordeum geniculatum,hordeum marinum subsp. gussoneanum,,,KEEP,5,,1,1,,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,hordeum glaucum,hordeum murinum subsp. glaucum,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,hordeum intercedens,hordeum intercedens,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,hordeum leporinum,hordeum murinum subsp. leporinum,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,hordeum marinum,hordeum marinum subsp. gussoneanum,,,KEEP,5,,1,1,,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,hordeum marinum subsp. gussoneanum,hordeum marinum subsp. gussoneanum,,,KEEP,5,,1,1,,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,hordeum marinum subsp. gussonianum,hordeum marinum subsp. gussoneanum,,,KEEP,5,,1,1,,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,hordeum maritimum subsp. gussoneanum,hordeum marinum subsp. gussoneanum,,,KEEP,5,,1,1,,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,hordeum murinum subsp. glaucum,hordeum murinum subsp. glaucum,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,hordeum murinum subsp. leporinum,hordeum murinum subsp. leporinum,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,hordeum pusillum,hordeum intercedens,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,hornungia procumbens,hornungia procumbens,,,KEEP,7,1,1,1,1,1,1,1,
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,hutchinsia procumbens,hornungia procumbens,,,KEEP,7,1,1,1,1,1,1,1,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,hydepnois rhagadioloides,hedypnois cretica,,,Problem - check if keep,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,hymenolobus procumbens,hornungia procumbens,,,KEEP,7,1,1,1,1,1,1,1,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,isocoma menziesii,isocoma menziesii,,,KEEP,7,1,1,1,1,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,isocoma menziesii var. decumbens,isocoma menziesii,,,KEEP,7,1,1,1,1,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,isocoma menziesii var. menziesii,isocoma menziesii,,,KEEP,7,1,1,1,1,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,isocoma menziesii var. sedoides,isocoma menziesii,,,KEEP,7,1,1,1,1,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,isocoma menziesii var. vernonioides,isocoma menziesii,,,KEEP,7,1,1,1,1,,1,1,1
,,,,,isocoma veneta,isocoma veneta,,,ELIM,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,isocoma veneta var. sedoides,isocoma menziesii,,,KEEP,7,1,1,1,1,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Cleomaceae,isomeris arborea,peritoma arborea,,,KEEP,3,,1,,,,,1,1
