source,order,acceptedOrder,family,acceptedFamily,genus,acceptedGenus,scientificName,acceptedName,AUTHOR,YRPUBL,PUBL,VOL,PG,PG2,Anacapa,Santa Barbara,Santa Catalina,San Clemente,Santa Cruz,San Miguel,San Nicholas,Santa Rosa,month,year,NOTES
literature,Lepidoptera,Lepidoptera,Hesperiidae,Hesperiidae,Pyrgus,Pyrgus,Pyrgus albescens,Pyrgus albescens,SNI report,,,,,,,,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Hesperiidae,Hesperiidae,Pyrgus,Pyrgus,Pyrgus communis,Pyrgus communis,Naughton,2014,Monographs of the Western North American Naturalist,7,297,-305,,,,,x,,,,,,
literature,Lepidoptera,Lepidoptera,Hesperiidae,Hesperiidae,Pyrus,Pyrgus,Pyrus albescens,Pyrus albescens,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,,,,,,Lepidoptera,,*Hawks; in Systematics of western NA butterflies,,,,,,,,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Lycaenidae,Lycaenidae,Brephidium,Brephidium,Brephidium exilis,Brephidium exilis,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Lycaenidae,Lycaenidae,Brephidium,Brephidium,Brephidium exilis,Brephidium exilis,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Lycaenidae,Lycaenidae,Brephidium,Brephidium,Brephidium exilis,Brephidium exilis,SNI report,,,,,,,,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Lycaenidae,Lycaenidae,Celastrina,Celastrina,Celastrina echo,Celastrina echo,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Lycaenidae,Lycaenidae,Everes,Cupido,Everes amyntula amyntula,Cupido amyntula amyntula,SNI report,,,,,,,,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Lycaenidae,Lycaenidae,Icaricia,Plebejus,Plebeius acmon,Icaricia acmon,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Lycaenidae,Lycaenidae,Icaricia,Plebejus,Plebejus acmon acmon,Icaricia acmon,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Lycaenidae,Lycaenidae,Icaricia,Plebejus,Plebejus acmon acmon,Icaricia acmon,SNI report,,,,,,,,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Lycaenidae,Lycaenidae,Icaricia,Plebejus,Plebejus acmon acmon,Icaricia acmon,San Clemente Sierra Report - Survey,,,,,,,,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Lycaenidae,Lycaenidae,Strymon,Strymon,Strymon melinus,Strymon melinus,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Lycaenidae,Lycaenidae,Strymon,Strymon,Strymon melinus,Strymon melinus,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Lycaenidae,Lycaenidae,Strymon,Strymon,Strymon melinus,Strymon melinus,SNI report,,,,,,,,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Lyonetiidae,Lyonetiidae,Bedellia,Bedellia,Bedellia somnulentella,Bedellia somnulentella,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Coleoptera,Melyridae,Melyridae,Dasytes,Dasytes,Dasytes clemente?,,San Clemente Sierra Report - Survey,,,,,,,,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Nepticulidae,Nepticulidae,Stigmella,Stigmella,Stigmella,,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Noctuidae,Noctuidae,Abagrotis,Abagrotis,Abagrotis sp. reedi?,Abagrotis cf reedi?,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Noctuidae,Noctuidae,Agrotis,Agrotis,Agrotis ipsilon,Agrotis ipsilon,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Noctuidae,Noctuidae,Agrotis,Agrotis,Agrotis venerabilis arida,Agrotis venerabilis arida,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Noctuidae,Noctuidae,Aseptis,Aseptis,Aseptis (paviae or ethnica?,,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Noctuidae,Noctuidae,Autographa,Autographa,Autographa californica,Autographa californica,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Noctuidae,Noctuidae,Bulia,Bulia,Bulia deducta,Bulia deducta,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Noctuidae,Noctuidae,Cobalos,Cobalos,Cobalos sp. angelicus?,,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Noctuidae,Noctuidae,Conochares,Ponometia,Conochares arizonae,Ponometia elegantula,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Noctuidae,Noctuidae,Cucullia,Cucullia,Cucullia serraticornis,Cucullia serraticornis,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Noctuidae,Noctuidae,Dargida,Dargida,Dargida procincta,Dargida procinctus,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Noctuidae,Noctuidae,Euxoa,Euxoa,Euxoa messoria,Euxoa messoria,SNI report,,,,,,,,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Noctuidae,Noctuidae,Euxoa,Euxoa,Euxoa not septentrionella?,,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Noctuidae,Noctuidae,Euxoa,Euxoa,Euxoa sp. auxiliaris?,,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Noctuidae,Noctuidae,Euxoa,Euxoa,Euxoa sp. henrietta?,,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Noctuidae,Noctuidae,Euxoa,Euxoa,Euxoa sp. olivia?,,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Noctuidae,Noctuidae,Euxoa,Euxoa,Euxoa sp. satos,,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,"satos not in the checklist, although satis is"
literature,Lepidoptera,Lepidoptera,Noctuidae,Noctuidae,Forsebia,Forsebia,Forsebia perlaeta,Forsebia perlaeta,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Noctuidae,Noctuidae,Galgula,Galgula,Galgula partita,Galgula partita,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Noctuidae,Erebidae,Grammia,Grammia,Grammia ursina,Grammia ursina,Sidhu,2016,Pan-Pacific Ento,92,151,-156,,,,x,,,,,,,
literature,Lepidoptera,Lepidoptera,Noctuidae,Noctuidae,Heliothis,Heliothis,Heliothis phloxiphagus,Heliothis phloxiphaga,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Noctuidae,Noctuidae,Heliothis,Helicoverpa,Heliothis zea,Helicoverpa zea,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Noctuidae,Noctuidae,Hemeroplanis,Hemeroplanis,Hemeroplanis finitima,Hemeroplanis historialis,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Noctuidae,Noctuidae,Hemieuxoa,Hemieuxoa,Hemieuxoa rudens,Hemieuxoa rudens,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Noctuidae,Noctuidae,Lacinipolia,Lacinipolia,Lacinipolia quadrilineata,Lacinipolia quadrilineata,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Noctuidae,Noctuidae,Lacinipolia,Lacinipolia,Lacinipolia sp. strigicollis,Lacinipolia strigicollis,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Noctuidae,Noctuidae,Lacinipolia,Lacinipolia,Lacinipolia strigicollis,Lacinipolia strigicollis,SNI report,,,,,,,,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Noctuidae,Noctuidae,Lacinipolia,Lacinipolia,Lacinipolia vicina acutipennis,,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,"These are two valid species, but don’t belong together - must be a new type in between"
literature,Lepidoptera,Lepidoptera,Noctuidae,Noctuidae,Leucania,Leucania,Leucania sp. oaxacana?,,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Noctuidae,Noctuidae,Megalographa,Megalographa,Megalographa biloba,Megalographa biloba,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Noctuidae,Noctuidae,Melipotis,Melipotis,Melipotis indomita,Melipotis indomita,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Noctuidae,Noctuidae,Melipotis,Melipotis,Melipotis jucunda,Melipotis jucunda,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Noctuidae,Noctuidae,Micrathetis,Micrathetis,Micrathetis triplex,Micrathetis triplex,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Noctuidae,Noctuidae,Oncocnemis,Sympistis,Oncocnemis augusta,Sympistis augustus,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Noctuidae,Noctuidae,Oncocnemis,Sympistis,Oncocnemis nita,Sympistis nita,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Noctuidae,Noctuidae,Orthosia,Orthosia,Orthosia praeses,Orthosia praeses,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Noctuidae,Noctuidae,Parabagrotis,Parabagrotis,Parabagrotis insularis,Parabagrotis insularis,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Noctuidae,Noctuidae,Peridroma,Peridroma,Peridroma saucia,Peridroma saucia,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Noctuidae,Noctuidae,Protorthodes,Protorthodes,Protorthodes alfkeni,Protorthodes alfkeni,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Noctuidae,Noctuidae,Pseudaletia,Mythimna,Pseudaletia unipuncta,Mythimna unipuncta,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Noctuidae,Noctuidae,Pseudaletia,Mythimna,Pseudaletia unipuncta,Mythimna unipuncta,SNI report,,,,,,,,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Noctuidae,Noctuidae,Scotogramma,Scotogramma,Scotogramma deffessa,Scotogramma deffessa,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Noctuidae,Noctuidae,Spodoptera,Spodoptera,Spodoptera exigua,Spodoptera exigua,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Noctuidae,Noctuidae,Spodoptera,Spodoptera,Spodoptera frugiperda,Spodoptera frugiperda,SNI report,,,,,,,,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Noctuidae,Noctuidae,Spodoptera,Spodoptera,Spodoptera ornithogalli,Spodoptera ornithogalli,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Noctuidae,Noctuidae,Spodoptera,Spodoptera,Spodoptera praefica,Spodoptera praefica,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Noctuidae,Noctuidae,Sympistis,Sympistis,Sympistis augustus,Sympistis augustus,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Noctuidae,Noctuidae,Synedoida,Drasteria,Synedoida tejonica,Drasteria tejonica,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Noctuidae,Noctuidae,Trichoclea,Anarta,Trichoclea antica,Anarta antica,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Noctuidae,Noctuidae,Trichoclea,Anarta,Trichoclea edwardsi,Anarta edwardsii,SNI report,,,,,,,,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Noctuidae,Noctuidae,Trichoplusia,Trichoplusia,Trichoplusia ni,Trichoplusia ni,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Noctuidae,Noctuidae,Tridepia,Tripedia,Tridepia nova,Tripedia nova,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Noctuidae,Noctuidae,unplaced,,unplaced noctuid,,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Noctuidae,Noctuidae,Zosteropoda,Zosteropoda,Zosteropoda clementei,Zosteropoda clementei,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Noctuidae,Noctuidae,,,Noctuidae,,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Noctuidae,Noctuidae,,,Noctuidae,,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Nolidae,Nolidae,Characoma,Garella,Characoma nilotica,Garella nilotica,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Nymphalidae,Nymphalidae,Vanessa,Vanessa,Vanessa anabella,Vanessa anabella,SNI report,,,,,,,,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Nymphalidae,Nymphalidae,Vanessa,Vanessa,Vanessa annabella,Vanessa annabella,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Nymphalidae,Nymphalidae,Vanessa,Vanessa,Vanessa annabella,Vanessa annabella,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Nymphalidae,Nymphalidae,Vanessa,Vanessa,Vanessa cardui,Vanessa cardui,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Nymphalidae,Nymphalidae,Vanessa,Vanessa,Vanessa cardui,Vanessa cardui,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Nymphalidae,Nymphalidae,Vanessa,Vanessa,Vanessa cardui,Vanessa cardui,SNI report,,,,,,,,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Nymphalidae,Nymphalidae,Vanessa,Vanessa,Vanessa virginiensis,Vanessa virginiensis,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Nymphalidae,Nymphalidae,Vanessa,Vanessa,Vanessa virginiensis,Vanessa virginiensis,SNI report,,,,,,,,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Oecophoridae,Oecophoridae,Agonopterix,Agonopterix,Agonopterix toega,Agonopterix toega,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,2001,
literature,Lepidoptera,Lepidoptera,Papilionidae,Papilionidae,Papilio,Papilio,Papilio zelicaon,Papilio zelicaon,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Pieridae,Pieridae,Colias,Colias,Colias eurytheme,Colias eurytheme,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Pieridae,Pieridae,Colias,Colias,Colias eurytheme,Colias eurytheme,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Pieridae,Pieridae,Colias,Colias,Colias eurytheme,Colias eurytheme,SNI report,,,,,,,,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Pieridae,Pieridae,Pieris,Pontia,Pieris protodice,Pontia protodice,SNI report,,,,,,,,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Pieridae,Pieridae,Pieris,Pieris,Pieris rapae,Pieris rapae,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Pieridae,Pieridae,Pontia,Pontia,Pontia protodice,Pontia protodice,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Pieridae,Pieridae,Pontia,Pontia,Pontia protodice,Pontia protodice,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Plutellidae,Plutellidae,Plutella,Plutella,Plutella xylostella,Plutella xylostella,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Plutellidae,Ypsolophidae,Ypsolopha,Ypsolopha,Ypsolopha arizonella/schwartziella group,,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Plutellidae,Ypsolophidae,Ypsolopha,Ypsolopha,Ypsolopha barberella,Ypsolopha barberella,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Pterophoridae,Pterophoridae,Anstenoptilia,Anstenoptilia,Anstenoptilia marmarodactyla,Anstenoptilia marmarodactyla,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Pterophoridae,Pterophoridae,Anstenoptilia,Anstenoptilia,Anstenoptilia marmarodactyla,Anstenoptilia marmarodactyla,SNI report,,,,,,,,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Pterophoridae,Pterophoridae,Emmelina,Emmelina,Emmelina monodactyla,Emmelina monodactyla,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Pterophoridae,Pterophoridae,Hellinsia,Hellinsia,Hellinsia catalinae,Hellinsia catalinae,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Pterophoridae,Pterophoridae,Hellinsia,Hellinsia,Hellinsia n. sp. nr gratiosus,,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Pterophoridae,Pterophoridae,Platptila,Platyptilia,Platptila sp. williamsi?,,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Pterophoridae,Pterophoridae,Platyptilia,Platyptilia,Platyptilia williamsii,Platyptilia williamsii,SNI report,,,,,,,,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Pyralidae,Pyralidae,Acrobasis,Acrobasis,Acrobasis tricolorella,Acrobasis tricolorella,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Pyralidae,Pyralidae,Diastictus,Diastictis,Diastictus fracturalis,Diastictis fracturalis,SNI report,,,,,,,,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Pyralidae,Pyralidae,Dicymolomia,Dicymolomia,Dicymolomia metalliferalis,Dicymolomia metalliferalis,SNI report,,,,,,,,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Pyralidae,Pyralidae,Ephestiodes,Ephestiodes,Ephestiodes gilvescentella,Ephestiodes gilvescentella,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Pyralidae,Pyralidae,Etiella,Etiella,Etiella sp. zinckenella?,,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Pyralidae,Pyralidae,Heterographis,Ancylosis,Heterographis morrisonella,Ancylosis morrisonella,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Pyralidae,Pyralidae,Homoeosoma,Homoeosoma,Homoeosoma electellum,Homoeosoma electella,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Pyralidae,Pyralidae,Hulstia,Ancylosis,Hulstia undulatella,Ancylosis undulatella,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Pyralidae,Pyralidae,Lipographis,Lipographis,Lipographis fenestrella,Lipographis fenestrella,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Pyralidae,Pyralidae,Nomophila,Nomophila,Nomophila nearctica,Nomophila nearctica,SNI report,,,,,,,,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Pyralidae,Pyralidae,Ozamia,Ozamia,Ozamia fuscomaculella,Ozamia fuscomaculella,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Pyralidae,Pyralidae,Patagonia,Patagonia,Patagonia peregrina,Patagonia peregrina,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Pyralidae,Pyralidae,Phobus,Phobus,Phobus funerellus,Phobus funerellus,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Pyralidae,Pyralidae,Phycitodes,Phycitodes,Phycitodes mucidellum,Phycitodes mucidella,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Pyralidae,Pyralidae,Pima,Pima,Pima albiplagiatella occidentalis,,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,"These are two valid species, but don’t belong together - must be a new type in between"
literature,Lepidoptera,Lepidoptera,Pyralidae,Pyralidae,Pima,Pima,Pima albocostalialis,Pima albocostalialis,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Pyralidae,Pyralidae,Protasia,Protasia,Protasia mirabilicornella,Protasia mirabilicornella,SNI report,,,,,,,,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Pyralidae,Pyralidae,Pyralis,Aglossa,Pyralis cacamica,Aglossa cacamica,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Pyralidae,Pyralidae,Unadilla,Unadilla,Unadilla erronella,Unadilla erronella,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Scythrididae,Scythrididae,Arotrura,Arotrura,Arotrura longissima,Arotrura longissima,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,2001,
literature,Lepidoptera,Lepidoptera,Scythrididae,Scythrididae,Arotrura,Arotrura,Arotrura longissima,Arotrura longissima,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Scythrididae,Scythrididae,Arotrura,Arotrura,Arotrura sp. divaricata complex,,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,2003,
literature,Lepidoptera,Lepidoptera,Scythrididae,Scythrididae,Scyhthrus,Scythris,Scyhthrus antracina,Scythris anthracina,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,2003,
literature,Lepidoptera,Lepidoptera,Sesiidae,Sesiidae,Melittia,Melittia,Melittia gloriosa,Melittia gloriosa,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Sphingidae,Sphingidae,Hyles,Hyles,Hyles lineata,Hyles lineata,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Sphingidae,Sphingidae,Hyles,Hyles,Hyles lineata,Hyles lineata,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Sphingidae,Sphingidae,Hyles,Hyles,Hyles lineata,Hyles lineata,SNI report,,,,,,,,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Tineidae,Tineidae,Monopis,Monopis,Monopis crocicapitella,Monopis crocicapitella,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,2003,
literature,Lepidoptera,Lepidoptera,Tineidae,Tineidae,Tinea,Tinea,Tinea occidentella,Tinea occidentella,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,2003,
literature,Lepidoptera,Lepidoptera,Tineidae,Tineidae,Tinea,Tinea,Tinea sp. pallescentella?,,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,2003,
literature,Lepidoptera,Lepidoptera,Tineidae,Tineidae,Amydria,Amydria,Amydria,,SNI report,,,,,,,,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Tortricidae,Tortricidae,Argyrotaenia,Argyrotaenia,Argyrotaenia fraciscana,Argyrotaenia franciscana,San Clemente Sierra Report,,,,,,,,,,,,,,,,
