"","source","month","year","island","order","acceptedFamily","acceptedGenus","acceptedName","scientificName","latitude","longitude","phylum","class"
"756","Cal-IBIS",5,2009,"Santa Cruz","Coleoptera","Carabidae","Bembidion",NA,"Bembidion",34.0051,-119.7508,"Arthropoda","Insecta"
"757","Cal-IBIS",5,2009,"Santa Cruz","Coleoptera","Carabidae","Bembidion",NA,"Bembidion",34.0051,-119.7508,"Arthropoda","Insecta"
"758","Cal-IBIS",5,2009,"Santa Cruz","Coleoptera","Carabidae","Bembidion",NA,"Bembidion",34.0051,-119.7508,"Arthropoda","Insecta"
"759","Cal-IBIS",5,2009,"Santa Cruz","Coleoptera","Carabidae","Bembidion",NA,"Bembidion",34.0051,-119.7508,"Arthropoda","Insecta"
"760","Cal-IBIS",5,2009,"Santa Cruz","Coleoptera","Carabidae","Bembidion",NA,"Bembidion",34.0051,-119.7508,"Arthropoda","Insecta"
"761","Cal-IBIS",5,2009,"Santa Cruz","Coleoptera","Carabidae","Bembidion",NA,"Bembidion",34.0051,-119.7508,"Arthropoda","Insecta"
"762","Cal-IBIS",5,2009,"Santa Cruz","Coleoptera","Carabidae","Bembidion",NA,"Bembidion",34.0051,-119.7508,"Arthropoda","Insecta"
"763","Cal-IBIS",5,2009,"Santa Cruz","Coleoptera","Carabidae","Bembidion",NA,"Bembidion",34.0051,-119.7508,"Arthropoda","Insecta"
"764","Cal-IBIS",5,2009,"Santa Cruz","Coleoptera","Carabidae","Bembidion",NA,"Bembidion",34.0051,-119.7508,"Arthropoda","Insecta"
"765","Cal-IBIS",5,2009,"Santa Cruz","Coleoptera","Carabidae","Bembidion",NA,"Bembidion",34.0051,-119.7508,"Arthropoda","Insecta"
"766","Cal-IBIS",5,2009,"Santa Cruz","Coleoptera","Carabidae","Bembidion",NA,"Bembidion",34.0051,-119.7508,"Arthropoda","Insecta"
"767","Cal-IBIS",5,2009,"Santa Cruz","Coleoptera","Carabidae","Bembidion",NA,"Bembidion",34.0051,-119.7508,"Arthropoda","Insecta"
"768","Cal-IBIS",5,2009,"Santa Cruz","Coleoptera","Carabidae","Bembidion",NA,"Bembidion",34.0051,-119.7508,"Arthropoda","Insecta"
"769","Cal-IBIS",5,2009,"Santa Cruz","Coleoptera","Carabidae","Bembidion",NA,"Bembidion",34.0051,-119.7508,"Arthropoda","Insecta"
"770","Cal-IBIS",5,2009,"Santa Cruz","Coleoptera","Carabidae","Bembidion",NA,"Bembidion",34.0051,-119.7508,"Arthropoda","Insecta"
"771","Cal-IBIS",5,2009,"Santa Cruz","Coleoptera","Carabidae","Bembidion",NA,"Bembidion",34.0051,-119.7508,"Arthropoda","Insecta"
"772","Cal-IBIS",5,2009,"Santa Cruz","Coleoptera","Carabidae","Bembidion",NA,"Bembidion",34.0051,-119.7508,"Arthropoda","Insecta"
"773","Cal-IBIS",5,2009,"Santa Cruz","Coleoptera","Carabidae","Bembidion",NA,"Bembidion",34.0051,-119.7508,"Arthropoda","Insecta"
"774","Cal-IBIS",8,2006,"Santa Cruz","Coleoptera","Carabidae","Bembidion",NA,"Bembidion",34.0222,-119.6906,"Arthropoda","Insecta"
"775","Cal-IBIS",8,2006,"Santa Cruz","Coleoptera","Carabidae","Bembidion",NA,"Bembidion",34.0222,-119.6906,"Arthropoda","Insecta"
"776","Cal-IBIS",5,2009,"Santa Cruz","Coleoptera","Carabidae","Bembidion",NA,"Bembidion",34.009,-119.7577,"Arthropoda","Insecta"
"777","Cal-IBIS",6,2005,"Santa Cruz","Coleoptera","Carabidae","Bembidion",NA,"Bembidion",34.0197,-119.6815,"Arthropoda","Insecta"
"778","Cal-IBIS",5,2009,"Santa Cruz","Coleoptera","Carabidae","Bembidion",NA,"Bembidion",34.0197,-119.6815,"Arthropoda","Insecta"
"779","Cal-IBIS",5,1979,"Santa Cruz","Coleoptera","Carabidae","Bembidion",NA,"Bembidion",33.9967,-119.7246,"Arthropoda","Insecta"
"780","Cal-IBIS",5,1979,"Santa Cruz","Coleoptera","Carabidae","Bembidion",NA,"Bembidion",33.9967,-119.7246,"Arthropoda","Insecta"
"781","Cal-IBIS",5,1979,"Santa Cruz","Coleoptera","Carabidae","Bembidion",NA,"Bembidion",33.9967,-119.7246,"Arthropoda","Insecta"
"782","Cal-IBIS",5,1979,"Santa Cruz","Coleoptera","Carabidae","Bembidion",NA,"Bembidion",33.9967,-119.7246,"Arthropoda","Insecta"
"783","Cal-IBIS",5,1979,"Santa Cruz","Coleoptera","Carabidae","Bembidion",NA,"Bembidion",33.9967,-119.7246,"Arthropoda","Insecta"
"784","Cal-IBIS",5,1979,"Santa Cruz","Coleoptera","Carabidae","Bembidion",NA,"Bembidion",33.9967,-119.7246,"Arthropoda","Insecta"
"785","Cal-IBIS",5,1979,"Santa Cruz","Coleoptera","Carabidae","Bembidion",NA,"Bembidion",33.9967,-119.7246,"Arthropoda","Insecta"
"786","Cal-IBIS",5,1979,"Santa Cruz","Coleoptera","Carabidae","Bembidion",NA,"Bembidion",33.9967,-119.7246,"Arthropoda","Insecta"
"787","Cal-IBIS",5,1979,"Santa Cruz","Coleoptera","Carabidae","Bembidion",NA,"Bembidion",33.9967,-119.7246,"Arthropoda","Insecta"
"788","Cal-IBIS",5,1979,"Santa Cruz","Coleoptera","Carabidae","Bembidion",NA,"Bembidion",33.9967,-119.7246,"Arthropoda","Insecta"
"789","Cal-IBIS",5,1979,"Santa Cruz","Coleoptera","Carabidae","Bembidion",NA,"Bembidion",33.9967,-119.7246,"Arthropoda","Insecta"
"790","Cal-IBIS",5,1979,"Santa Cruz","Coleoptera","Carabidae","Bembidion",NA,"Bembidion",33.9967,-119.7246,"Arthropoda","Insecta"
"791","Cal-IBIS",5,1979,"Santa Cruz","Coleoptera","Carabidae","Bembidion",NA,"Bembidion",33.9967,-119.7246,"Arthropoda","Insecta"
"792","Cal-IBIS",5,1979,"Santa Cruz","Coleoptera","Carabidae","Bembidion",NA,"Bembidion",33.9967,-119.7246,"Arthropoda","Insecta"
"793","Cal-IBIS",5,1979,"Santa Cruz","Coleoptera","Carabidae","Bembidion",NA,"Bembidion",33.9967,-119.7246,"Arthropoda","Insecta"
"794","Cal-IBIS",7,1939,"San Miguel","Coleoptera","Carabidae","Bembidion",NA,"Bembidion",34.0417,-120.3538,"Arthropoda","Insecta"
"795","Cal-IBIS",5,2009,"San Miguel","Coleoptera","Carabidae","Bembidion",NA,"Bembidion",34.0512,-120.3891,"Arthropoda","Insecta"
"796","Cal-IBIS",5,2009,"San Miguel","Coleoptera","Carabidae","Bembidion",NA,"Bembidion",34.0512,-120.3891,"Arthropoda","Insecta"
"797","Cal-IBIS",5,2009,"San Miguel","Coleoptera","Carabidae","Bembidion",NA,"Bembidion",34.0512,-120.3891,"Arthropoda","Insecta"
"798","Cal-IBIS",5,2009,"San Miguel","Coleoptera","Carabidae","Bembidion",NA,"Bembidion",34.0512,-120.3891,"Arthropoda","Insecta"
"799","Cal-IBIS",5,2009,"San Miguel","Coleoptera","Carabidae","Bembidion",NA,"Bembidion",34.0512,-120.3891,"Arthropoda","Insecta"
"800","Cal-IBIS",5,2009,"San Miguel","Coleoptera","Carabidae","Bembidion",NA,"Bembidion",34.0512,-120.3891,"Arthropoda","Insecta"
"801","Cal-IBIS",5,2009,"San Miguel","Coleoptera","Carabidae","Bembidion",NA,"Bembidion",34.0512,-120.3891,"Arthropoda","Insecta"
"802","Cal-IBIS",5,2009,"San Miguel","Coleoptera","Carabidae","Bembidion",NA,"Bembidion",34.0512,-120.3891,"Arthropoda","Insecta"
"803","Cal-IBIS",5,2009,"San Miguel","Coleoptera","Carabidae","Bembidion",NA,"Bembidion",34.0512,-120.3891,"Arthropoda","Insecta"
"804","Cal-IBIS",5,2009,"San Miguel","Coleoptera","Carabidae","Bembidion",NA,"Bembidion",34.0512,-120.3891,"Arthropoda","Insecta"
"805","Cal-IBIS",5,2009,"San Miguel","Coleoptera","Carabidae","Bembidion",NA,"Bembidion",34.0512,-120.3891,"Arthropoda","Insecta"
"806","Cal-IBIS",5,2009,"San Miguel","Coleoptera","Carabidae","Bembidion",NA,"Bembidion",34.0512,-120.3891,"Arthropoda","Insecta"
"807","Cal-IBIS",5,2009,"San Miguel","Coleoptera","Carabidae","Bembidion",NA,"Bembidion",34.0512,-120.3891,"Arthropoda","Insecta"
"808","Cal-IBIS",4,1979,"San Miguel","Coleoptera","Carabidae","Bembidion",NA,"Bembidion",34.036332,-120.376022,"Arthropoda","Insecta"
"809","Cal-IBIS",4,2008,"Santa Rosa","Coleoptera","Carabidae","Bembidion",NA,"Bembidion",34.0053,-120.1762,"Arthropoda","Insecta"
"810","Cal-IBIS",4,2008,"Santa Rosa","Coleoptera","Carabidae","Bembidion",NA,"Bembidion",34.0053,-120.1762,"Arthropoda","Insecta"
"811","Cal-IBIS",4,2008,"Santa Rosa","Coleoptera","Carabidae","Bembidion",NA,"Bembidion",34.0053,-120.1762,"Arthropoda","Insecta"
"812","Cal-IBIS",4,2008,"Santa Rosa","Coleoptera","Carabidae","Bembidion",NA,"Bembidion",34.0053,-120.1762,"Arthropoda","Insecta"
"813","Cal-IBIS",6,2007,"Santa Rosa","Coleoptera","Carabidae","Bembidion",NA,"Bembidion",33.9613,-120.1887,"Arthropoda","Insecta"
"814","Cal-IBIS",6,2007,"Santa Rosa","Coleoptera","Carabidae","Bembidion",NA,"Bembidion",33.9613,-120.1887,"Arthropoda","Insecta"
"815","Cal-IBIS",6,2007,"Santa Rosa","Coleoptera","Carabidae","Bembidion",NA,"Bembidion",33.9613,-120.1887,"Arthropoda","Insecta"
"816","Cal-IBIS",6,2007,"Santa Rosa","Coleoptera","Carabidae","Bembidion",NA,"Bembidion",33.9613,-120.1887,"Arthropoda","Insecta"
"817","Cal-IBIS",6,2007,"Santa Rosa","Coleoptera","Carabidae","Bembidion",NA,"Bembidion",33.9613,-120.1887,"Arthropoda","Insecta"
"818","Cal-IBIS",6,2007,"Santa Rosa","Coleoptera","Carabidae","Bembidion",NA,"Bembidion",33.9613,-120.1887,"Arthropoda","Insecta"
"819","Cal-IBIS",6,2007,"Santa Rosa","Coleoptera","Carabidae","Bembidion",NA,"Bembidion",33.9613,-120.1887,"Arthropoda","Insecta"
"820","Cal-IBIS",4,2008,"Santa Rosa","Coleoptera","Carabidae","Bembidion",NA,"Bembidion",33.9765,-120.0111,"Arthropoda","Insecta"
"821","Cal-IBIS",4,2008,"Santa Rosa","Coleoptera","Carabidae","Bembidion",NA,"Bembidion",33.9765,-120.0111,"Arthropoda","Insecta"
"822","Cal-IBIS",4,2008,"Santa Rosa","Coleoptera","Carabidae","Bembidion",NA,"Bembidion",33.9765,-120.0111,"Arthropoda","Insecta"
"823","Cal-IBIS",4,2008,"Santa Rosa","Coleoptera","Carabidae","Bembidion",NA,"Bembidion",33.9765,-120.0111,"Arthropoda","Insecta"
"824","Cal-IBIS",6,2007,"Santa Rosa","Coleoptera","Carabidae","Bembidion",NA,"Bembidion",34.0194,-120.0965,"Arthropoda","Insecta"
"825","Cal-IBIS",6,2007,"Santa Rosa","Coleoptera","Carabidae","Bembidion",NA,"Bembidion",34.0194,-120.0965,"Arthropoda","Insecta"
"826","Cal-IBIS",6,2007,"Santa Rosa","Coleoptera","Carabidae","Bembidion",NA,"Bembidion",34.0194,-120.0965,"Arthropoda","Insecta"
"827","Cal-IBIS",4,2008,"Santa Rosa","Coleoptera","Carabidae","Bembidion",NA,"Bembidion",33.9866,-120.1386,"Arthropoda","Insecta"
"828","Cal-IBIS",6,2007,"Santa Rosa","Coleoptera","Carabidae","Bembidion",NA,"Bembidion",33.9927,-120.0421,"Arthropoda","Insecta"
"829","Cal-IBIS",6,2007,"Santa Rosa","Coleoptera","Carabidae","Bembidion",NA,"Bembidion",33.9927,-120.0421,"Arthropoda","Insecta"
"830","Cal-IBIS",4,2008,"Santa Rosa","Coleoptera","Carabidae","Bembidion",NA,"Bembidion",33.9927,-120.0421,"Arthropoda","Insecta"
"831","Cal-IBIS",6,2007,"Santa Rosa","Coleoptera","Carabidae","Bembidion",NA,"Bembidion",33.9927,-120.0421,"Arthropoda","Insecta"
"832","Cal-IBIS",6,2007,"Santa Rosa","Coleoptera","Carabidae","Bembidion",NA,"Bembidion",33.9927,-120.0421,"Arthropoda","Insecta"
"833","Cal-IBIS",4,2008,"Santa Rosa","Coleoptera","Carabidae","Bembidion",NA,"Bembidion",33.985,-120.0764,"Arthropoda","Insecta"
"834","Cal-IBIS",4,2008,"Santa Rosa","Coleoptera","Carabidae","Bembidion",NA,"Bembidion",33.985,-120.0764,"Arthropoda","Insecta"
"835","Cal-IBIS",4,2008,"Santa Rosa","Coleoptera","Carabidae","Bembidion",NA,"Bembidion",33.985,-120.0764,"Arthropoda","Insecta"
"836","Cal-IBIS",4,2008,"Santa Rosa","Coleoptera","Carabidae","Bembidion",NA,"Bembidion",33.985,-120.0764,"Arthropoda","Insecta"
"837","Cal-IBIS",4,1970,"Santa Catalina","Coleoptera","Carabidae","Brachinus",NA,"Brachinus",0,0,"Arthropoda","Insecta"
"838","Cal-IBIS",5,1968,"Santa Cruz","Coleoptera","Carabidae","Brachinus",NA,"Brachinus",0,0,"Arthropoda","Insecta"
"839","Cal-IBIS",5,1968,"Santa Cruz","Coleoptera","Carabidae","Brachinus",NA,"Brachinus",0,0,"Arthropoda","Insecta"
"840","Cal-IBIS",5,1968,"Santa Cruz","Coleoptera","Carabidae","Brachinus",NA,"Brachinus",0,0,"Arthropoda","Insecta"
"841","Cal-IBIS",5,1968,"Santa Cruz","Coleoptera","Carabidae","Brachinus",NA,"Brachinus",0,0,"Arthropoda","Insecta"
"842","Cal-IBIS",5,1968,"Santa Cruz","Coleoptera","Carabidae","Brachinus",NA,"Brachinus",0,0,"Arthropoda","Insecta"
"843","Cal-IBIS",5,1968,"Santa Cruz","Coleoptera","Carabidae","Brachinus",NA,"Brachinus",0,0,"Arthropoda","Insecta"
"844","Cal-IBIS",5,1968,"Santa Cruz","Coleoptera","Carabidae","Brachinus",NA,"Brachinus",0,0,"Arthropoda","Insecta"
"845","Cal-IBIS",5,1968,"Santa Cruz","Coleoptera","Carabidae","Brachinus",NA,"Brachinus",0,0,"Arthropoda","Insecta"
"846","Cal-IBIS",5,1968,"Santa Cruz","Coleoptera","Carabidae","Brachinus",NA,"Brachinus",0,0,"Arthropoda","Insecta"
"847","Cal-IBIS",5,1968,"Santa Cruz","Coleoptera","Carabidae","Brachinus",NA,"Brachinus",0,0,"Arthropoda","Insecta"
"848","Cal-IBIS",4,1994,"Santa Cruz","Coleoptera","Carabidae","Brachinus",NA,"Brachinus",0,0,"Arthropoda","Insecta"
"849","Cal-IBIS",4,1994,"Santa Cruz","Coleoptera","Carabidae","Brachinus",NA,"Brachinus",0,0,"Arthropoda","Insecta"
"850","Cal-IBIS",4,1994,"Santa Cruz","Coleoptera","Carabidae","Brachinus",NA,"Brachinus",0,0,"Arthropoda","Insecta"
"851","Cal-IBIS",4,1994,"Santa Cruz","Coleoptera","Carabidae","Brachinus",NA,"Brachinus",0,0,"Arthropoda","Insecta"
"852","Cal-IBIS",4,1994,"Santa Cruz","Coleoptera","Carabidae","Brachinus",NA,"Brachinus",0,0,"Arthropoda","Insecta"
"853","Cal-IBIS",4,1994,"Santa Cruz","Coleoptera","Carabidae","Brachinus",NA,"Brachinus",0,0,"Arthropoda","Insecta"
"854","Cal-IBIS",4,1994,"Santa Cruz","Coleoptera","Carabidae","Brachinus",NA,"Brachinus",0,0,"Arthropoda","Insecta"
"855","Cal-IBIS",4,1994,"Santa Cruz","Coleoptera","Carabidae","Brachinus",NA,"Brachinus",0,0,"Arthropoda","Insecta"
"856","Cal-IBIS",4,1994,"Santa Cruz","Coleoptera","Carabidae","Brachinus",NA,"Brachinus",0,0,"Arthropoda","Insecta"
"857","Cal-IBIS",4,1994,"Santa Cruz","Coleoptera","Carabidae","Brachinus",NA,"Brachinus",0,0,"Arthropoda","Insecta"
"858","Cal-IBIS",4,1994,"Santa Cruz","Coleoptera","Carabidae","Brachinus",NA,"Brachinus",0,0,"Arthropoda","Insecta"
"859","Cal-IBIS",4,1994,"Santa Cruz","Coleoptera","Carabidae","Brachinus",NA,"Brachinus",0,0,"Arthropoda","Insecta"
"860","Cal-IBIS",4,1994,"Santa Cruz","Coleoptera","Carabidae","Brachinus",NA,"Brachinus",0,0,"Arthropoda","Insecta"
"861","Cal-IBIS",5,1968,"Santa Cruz","Coleoptera","Carabidae","Brachinus",NA,"Brachinus",0,0,"Arthropoda","Insecta"
"862","Cal-IBIS",5,1968,"Santa Cruz","Coleoptera","Carabidae","Brachinus",NA,"Brachinus",0,0,"Arthropoda","Insecta"
"863","Cal-IBIS",5,1968,"Santa Cruz","Coleoptera","Carabidae","Brachinus",NA,"Brachinus",0,0,"Arthropoda","Insecta"
"864","Cal-IBIS",5,1968,"Santa Cruz","Coleoptera","Carabidae","Brachinus",NA,"Brachinus",0,0,"Arthropoda","Insecta"
"865","Cal-IBIS",5,1968,"Santa Cruz","Coleoptera","Carabidae","Brachinus",NA,"Brachinus",0,0,"Arthropoda","Insecta"
"866","Cal-IBIS",5,1968,"Santa Cruz","Coleoptera","Carabidae","Brachinus",NA,"Brachinus",0,0,"Arthropoda","Insecta"
"867","Cal-IBIS",5,1968,"Santa Cruz","Coleoptera","Carabidae","Brachinus",NA,"Brachinus",0,0,"Arthropoda","Insecta"
"868","Cal-IBIS",8,1969,"Santa Cruz","Coleoptera","Carabidae","Brachinus",NA,"Brachinus",0,0,"Arthropoda","Insecta"
"869","Cal-IBIS",8,1969,"Santa Cruz","Coleoptera","Carabidae","Brachinus",NA,"Brachinus",0,0,"Arthropoda","Insecta"
"870","Cal-IBIS",8,1969,"Santa Cruz","Coleoptera","Carabidae","Brachinus",NA,"Brachinus",0,0,"Arthropoda","Insecta"
"871","Cal-IBIS",8,1969,"Santa Cruz","Coleoptera","Carabidae","Brachinus",NA,"Brachinus",0,0,"Arthropoda","Insecta"
"872","Cal-IBIS",8,1969,"Santa Cruz","Coleoptera","Carabidae","Brachinus",NA,"Brachinus",0,0,"Arthropoda","Insecta"
"873","Cal-IBIS",8,1969,"Santa Cruz","Coleoptera","Carabidae","Brachinus",NA,"Brachinus",0,0,"Arthropoda","Insecta"
"874","Cal-IBIS",8,1969,"Santa Cruz","Coleoptera","Carabidae","Brachinus",NA,"Brachinus",0,0,"Arthropoda","Insecta"
"875","Cal-IBIS",8,1969,"Santa Cruz","Coleoptera","Carabidae","Brachinus",NA,"Brachinus",0,0,"Arthropoda","Insecta"
"876","Cal-IBIS",8,1969,"Santa Cruz","Coleoptera","Carabidae","Brachinus",NA,"Brachinus",0,0,"Arthropoda","Insecta"
"877","Cal-IBIS",8,1969,"Santa Cruz","Coleoptera","Carabidae","Brachinus",NA,"Brachinus",0,0,"Arthropoda","Insecta"
"878","Cal-IBIS",8,1969,"Santa Cruz","Coleoptera","Carabidae","Brachinus",NA,"Brachinus",0,0,"Arthropoda","Insecta"
"879","Cal-IBIS",8,1969,"Santa Cruz","Coleoptera","Carabidae","Brachinus",NA,"Brachinus",0,0,"Arthropoda","Insecta"
"880","Cal-IBIS",8,1969,"Santa Cruz","Coleoptera","Carabidae","Brachinus",NA,"Brachinus",0,0,"Arthropoda","Insecta"
"881","Cal-IBIS",8,1969,"Santa Cruz","Coleoptera","Carabidae","Brachinus",NA,"Brachinus",0,0,"Arthropoda","Insecta"
"882","Cal-IBIS",8,1969,"Santa Cruz","Coleoptera","Carabidae","Brachinus",NA,"Brachinus",0,0,"Arthropoda","Insecta"
"883","Cal-IBIS",8,1969,"Santa Cruz","Coleoptera","Carabidae","Brachinus",NA,"Brachinus",0,0,"Arthropoda","Insecta"
"884","Cal-IBIS",8,1969,"Santa Cruz","Coleoptera","Carabidae","Brachinus",NA,"Brachinus",0,0,"Arthropoda","Insecta"
"885","Cal-IBIS",8,1969,"Santa Cruz","Coleoptera","Carabidae","Brachinus",NA,"Brachinus",0,0,"Arthropoda","Insecta"
"886","Cal-IBIS",8,1969,"Santa Cruz","Coleoptera","Carabidae","Brachinus",NA,"Brachinus",0,0,"Arthropoda","Insecta"
"887","Cal-IBIS",8,1969,"Santa Cruz","Coleoptera","Carabidae","Brachinus",NA,"Brachinus",0,0,"Arthropoda","Insecta"
"888","Cal-IBIS",3,1969,"Santa Cruz","Coleoptera","Carabidae","Brachinus",NA,"Brachinus",34.00806,-119.69862,"Arthropoda","Insecta"
"889","Cal-IBIS",3,1969,"Santa Cruz","Coleoptera","Carabidae","Brachinus",NA,"Brachinus",34.00806,-119.69862,"Arthropoda","Insecta"
"890","Cal-IBIS",3,1969,"Santa Cruz","Coleoptera","Carabidae","Brachinus",NA,"Brachinus",34.00806,-119.69862,"Arthropoda","Insecta"
"891","Cal-IBIS",3,1969,"Santa Cruz","Coleoptera","Carabidae","Brachinus",NA,"Brachinus",34.00806,-119.69862,"Arthropoda","Insecta"
"892","Cal-IBIS",3,1969,"Santa Cruz","Coleoptera","Carabidae","Brachinus",NA,"Brachinus",34.00806,-119.69862,"Arthropoda","Insecta"
"893","Cal-IBIS",3,1969,"Santa Cruz","Coleoptera","Carabidae","Brachinus",NA,"Brachinus",34.00806,-119.69862,"Arthropoda","Insecta"
"894","Cal-IBIS",3,1969,"Santa Cruz","Coleoptera","Carabidae","Brachinus",NA,"Brachinus",34.00806,-119.69862,"Arthropoda","Insecta"
"895","Cal-IBIS",3,1969,"Santa Cruz","Coleoptera","Carabidae","Brachinus",NA,"Brachinus",34.00806,-119.69862,"Arthropoda","Insecta"
"896","Cal-IBIS",3,1969,"Santa Cruz","Coleoptera","Carabidae","Brachinus",NA,"Brachinus",34.00806,-119.69862,"Arthropoda","Insecta"
"897","Cal-IBIS",3,1969,"Santa Cruz","Coleoptera","Carabidae","Brachinus",NA,"Brachinus",34.00806,-119.69862,"Arthropoda","Insecta"
"898","Cal-IBIS",3,1969,"Santa Cruz","Coleoptera","Carabidae","Brachinus",NA,"Brachinus",34.00806,-119.69862,"Arthropoda","Insecta"
"899","Cal-IBIS",3,1969,"Santa Cruz","Coleoptera","Carabidae","Brachinus",NA,"Brachinus",34.00806,-119.69862,"Arthropoda","Insecta"
"900","Cal-IBIS",3,1969,"Santa Cruz","Coleoptera","Carabidae","Brachinus",NA,"Brachinus",34.00806,-119.69862,"Arthropoda","Insecta"
"901","Cal-IBIS",3,1969,"Santa Cruz","Coleoptera","Carabidae","Brachinus",NA,"Brachinus",34.00806,-119.69862,"Arthropoda","Insecta"
"902","Cal-IBIS",3,1969,"Santa Cruz","Coleoptera","Carabidae","Brachinus",NA,"Brachinus",34.00806,-119.69862,"Arthropoda","Insecta"
"903","Cal-IBIS",3,1969,"Santa Cruz","Coleoptera","Carabidae","Brachinus",NA,"Brachinus",34.00806,-119.69862,"Arthropoda","Insecta"
"904","Cal-IBIS",3,1969,"Santa Cruz","Coleoptera","Carabidae","Brachinus",NA,"Brachinus",34.00806,-119.69862,"Arthropoda","Insecta"
"905","Cal-IBIS",3,1969,"Santa Cruz","Coleoptera","Carabidae","Brachinus",NA,"Brachinus",34.00806,-119.69862,"Arthropoda","Insecta"
"906","Cal-IBIS",3,1969,"Santa Cruz","Coleoptera","Carabidae","Brachinus",NA,"Brachinus",34.00806,-119.69862,"Arthropoda","Insecta"
"907","Cal-IBIS",3,1969,"Santa Cruz","Coleoptera","Carabidae","Brachinus",NA,"Brachinus",34.00806,-119.69862,"Arthropoda","Insecta"
"908","Cal-IBIS",3,1969,"Santa Cruz","Coleoptera","Carabidae","Brachinus",NA,"Brachinus",34.00806,-119.69862,"Arthropoda","Insecta"
"909","Cal-IBIS",3,1969,"Santa Cruz","Coleoptera","Carabidae","Brachinus",NA,"Brachinus",34.02443,-119.87664,"Arthropoda","Insecta"
"910","Cal-IBIS",3,1969,"Santa Cruz","Coleoptera","Carabidae","Brachinus",NA,"Brachinus",34.02443,-119.87664,"Arthropoda","Insecta"
"911","Cal-IBIS",5,1984,"Santa Cruz","Coleoptera","Carabidae","Brachinus",NA,"Brachinus",34.00756,-119.73175,"Arthropoda","Insecta"
"912","Cal-IBIS",5,1984,"Santa Cruz","Coleoptera","Carabidae","Brachinus",NA,"Brachinus",34.00756,-119.73175,"Arthropoda","Insecta"
"913","Cal-IBIS",2,1979,"Santa Cruz","Coleoptera","Carabidae","Brachinus",NA,"Brachinus",34.01962,-119.68562,"Arthropoda","Insecta"
"914","Cal-IBIS",2,1979,"Santa Cruz","Coleoptera","Carabidae","Brachinus",NA,"Brachinus",34.01962,-119.68562,"Arthropoda","Insecta"
"915","Cal-IBIS",2,1979,"Santa Cruz","Coleoptera","Carabidae","Brachinus",NA,"Brachinus",34.01962,-119.68562,"Arthropoda","Insecta"
"916","Cal-IBIS",2,1979,"Santa Cruz","Coleoptera","Carabidae","Brachinus",NA,"Brachinus",34.01962,-119.68562,"Arthropoda","Insecta"
"917","Cal-IBIS",2,1979,"Santa Cruz","Coleoptera","Carabidae","Brachinus",NA,"Brachinus",34.01962,-119.68562,"Arthropoda","Insecta"
"918","Cal-IBIS",3,1969,"Santa Cruz","Coleoptera","Carabidae","Brachinus",NA,"Brachinus",34.01962,-119.68562,"Arthropoda","Insecta"
"919","Cal-IBIS",6,1976,"Santa Cruz","Coleoptera","Carabidae","Brachinus",NA,"Brachinus",33.9967,-119.7246,"Arthropoda","Insecta"
"920","Cal-IBIS",7,1981,"Santa Cruz","Coleoptera","Carabidae","Brachinus",NA,"Brachinus",33.9967,-119.7246,"Arthropoda","Insecta"
"921","Cal-IBIS",6,2005,"Santa Cruz","Coleoptera","Carabidae","Brachinus",NA,"Brachinus",33.9987,-119.7153,"Arthropoda","Insecta"
"922","Cal-IBIS",5,1973,"Santa Cruz","Coleoptera","Carabidae","Brachinus",NA,"Brachinus",33.9967,-119.7246,"Arthropoda","Insecta"
"923","Cal-IBIS",5,2009,"Santa Cruz","Coleoptera","Carabidae","Brachinus",NA,"Brachinus",34.003,-119.7081,"Arthropoda","Insecta"
"924","Cal-IBIS",5,2009,"Santa Cruz","Coleoptera","Carabidae","Brachinus",NA,"Brachinus",34.003,-119.7081,"Arthropoda","Insecta"
"925","Cal-IBIS",5,2009,"Santa Cruz","Coleoptera","Carabidae","Brachinus",NA,"Brachinus",34.003,-119.7081,"Arthropoda","Insecta"
"926","Cal-IBIS",5,2009,"Santa Cruz","Coleoptera","Carabidae","Brachinus",NA,"Brachinus",34.003,-119.7081,"Arthropoda","Insecta"
"927","Cal-IBIS",5,1979,"Santa Cruz","Coleoptera","Carabidae","Brachinus",NA,"Brachinus",34.024828,-119.713579,"Arthropoda","Insecta"
"928","Cal-IBIS",5,1979,"Santa Cruz","Coleoptera","Carabidae","Brachinus",NA,"Brachinus",34.024828,-119.713579,"Arthropoda","Insecta"
"929","Cal-IBIS",5,2009,"Santa Cruz","Coleoptera","Carabidae","Brachinus",NA,"Brachinus",34.003,-119.7081,"Arthropoda","Insecta"
"930","Cal-IBIS",5,2009,"Santa Cruz","Coleoptera","Carabidae","Brachinus",NA,"Brachinus",34.003,-119.7081,"Arthropoda","Insecta"
