"","source","id","institutio","collection","ownerInsti","collecti_1","basisOfRec","occurrence","catalogNum","otherCatal","kingdom","phylum","class","order","family","scientificName","taxonID","scientif_1","genus","specificEp","taxonRank","infraspeci","identified","dateIdenti","identifica","identifi_1","taxonRemar","identifi_2","typeStatus","recordedBy","recordNumb","eventDate","year","month","day","startDayOf","endDayOfYe","verbatimEv","occurren_1","habitat","fieldNumbe","informatio","dataGenera","dynamicPro","associated","reproducti","establishm","lifeStage","sex","individual","samplingPr","samplingEf","preparatio","country","stateProvi","county","municipali","island","locality","ArcMap_IslandName","locationRe","decimalLat","decimalLon","geodeticDa","coordinate","verbatimCo","georeferen","georefer_1","georefer_2","georefer_3","georefer_4","minimumEle","maximumEle","minimumDep","maximumDep","verbatimDe","verbatimEl","dispositio","language","recordEnte","modified","rights","rightsHold","accessRigh","recordId","references","acceptedName","acceptedFamily","acceptedGenus"
"164","Cal-IBIS",1555260,"CSCA","TTD","California Department of Food an","b81c83d7-8ea1-475b-8c94-327913979a87","PreservedSpecimen","urn:uuid:35750120-e127-11e3-8259-0026552be7ea","CSCA_TCN 00016436",,"Animalia","Arthropoda","Insecta","Hemiptera","Diaspididae","Diaspis echinocacti",158123,"(Bouche, 1833)","Diaspis","echinocacti",,,"R. J. Gill",1974,,,,0,"None","Paddock et al.",,"6/6/74 0:00",1974,6,6,157,,"6/6/74",,,,,,,"associated with:Opuntia sp.",,,"Adult","Female",4,"Unknown",,,"UNITED STATES","California","Santa Barbara",,"Santa Cruz","Channel Islands National Park, Santa Barbara Island","Santa Cruz",,33.99884,-119.85785,,0,,"GeoLocate Software",,,,"Uncertainty: 16377 m; Centrad; Geolocate 2014; The uncertainty is an estimate to the possibllility of where the specimen was found",0,,,,,,,,,"5/21/14 0:00","http://creativecommons.org/publicdomain/zero/1.0/",,,"urn:uuid:63e441e5-2896-454a-9519-deae2348dffe","http://www.cal-ibis.org:80/collections/individual/index.php?occid=1555260","Diaspis echinocacti","Diaspididae","Diaspis"
"165","Cal-IBIS",1555261,"CSCA","TTD","California Department of Food an","b81c83d7-8ea1-475b-8c94-327913979a87","PreservedSpecimen","urn:uuid:3f8bade4-e127-11e3-8259-0026552be7ea","CSCA_TCN 00016437",,"Animalia","Arthropoda","Insecta","Hemiptera","Diaspididae","Diaspis echinocacti",158123,"(Bouche, 1833)","Diaspis","echinocacti",,,"R. J. Gill",1974,,,,0,"None","Paddock et al.",,"6/6/74 0:00",1974,6,6,157,,"6/6/74",,,,,,,"associated with:Opuntia sp.",,,"Adult","Female",2,"Unknown",,,"UNITED STATES","California","Santa Barbara",,"Santa Cruz","Channel Islands National Park, Santa Barbara Island","Santa Cruz",,33.99884,-119.85785,,0,,"GeoLocate Software",,,,"Uncertainty: 16377 m; Centrad; Geolocate 2014; The uncertainty is an estimate to the possibllility of where the specimen was found",0,,,,,,,,,"5/21/14 0:00","http://creativecommons.org/publicdomain/zero/1.0/",,,"urn:uuid:272242b8-7e83-4284-a11a-b37e4d691023","http://www.cal-ibis.org:80/collections/individual/index.php?occid=1555261","Diaspis echinocacti","Diaspididae","Diaspis"
"166","Cal-IBIS",1555262,"CSCA","TTD","California Department of Food an","b81c83d7-8ea1-475b-8c94-327913979a87","PreservedSpecimen","urn:uuid:66c214b6-e127-11e3-8259-0026552be7ea","CSCA_TCN 00016438",,"Animalia","Arthropoda","Insecta","Hemiptera","Diaspididae","Diaspis echinocacti",158123,"(Bouche, 1833)","Diaspis","echinocacti",,,"R. J. Gill",,,,,0,"None","Paddock et al.",,"6/6/74 0:00",1974,6,6,157,,"6/6/74",,,,,,,"associated with:Opuntia sp.",,,"Adult","Female",3,"Unknown",,,"UNITED STATES","California","Santa Barbara",,"Santa Cruz","Channel Islands National Park, Santa Barbara Island","Santa Cruz",,33.99884,-119.85785,,0,,"GeoLocate Software",,,,"Uncertainty: 16377 m; Centrad; Geolocate 2014; The uncertainty is an estimate to the possibllility of where the specimen was found",0,,,,,,,,,"5/21/14 0:00","http://creativecommons.org/publicdomain/zero/1.0/",,,"urn:uuid:7d40148f-6a79-40c3-8e1f-1c63ee2a03b0","http://www.cal-ibis.org:80/collections/individual/index.php?occid=1555262","Diaspis echinocacti","Diaspididae","Diaspis"
"167","Cal-IBIS",1575275,"UCSB","IZC",,"b81c83d7-8ea1-475b-8c94-327913979a87","PreservedSpecimen","6fd80756-4c91-4cd1-be37-de98726ec839","UCSB-IZC 00001914",,"Animalia","Arthropoda","Insecta","Hemiptera","Gerridae","Aquarius remigis",100938,"(Say, 1832)","Aquarius","remigis",,,"Rachel Behm",2017,,,,0,,"T. Celmer",,,1974,5,0,0,,"May-74",,,,,,,,,,,,1,,,"pinned","United States","California","Santa Barbara",,"Santa Cruz","Santa Cruz Island","Santa Cruz",,33.998239,-119.725508,"WGS84",20600,,"entan (2019-09-19 15:25:08)",,"georef batch tool 2019-09-19; GeoLocate","reviewed - high confidence",,0,,,,,,,,"seltmann","2/7/20 0:00","http://creativecommons.org/publicdomain/zero/1.0/",,,"urn:uuid:ff3daf61-a392-4583-954a-a944b095d896","http://www.cal-ibis.org:80/collections/individual/index.php?occid=1575275","Aquarius remigis","Gerridae","Aquarius"
"168",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"169","Cal-IBIS",1574271,"UCSB","IZC",,"b81c83d7-8ea1-475b-8c94-327913979a87","PreservedSpecimen","1e3a51ac-7ec8-426c-982c-33ebccc82c55","UCSB-IZC00031768",,"Animalia","Arthropoda","Insecta","Hemiptera","Gerridae","Gerridae",45719,"Leach, 1815",,,,,,,,,,0,,,,"9/18/75 0:00",1975,9,18,261,,"18 Sept. 1975",,,,,,,,,,,,1,,,"pinned","United States","California","Santa Barbara",,"Santa Cruz","Santa Cruz Island","Santa Cruz",,33.998239,-119.725508,"WGS84",20600,,"entan (2019-09-19 15:25:08)",,"georef batch tool 2019-09-19; GeoLocate","reviewed - high confidence",,0,,,,,,,,"SandyCui","2/7/20 0:00","http://creativecommons.org/publicdomain/zero/1.0/",,,"urn:uuid:cbb8b8e7-ed3c-4ef3-9c33-d00b3d604bfc","http://www.cal-ibis.org:80/collections/individual/index.php?occid=1574271",,,
"170","Cal-IBIS",1574269,"UCSB","IZC",,"b81c83d7-8ea1-475b-8c94-327913979a87","PreservedSpecimen","43f928c4-c26f-45b4-aee4-115a96ce2858","UCSB-IZC00032486",,"Animalia","Arthropoda","Insecta","Hemiptera","Gerridae","Gerridae",45719,"Leach, 1815",,,,,,,,,,0,,,,"5/24/75 0:00",1975,5,24,144,,"24-May-75",,,,,,,,,,,,1,,,"pinned","United States","California","Santa Barbara",,"Santa Cruz","Santa Cruz Island","Santa Cruz",,33.998239,-119.725508,"WGS84",20600,,"entan (2019-09-19 15:25:08)",,"georef batch tool 2019-09-19; GeoLocate","reviewed - high confidence",,0,,,,,,,,"SandyCui","2/7/20 0:00","http://creativecommons.org/publicdomain/zero/1.0/",,,"urn:uuid:b8b1e9e5-cbe1-4872-af1b-333a004369bc","http://www.cal-ibis.org:80/collections/individual/index.php?occid=1574269",,,
"171","Cal-IBIS",1574274,"UCSB","IZC",,"b81c83d7-8ea1-475b-8c94-327913979a87","PreservedSpecimen","6170428b-f9ca-4615-89fe-7dfa5819ecc2","UCSB-IZC00032234",,"Animalia","Arthropoda","Insecta","Hemiptera","Gerridae","Gerridae",45719,"Leach, 1815",,,,,,,,"Gerris remigis det. Klet.L. Firlary",,0,,,,"7/1/82 0:00",1982,7,1,182,,"1-Jul-82",,,,,,,,,,,,1,,,"pinned","United States","California","Santa Barbara",,"Santa Cruz","Santa Cruz Island","Santa Cruz",,33.998239,-119.725508,"WGS84",20600,,"entan (2019-09-19 15:25:08)",,"georef batch tool 2019-09-19; GeoLocate","reviewed - high confidence",,0,,,,,,,,"SandyCui","2/7/20 0:00","http://creativecommons.org/publicdomain/zero/1.0/",,,"urn:uuid:68da2631-2b39-4ea9-b744-26073d4944c7","http://www.cal-ibis.org:80/collections/individual/index.php?occid=1574274",,,
"172","Cal-IBIS",1574270,"UCSB","IZC",,"b81c83d7-8ea1-475b-8c94-327913979a87","PreservedSpecimen","730e2310-c6f4-426e-86c4-34922f9d643e","UCSB-IZC00031994",,"Animalia","Arthropoda","Insecta","Hemiptera","Gerridae","Gerridae",45719,"Leach, 1815",,,,,,,,,,0,,,,"5/24/75 0:00",1975,5,24,144,,"24-May-75",,,,,,,,,,,,1,,,"pinned","United States","California","Santa Barbara",,"Santa Cruz","Santa Cruz Island","Santa Cruz",,33.998239,-119.725508,"WGS84",20600,,"entan (2019-09-19 15:25:08)",,"georef batch tool 2019-09-19; GeoLocate","reviewed - high confidence",,0,,,,,,,,"SandyCui","2/7/20 0:00","http://creativecommons.org/publicdomain/zero/1.0/",,,"urn:uuid:fc894a12-afe5-4329-8f4e-8e9d4f74e834","http://www.cal-ibis.org:80/collections/individual/index.php?occid=1574270",,,
"173","Cal-IBIS",1574275,"UCSB","IZC",,"b81c83d7-8ea1-475b-8c94-327913979a87","PreservedSpecimen","8384124e-2c8f-4111-a83b-f3eb3a9b8c6f","UCSB-IZC00032004",,"Animalia","Arthropoda","Insecta","Hemiptera","Gerridae","Gerridae",45719,"Leach, 1815",,,,,"Gerridae",,,"Gerris remigis det. Klet.L. Firlary",,0,,,,"7/1/82 0:00",1982,7,1,182,,"1-Jul-82",,,,,,,,,,,,1,,,"pinned","United States","California","Santa Barbara",,"Santa Cruz","Santa Cruz Island","Santa Cruz",,33.998239,-119.725508,"WGS84",20600,,"entan (2019-09-19 15:25:08)",,"georef batch tool 2019-09-19; GeoLocate","reviewed - high confidence",,0,,,,,,,,"SandyCui","2/7/20 0:00","http://creativecommons.org/publicdomain/zero/1.0/",,,"urn:uuid:e019843f-2bb7-4fc5-8baa-ccb2412356b9","http://www.cal-ibis.org:80/collections/individual/index.php?occid=1574275",,,
"174","Cal-IBIS",1574272,"UCSB","IZC",,"b81c83d7-8ea1-475b-8c94-327913979a87","PreservedSpecimen","b6cef2d5-b270-4205-9745-76b11d564141","UCSB-IZC00032006",,"Animalia","Arthropoda","Insecta","Hemiptera","Gerridae","Gerridae",45719,"Leach, 1815",,,,,,,,,,0,,,,"5/25/75 0:00",1975,5,25,145,,"25-May-75",,,,,,,,,,,,1,,,"pinned","United States","California","Santa Barbara",,"Santa Cruz","Santa Cruz Island","Santa Cruz",,33.998239,-119.725508,"WGS84",20600,,"entan (2019-09-19 15:25:08)",,"georef batch tool 2019-09-19; GeoLocate","reviewed - high confidence",,0,,,,,,,,"SandyCui","2/7/20 0:00","http://creativecommons.org/publicdomain/zero/1.0/",,,"urn:uuid:4eadb964-dbab-47d6-91ad-500138f9048d","http://www.cal-ibis.org:80/collections/individual/index.php?occid=1574272",,,
"175","Cal-IBIS",1574273,"UCSB","IZC",,"b81c83d7-8ea1-475b-8c94-327913979a87","PreservedSpecimen","cfc3b418-130b-48e6-b86d-adb23fb5c66c","UCSB-IZC00031990",,"Animalia","Arthropoda","Insecta","Hemiptera","Gerridae","Gerridae",45719,"Leach, 1815",,,,,,,,,,0,,,,"7/8/81 0:00",1981,7,8,189,,"8-Jul-81",,,,,,,,,,,,1,,,"pinned","United States","California","Santa Barbara",,"Santa Cruz","Santa Cruz Island","Santa Cruz",,33.998239,-119.725508,"WGS84",20600,,"entan (2019-09-19 15:25:08)",,"georef batch tool 2019-09-19; GeoLocate","reviewed - high confidence",,0,,,,,,,,"SandyCui","2/7/20 0:00","http://creativecommons.org/publicdomain/zero/1.0/",,,"urn:uuid:0e65fe79-b6fc-4a83-80ce-ecae9986f686","http://www.cal-ibis.org:80/collections/individual/index.php?occid=1574273",,,
"176","Cal-IBIS",1574268,"UCSB","IZC",,"b81c83d7-8ea1-475b-8c94-327913979a87","PreservedSpecimen","cfd412cd-6f9a-443d-92c3-4c0140ff0b9b","UCSB-IZC00032559",,"Animalia","Arthropoda","Insecta","Hemiptera","Gerridae","Gerridae",45719,"Leach, 1815",,,,,,,,,,0,,,,"9/18/75 0:00",1975,9,18,261,,"18-Sep-75",,,,,,,,,,,,1,,,"pinned","United States","California","Santa Barbara",,"Santa Cruz","Santa Cruz Island","Santa Cruz",,33.998239,-119.725508,"WGS84",20600,,"entan (2019-09-19 15:25:08)",,"georef batch tool 2019-09-19; GeoLocate","reviewed - high confidence",,0,,,,,,,,"SandyCui","2/7/20 0:00","http://creativecommons.org/publicdomain/zero/1.0/",,,"urn:uuid:70770593-54c0-48fb-9f85-38e2a629d013","http://www.cal-ibis.org:80/collections/individual/index.php?occid=1574268",,,
"177",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"178","Cal-IBIS",1568163,"AMNH","TTD","American Museum of Natural Histo","b81c83d7-8ea1-475b-8c94-327913979a87","PreservedSpecimen","urn:uuid:341dc73c-169e-11e5-8bb3-0026552be7ea","AMNH_IZC 00286877",,"Animalia","Arthropoda","Insecta","Hemiptera","Gerridae","Gerris remigis",214483,"Say, 1832","Gerris","remigis",,,,,,,,0,"None","F.E. Winters",,,,,0,0,,"May",,,,,,,,,,"Adult","Female",1,"Unknown",,,"UNITED STATES","California","Santa Barbara",,"Santa Cruz","Santa Cruz Island","Santa Cruz",,34.01667,-119.71667,,0,,,,,,,0,,,,,,,,,"6/19/15 0:00","http://creativecommons.org/publicdomain/zero/1.0/",,,"urn:uuid:5d0d0e74-a22d-439d-8b92-519d59e83474","http://www.cal-ibis.org:80/collections/individual/index.php?occid=1568163",,,
"179",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"180","Cal-IBIS",1568167,"UCR","TTD","University of California, Rivers","b81c83d7-8ea1-475b-8c94-327913979a87","PreservedSpecimen","urn:uuid:a58754cc-7767-11e5-8bb3-0026552be7ea","UCR_ENT 00122522",,"Animalia","Arthropoda","Insecta","Hemiptera","Issidae","Danepteryx artemisiae",154654,"Kirkaldy, 1908","Danepteryx","artemisiae",,,,,,,,0,"None","J. D. Pinto",,"5/7/73 0:00",1973,5,7,127,,"1973-05-07/1973-05-08",,,,,,,,,,"Adult",,1,"Unknown",,,"UNITED STATES","California","Santa Barbara",,"Santa Cruz","Santa Cruz Island, Central Valley","Santa Cruz",,34.007,-119.76,,0,,"GeoLocate Software",,,,"bee specimens",0,,,,,,,,,"10/20/15 0:00","http://creativecommons.org/publicdomain/zero/1.0/",,,"urn:uuid:b97cc069-3cfe-46bc-b135-0863ce6530cb","http://www.cal-ibis.org:80/collections/individual/index.php?occid=1568167",,,
"181","Cal-IBIS",1568168,"UCR","TTD","University of California, Rivers","b81c83d7-8ea1-475b-8c94-327913979a87","PreservedSpecimen","urn:uuid:a5895506-7767-11e5-8bb3-0026552be7ea","UCR_ENT 00122523",,"Animalia","Arthropoda","Insecta","Hemiptera","Issidae","Danepteryx artemisiae",154654,"Kirkaldy, 1908","Danepteryx","artemisiae",,,,,,,,0,"None","J. D. Pinto",,"5/7/73 0:00",1973,5,7,127,,"1973-05-07/1973-05-08",,,,,,,,,,"Adult",,1,"Unknown",,,"UNITED STATES","California","Santa Barbara",,"Santa Cruz","Santa Cruz Island, Central Valley","Santa Cruz",,34.007,-119.76,,0,,"GeoLocate Software",,,,"bee specimens",0,,,,,,,,,"10/20/15 0:00","http://creativecommons.org/publicdomain/zero/1.0/",,,"urn:uuid:9988a321-5c46-404b-8834-d615e04448d2","http://www.cal-ibis.org:80/collections/individual/index.php?occid=1568168",,,
"182","Cal-IBIS",1568177,"UCR","TTD","University of California, Rivers","b81c83d7-8ea1-475b-8c94-327913979a87","PreservedSpecimen","urn:uuid:0aa89d4e-776c-11e5-8bb3-0026552be7ea","UCR_ENT 00122546",,"Animalia","Arthropoda","Insecta","Hemiptera","Issidae","Danepteryx artemisiae",154654,"Kirkaldy, 1908","Danepteryx","artemisiae",,,,,,,,0,"None","A. J. Mayor",,"3/21/82 0:00",1982,3,21,80,,"3/21/82",,,,,,,"associated with:Pinus",,,"Adult",,1,"Unknown",,,"UNITED STATES","California","Santa Barbara",,"Santa Cruz","Santa Cruz Island, Pine Ridge at head of Canada Alimes","Santa Cruz",,34.01114,-119.78735,,0,,"Google Earth",,,,"coordinates and elev are a guess - MDS",410,,,,,"410 m",,,,"10/20/15 0:00","http://creativecommons.org/publicdomain/zero/1.0/",,,"urn:uuid:5d761e8e-6de9-4fd4-87d0-81400e1bb534","http://www.cal-ibis.org:80/collections/individual/index.php?occid=1568177",,,
"183","Cal-IBIS",1568180,"UCR","TTD","University of California, Rivers","b81c83d7-8ea1-475b-8c94-327913979a87","PreservedSpecimen","urn:uuid:521cbe3a-776c-11e5-8bb3-0026552be7ea","UCR_ENT 00122549",,"Animalia","Arthropoda","Insecta","Hemiptera","Issidae","Danepteryx artemisiae",154654,"Kirkaldy, 1908","Danepteryx","artemisiae",,,,,,,,0,"None","Unknown",,"4/16/83 0:00",1983,4,16,106,,"4/16/83",,,,,,,,,,"Adult",,1,"Unknown",,,"UNITED STATES","California","Santa Barbara",,"Santa Cruz","Santa Cruz Island","Santa Cruz",,34.01667,-119.71667,,0,,,,,,,0,,,,,,,,,"10/20/15 0:00","http://creativecommons.org/publicdomain/zero/1.0/",,,"urn:uuid:689acde8-841b-4df9-803c-f97e1cfa2b8d","http://www.cal-ibis.org:80/collections/individual/index.php?occid=1568180",,,
"184","Cal-IBIS",1568172,"UCR","TTD","University of California, Rivers","b81c83d7-8ea1-475b-8c94-327913979a87","PreservedSpecimen","urn:uuid:81e78a4c-776b-11e5-8bb3-0026552be7ea","UCR_ENT 00122541",,"Animalia","Arthropoda","Insecta","Hemiptera","Issidae","Danepteryx artemisiae",154654,"Kirkaldy, 1908","Danepteryx","artemisiae",,,,,,,,0,"None","Unknown",,"4/16/83 0:00",1983,4,16,106,,"4/16/83",,,,,,,,,,"Adult",,1,"Unknown",,,"UNITED STATES","California","Santa Barbara",,"Santa Cruz","Santa Cruz Island","Santa Cruz",,34.01667,-119.71667,,0,,,,,,,0,,,,,,,,,"10/20/15 0:00","http://creativecommons.org/publicdomain/zero/1.0/",,,"urn:uuid:666e8762-4daa-4e84-913c-0b57e62c7617","http://www.cal-ibis.org:80/collections/individual/index.php?occid=1568172",,,
"185","Cal-IBIS",1568176,"UCR","TTD","University of California, Rivers","b81c83d7-8ea1-475b-8c94-327913979a87","PreservedSpecimen","urn:uuid:dc0b16ce-776b-11e5-8bb3-0026552be7ea","UCR_ENT 00122545",,"Animalia","Arthropoda","Insecta","Hemiptera","Issidae","Danepteryx artemisiae",154654,"Kirkaldy, 1908","Danepteryx","artemisiae",,,,,,,,0,"None","Unknown",,"4/16/83 0:00",1983,4,16,106,,"4/16/83",,,,,,,,,,"Adult",,1,"Unknown",,,"UNITED STATES","California","Santa Barbara",,"Santa Cruz","Santa Cruz Island","Santa Cruz",,34.01667,-119.71667,,0,,,,,,,0,,,,,,,,,"10/20/15 0:00","http://creativecommons.org/publicdomain/zero/1.0/",,,"urn:uuid:75d85f97-d091-466b-a826-800797a01419","http://www.cal-ibis.org:80/collections/individual/index.php?occid=1568176",,,
"186","Cal-IBIS",1568173,"UCR","TTD","University of California, Rivers","b81c83d7-8ea1-475b-8c94-327913979a87","PreservedSpecimen","urn:uuid:aa32d93e-776b-11e5-8bb3-0026552be7ea","UCR_ENT 00122542",,"Animalia","Arthropoda","Insecta","Hemiptera","Issidae","Danepteryx artemisiae",154654,"Kirkaldy, 1908","Danepteryx","artemisiae",,,,,,,,0,"None","J. S. Bradberry",,"4/15/83 0:00",1983,4,15,105,,"4/15/83",,,,,,,,,,"Adult",,1,"Unknown",,,"UNITED STATES","California","Santa Barbara",,"Santa Cruz","Santa Cruz Island, Cascada","Santa Cruz",,34.01667,-119.71667,,0,,,,,,,0,,,,,,,,,"10/20/15 0:00","http://creativecommons.org/publicdomain/zero/1.0/",,,"urn:uuid:8ffb72f7-e64e-4231-b05d-7d8b80b2641b","http://www.cal-ibis.org:80/collections/individual/index.php?occid=1568173",,,
"187","Cal-IBIS",1568174,"UCR","TTD","University of California, Rivers","b81c83d7-8ea1-475b-8c94-327913979a87","PreservedSpecimen","urn:uuid:aa353350-776b-11e5-8bb3-0026552be7ea","UCR_ENT 00122543",,"Animalia","Arthropoda","Insecta","Hemiptera","Issidae","Danepteryx artemisiae",154654,"Kirkaldy, 1908","Danepteryx","artemisiae",,,,,,,,0,"None","J. S. Bradberry",,"4/15/83 0:00",1983,4,15,105,,"4/15/83",,,,,,,,,,"Adult",,1,"Unknown",,,"UNITED STATES","California","Santa Barbara",,"Santa Cruz","Santa Cruz Island, Cascada","Santa Cruz",,34.01667,-119.71667,,0,,,,,,,0,,,,,,,,,"10/20/15 0:00","http://creativecommons.org/publicdomain/zero/1.0/",,,"urn:uuid:f68f03c9-270c-4386-9426-04c5798fb5b4","http://www.cal-ibis.org:80/collections/individual/index.php?occid=1568174",,,
"188","Cal-IBIS",1568175,"UCR","TTD","University of California, Rivers","b81c83d7-8ea1-475b-8c94-327913979a87","PreservedSpecimen","urn:uuid:b59d18b6-776b-11e5-8bb3-0026552be7ea","UCR_ENT 00122544",,"Animalia","Arthropoda","Insecta","Hemiptera","Issidae","Danepteryx artemisiae",154654,"Kirkaldy, 1908","Danepteryx","artemisiae",,,,,,,,0,"None","J. S. Bradberry",,"4/15/83 0:00",1983,4,15,105,,"4/15/83",,,,,,,,,,"Adult",,1,"Unknown",,,"UNITED STATES","California","Santa Barbara",,"Santa Cruz","Santa Cruz Island, Cascada","Santa Cruz",,34.01667,-119.71667,,0,,,,,,,0,,,,,,,,,"10/20/15 0:00","http://creativecommons.org/publicdomain/zero/1.0/",,,"urn:uuid:858564ab-51a5-4fe3-8563-bb8a6c37a00a","http://www.cal-ibis.org:80/collections/individual/index.php?occid=1568175",,,
"189","Cal-IBIS",1568181,"UCR","TTD","University of California, Rivers","b81c83d7-8ea1-475b-8c94-327913979a87","PreservedSpecimen","urn:uuid:939f9f76-776c-11e5-8bb3-0026552be7ea","UCR_ENT 00122550",,"Animalia","Arthropoda","Insecta","Hemiptera","Issidae","Danepteryx artemisiae",154654,"Kirkaldy, 1908","Danepteryx","artemisiae",,,,,,,,0,"None","J. D. Pinto",,"4/23/76 0:00",1976,4,23,114,,"1976-04-23/1976-04-26",,,,,,,"associated with:Quercus dumosa",,,"Adult",,1,"Unknown",,,"UNITED STATES","California","Santa Barbara",,"Santa Cruz","Santa Cruz Island, Central Valley","Santa Cruz",,34.01667,-119.71667,,0,,,,,,,0,,,,,,,,,"10/20/15 0:00","http://creativecommons.org/publicdomain/zero/1.0/",,,"urn:uuid:71bccbb7-6948-4e5f-b2e8-131b7fd04b77","http://www.cal-ibis.org:80/collections/individual/index.php?occid=1568181",,,
"190","Cal-IBIS",1568169,"UCR","TTD","University of California, Rivers","b81c83d7-8ea1-475b-8c94-327913979a87","PreservedSpecimen","urn:uuid:b5502822-776a-11e5-8bb3-0026552be7ea","UCR_ENT 00122538",,"Animalia","Arthropoda","Insecta","Hemiptera","Issidae","Danepteryx artemisiae",154654,"Kirkaldy, 1908","Danepteryx","artemisiae",,,,,,,,0,"None","J. D. Pinto",,"4/23/76 0:00",1976,4,23,114,,"1976-04-23/1976-04-26",,,,,,,"associated with:Quercus agrifolia",,,"Adult",,1,"Unknown",,,"UNITED STATES","California","Santa Barbara",,"Santa Cruz","Santa Cruz Island, Central Valley","Santa Cruz",,34.01667,-119.71667,,0,,,,,,,0,,,,,,,,,"10/20/15 0:00","http://creativecommons.org/publicdomain/zero/1.0/",,,"urn:uuid:7198c18c-470e-4e03-8fd6-87c9e1a82763","http://www.cal-ibis.org:80/collections/individual/index.php?occid=1568169",,,
"191","Cal-IBIS",1568182,"UCR","TTD","University of California, Rivers","b81c83d7-8ea1-475b-8c94-327913979a87","PreservedSpecimen","urn:uuid:b7920e78-776c-11e5-8bb3-0026552be7ea","UCR_ENT 00122551",,"Animalia","Arthropoda","Insecta","Hemiptera","Issidae","Danepteryx artemisiae",154654,"Kirkaldy, 1908","Danepteryx","artemisiae",,,,,,,,0,"None","J. D. Pinto",,"4/23/76 0:00",1976,4,23,114,,"1976-04-23/1976-04-26",,,,,,,"associated with:Quercus agrifolia",,,"Adult",,1,"Unknown",,,"UNITED STATES","California","Santa Barbara",,"Santa Cruz","Santa Cruz Island, Central Valley","Santa Cruz",,34.01667,-119.71667,,0,,,,,,,0,,,,,,,,,"10/20/15 0:00","http://creativecommons.org/publicdomain/zero/1.0/",,,"urn:uuid:b1db7b81-df6a-46f5-babf-21b23bf93789","http://www.cal-ibis.org:80/collections/individual/index.php?occid=1568182",,,
"192","Cal-IBIS",1568183,"UCR","TTD","University of California, Rivers","b81c83d7-8ea1-475b-8c94-327913979a87","PreservedSpecimen","urn:uuid:c20c0a84-776c-11e5-8bb3-0026552be7ea","UCR_ENT 00122552",,"Animalia","Arthropoda","Insecta","Hemiptera","Issidae","Danepteryx artemisiae",154654,"Kirkaldy, 1908","Danepteryx","artemisiae",,,,,,,,0,"None","J. D. Pinto",,"4/23/76 0:00",1976,4,23,114,,"1976-04-23/1976-04-26",,,,,,,"null:Quercus dumosa",,,"Adult",,1,"Unknown",,,"UNITED STATES","California","Santa Barbara",,"Santa Cruz","Santa Cruz Island, Central Valley","Santa Cruz",,34.01667,-119.71667,,0,,,,,,,0,,,,,,,,,"10/20/15 0:00","http://creativecommons.org/publicdomain/zero/1.0/",,,"urn:uuid:5f6b59ef-34ed-40cf-abcc-bf8aa9c2530b","http://www.cal-ibis.org:80/collections/individual/index.php?occid=1568183",,,
"193","Cal-IBIS",1568170,"UCR","TTD","University of California, Rivers","b81c83d7-8ea1-475b-8c94-327913979a87","PreservedSpecimen","urn:uuid:c9b31a86-776a-11e5-8bb3-0026552be7ea","UCR_ENT 00122539",,"Animalia","Arthropoda","Insecta","Hemiptera","Issidae","Danepteryx artemisiae",154654,"Kirkaldy, 1908","Danepteryx","artemisiae",,,,,,,,0,"None","J. D. Pinto",,"4/23/76 0:00",1976,4,23,114,,"1976-04-23/1976-04-26",,,,,,,"associated with:Quercus dumosa",,,"Adult",,1,"Unknown",,,"UNITED STATES","California","Santa Barbara",,"Santa Cruz","Santa Cruz Island, Central Valley","Santa Cruz",,34.01667,-119.71667,,0,,,,,,,0,,,,,,,,,"10/20/15 0:00","http://creativecommons.org/publicdomain/zero/1.0/",,,"urn:uuid:62abe7f8-60b3-494b-9f31-260a5750cdd2","http://www.cal-ibis.org:80/collections/individual/index.php?occid=1568170",,,
